OID,FID_,X,Y,BCE_Mahura
524,524,1751414.133155338,5966666.111489537,0.694897941
525,525,1752550.345234977,5966656.105627666,0.913456794
526,526,1752852.150884722,5966640.805991678,-0.426176116
527,527,1754660.182887143,5966608.850761331,0.882777774
528,528,1751446.598050398,5966655.775322142,0.899454533
529,529,1751471.08154036,5966655.346383519,0.77192982
530,530,1752864.0539339,5966630.626751467,-0.443775005
531,531,1753947.70496502,5966621.943318093,0.8468777
532,532,1751213.051198338,5966649.693584861,3.054155797
533,533,1751401.545161561,5966654.455006537,0.58526065
534,534,1751414.376952914,5966646.177144323,0.644874986
535,535,1751463.275264115,5966645.313261584,0.719090903
536,536,1753971.142036484,5966601.011303483,0.770275008
537,537,1754583.24820513,5966590.032149262,0.822531642
538,538,1754627.289870105,5966589.501385949,0.902181839
539,539,1751204.824096423,5966639.868796847,1.906750017
540,540,1751430.791664863,5966637.4287147,0.74037737
541,541,1751470.725277064,5966635.012842149,0.775454547
542,542,1752554.294500179,5966623.131218236,1.056661353
543,543,1753987.070204175,5966590.758756842,0.695675002
544,544,1754787.93037408,5966578.137071235,-9999.0
545,545,1751196.597012826,5966630.044001463,0.854321006
546,546,1751446.953156662,5966627.139196767,0.807358497
547,547,1754002.998334776,5966580.506179482,0.5943924
548,548,1754014.900022223,5966570.325306872,0.546225006
549,549,1751460.631107458,5966613.770000166,0.849451212
550,550,1752927.595154073,5966579.659049644,-0.424061737
551,551,1754513.996453295,5966551.450334833,0.593291141
552,552,1751302.346374843,5966661.78976912,0.379282616
553,553,1751486.211894439,5966601.423607967,0.829275361
554,554,1754497.712732211,5966541.772487797,0.568499988
555,555,1751513.159245864,5966592.391111002,0.68654377
556,556,1752525.738631736,5966565.704783927,1.163547154
557,557,1754063.092705832,5966551.922100192,0.545381651
558,558,1754473.376257898,5966532.238508544,0.68137501
559,559,1754642.325955272,5966529.419123684,0.932321424
560,560,1754700.244436252,5966579.624448998,0.942123577
561,561,1751168.728521696,5966581.173268461,0.369328346
562,562,1751534.200322209,5966574.745114719,0.558169006
563,563,1751550.137613519,5966569.947159588,0.585241382
564,564,1751815.445457919,5966559.185077138,0.886315784
565,565,1752516.231672548,5966547.011583746,1.536860753
566,566,1752975.206493075,5966538.941531481,-0.449224992
567,567,1754440.809020927,5966512.882636688,0.795999999
568,568,1754690.050184599,5966508.860409108,0.975479455
569,569,1751566.090957662,5966560.251918567,0.399202897
570,570,1751613.959401457,5966553.154756847,0.631607133
571,571,1752605.138977569,5966536.408976988,1.02537421
572,572,1754432.578220204,5966503.060803581,0.834268268
573,573,1751582.379209633,5966544.53519813,0.360781249
574,574,1751815.102501879,5966539.656039719,0.82192983
575,575,1752999.011994597,5966518.582667741,-0.457099994
576,576,1754139.072644664,5966512.280677915,0.594596044
577,577,1752600.219497417,5966515.711569652,1.026333324
578,578,1752700.725958791,5966514.089119885,0.819696432
579,579,1752525.860037941,5966526.093590356,1.368593553
580,580,1752644.522906461,5966511.848634281,0.932834581
581,581,1754205.136139134,5966481.167779745,0.628367869
582,582,1754270.870027147,5966475.824221878,0.656493496
583,583,1754375.854467563,5966473.837475706,1.044078945
584,584,1751605.390539298,5966513.256210829,0.513924041
585,585,1751742.277952706,5966510.830547324,0.620410716
586,586,1752684.756638796,5966495.101721124,0.942222228
587,587,1752736.258630492,5966493.535314884,0.862897627
588,588,1752703.735204543,5966492.141111073,0.908776194
589,589,1754222.48361255,5966457.168315603,0.454545451
590,590,1754288.054628339,5966454.88844364,0.515178564
591,591,1752724.601151955,5966480.001981812,0.890432641
592,592,1751612.982331607,5966488.174086027,0.616375001
593,593,1752748.557092634,5966468.935816984,0.844102034
594,594,1754314.316403031,5966440.686538202,0.249212965
595,595,1751759.098882185,5966576.230077101,0.532607819
596,596,1752764.705449359,5966454.826053611,0.826666688
597,597,1753054.146027779,5966447.825149893,-0.1607
598,598,1752780.524296925,5966449.927528075,0.878824003
599,599,1752796.454690132,5966439.703416209,1.015271191
600,600,1751628.142064991,5966443.250178805,0.622499993
601,601,1751652.001687656,5966447.050171967,0.665405393
602,602,1752844.570501527,5966428.597184168,0.926314181
603,603,1752852.283465722,5966411.320477204,0.828172418
604,604,1751643.722848465,5966413.070731438,0.907142851
605,605,1752826.781755162,5966409.854827391,1.243573651
606,606,1753125.56087613,5966386.747646832,-0.261301211
607,607,1754606.90082021,5966360.729126487,2.499577484
608,608,1752842.956091059,5966381.780241993,1.153599994
609,609,1754558.590785273,5966351.476725229,0.839272714
610,610,1751622.633515639,5966406.601310243,1.108491938
611,611,1752833.92211892,5966302.390892576,0.87454544
612,612,1753204.409085683,5966290.646941139,-0.15127607
613,613,1752801.874143791,5966272.186246918,1.838290322
614,614,1753220.072525684,5966265.447296304,-0.054848107
615,615,1752793.677041118,5966262.323523002,2.142859345
616,616,1754580.871027148,5966236.770118627,0.581311465
617,617,1752785.480755992,5966252.459868723,2.134215406
618,618,1752777.285297681,5966242.595281005,1.879393904
619,619,1752769.090678612,5966232.729753648,1.955438599
620,620,1752820.267764192,5966230.689605792,1.098201958
621,621,1752760.279979805,5966213.522104255,2.225054045
622,622,1752751.910619227,5966193.705149059,1.718039994
623,623,1752791.739158171,5966195.212623673,1.218107933
624,624,1752732.005402664,5966163.872365619,2.434939404
625,625,1752718.90873955,5966154.390437818,2.26594594
626,626,1754586.702102506,5966121.689657331,0.472758614
627,627,1752710.58418546,5966144.758566233,2.630000006
628,628,1753047.811304827,5966099.23060017,0.873859638
629,629,1752718.198771091,5966099.349306854,2.459439244
630,630,1752750.02848279,5966112.588468811,2.090906955
631,631,1752977.683458118,5966092.00515031,0.919281282
632,632,1753064.175944137,5966080.320903317,0.790535713
633,633,1752942.594721488,5966070.784205791,0.944545447
634,634,1753080.340639306,5966070.560344339,0.671428572
635,635,1752717.142035219,5966071.331122265,2.194323667
636,636,1753103.27752404,5966038.234297338,0.657875017
637,637,1754626.587906159,5966000.379209019,0.378495999
638,638,1752842.006113878,5966039.124185519,1.375281518
639,639,1752852.616497598,5965993.027922879,2.05857139
640,640,1752775.197287313,5966006.917867742,2.306922478
641,641,1754671.722368296,5965916.68027063,0.465876294
642,642,1754700.866899815,5965890.56476431,0.592796608
643,643,1754711.418419971,5965880.0035445,0.566463404
644,644,1754727.344393495,5965869.749545804,0.51360996
645,645,1753052.921109787,5965878.894574143,0.652456128
646,646,1754831.800662548,5965845.509268174,-9999.0
647,647,1754779.961002201,5965844.205135507,0.557216497
648,648,1754855.306171245,5965827.783383437,-9999.0
649,649,1753035.933971046,5965849.566798114,0.732876721
650,650,1753028.760882066,5965839.364661654,0.845555549
651,651,1754612.802321574,5965788.724140731,0.215254237
652,652,1753002.365076676,5965780.530269161,0.962777795
653,653,1752995.507076907,5965770.102240067,1.003111099
654,654,1754712.333514022,5965729.869526525,0.830272735
655,655,1754899.602138701,5965789.854548031,-9999.0
656,656,1752987.193504579,5965750.669407749,1.033571425
657,657,1753000.594432378,5965739.340034387,0.857660823
658,658,1754772.796389458,5965699.70999462,-9999.0
659,659,1754835.173331209,5965701.67015598,-9999.0
660,660,1752978.507005841,5965720.941801992,1.070208333
661,661,1754636.739804581,5965734.074489542,0.511844211
662,662,1754802.161096097,5965682.594517246,-9999.0
663,663,1753273.906628201,5965651.410759518,0.113555552
664,664,1752973.755898311,5965619.444191742,0.619650204
665,665,1754511.341993268,5965644.284601654,-0.100053241
666,666,1752998.93923998,5965596.998413655,0.541721857
667,667,1753014.798111955,5965581.443165171,0.587922073
668,668,1753062.437604736,5965560.656135117,0.428545453
669,669,1753080.01733923,5965504.389856397,0.472992274
670,670,1753093.568108281,5965490.121842629,0.482650595
671,671,1753143.750698815,5965499.228445753,0.217292781
672,672,1753157.395221046,5965488.990888254,0.200159998
673,673,1753109.713706764,5965486.059105537,0.451118885
674,674,1753149.753941351,5965479.157494713,0.308650002
675,675,1753125.670636284,5965469.921109491,0.681974036
676,676,1753150.296930202,5965457.571273663,0.583713681
677,677,1753140.831079015,5965429.482201737,0.611089742
678,678,1753237.263120405,5965417.793296942,0.393749994
679,679,1753229.034700233,5965407.970380899,0.068587495
680,680,1752288.105088977,5965413.716320322,1.097499954
681,681,1752304.356228555,5965409.715723062,1.28497333
682,682,1753139.777203328,5965379.847328396,-0.09989286
683,683,1752271.368884012,5965384.146975554,1.421999989
684,684,1753099.86287369,5965359.822148331,0.541230764
685,685,1752237.474054953,5965335.252824115,0.976142861
686,686,1752229.060368957,5965325.700232228,0.979054038
687,687,1752220.855620518,5965315.894084027,1.092499984
688,688,1753106.439011122,5965300.642953737,0.330933334
689,689,1752213.385161139,5965305.519665876,1.151090904
690,690,1753114.758726537,5965292.557243185,0.327179493
691,691,1752196.794038053,5965275.889703305,1.374821412
692,692,1753144.914908306,5965322.693361814,0.170225859
693,693,1751825.972150864,5965273.114053346,1.176976754
694,694,1752188.511403708,5965265.102812815,0.854042534
695,695,1752179.899768005,5965256.120902865,0.83389829
696,696,1752171.345180354,5965246.882045615,0.790945926
697,697,1752162.876456476,5965237.402657197,0.779000017
698,698,1752000.633011022,5965211.298784542,0.993935299
699,699,1752282.85148573,5965199.760758552,0.507840005
700,700,1752943.16887263,5965183.571526631,0.938611104
701,701,1753035.760348378,5965182.112573949,2.820481927
702,702,1753096.146514827,5965181.042901433,-0.477875007
703,703,1752150.668905814,5965177.805028096,0.681851851
704,704,1752296.427302586,5965172.48548931,0.414305556
705,705,1752017.281913345,5965233.582502948,0.813809494
706,706,1752306.398474473,5965155.123994714,0.318641977
707,707,1752161.660081087,5965154.099175265,0.340791355
708,708,1752531.770092265,5965141.039195101,0.621645571
709,709,1752177.503867732,5965137.86619388,0.672999993
710,710,1752185.956235577,5965128.58654571,0.740599989
711,711,1752337.157276739,5965127.755186181,0.440906596
712,712,1752772.677464539,5965107.017482971,-0.02225
713,713,1752748.347063783,5965097.478821758,0.265641029
714,714,1752764.449865725,5965097.194146881,-0.002289158
715,715,1752508.036913032,5965102.220502527,0.439264929
716,716,1752570.223197345,5965119.781068637,0.389047906
717,717,1752635.285374229,5965089.306761517,0.442962951
718,718,1752489.893859986,5965086.525987328,-0.049369364
719,719,1752429.50876187,5965089.752996649,0.298683836
720,720,1752614.970913226,5965069.929193639,0.397062505
721,721,1752219.859742092,5965072.073368166,0.825846995
722,722,1752232.267194746,5965047.117075805,0.853108109
723,723,1752240.399938402,5965037.383571815,0.863529407
724,724,1752248.599047993,5965027.60265682,0.915762695
725,725,1752295.37767359,5964996.019066245,0.876111097
726,726,1752279.751767805,5964982.640691155,0.939527547
727,727,1752293.230376927,5964959.368357488,0.85107023
728,728,1755080.05115663,5964886.27186967,-9999.0
729,729,1752302.786929749,5964931.74205951,0.724685328
730,730,1752326.177307397,5964915.725928141,0.623749987
731,731,1755104.102736982,5964871.087933986,-9999.0
732,732,1755112.29379396,5964846.018534225,-9999.0
733,733,1752302.648589518,5964855.58996089,1.216250025
734,734,1752558.41391784,5964831.676979925,0.437073164
735,735,1752391.023764418,5964848.971519657,0.603719104
736,736,1755127.718746861,5964780.950932298,-9999.0
737,737,1752671.026999492,5964809.872684421,0.441829784
738,738,1752326.674609591,5964809.707108528,1.325452553
739,739,1752707.928829327,5964800.026152221,0.413300733
740,740,1752735.051718101,5964779.379267457,0.526760559
741,741,1753049.141693833,5964774.858809236,0.619019605
742,742,1752743.578779874,5964770.403039658,0.662692295
743,743,1753058.864994996,5964767.052250621,0.417777787
744,744,1752758.583975966,5964758.516537035,0.451428568
745,745,1752766.67448243,5964748.699422815,0.555857124
746,746,1752774.827356583,5964739.019412579,0.56627119
747,747,1752783.00807455,5964729.520103123,0.505319148
748,748,1752798.073028189,5964717.864065045,0.248987343
749,749,1753119.887955159,5964702.845636618,-0.541940008
750,750,1752804.39443369,5964799.014015556,-0.123037009
751,751,1753122.221966752,5964675.124629878,0.188700008
752,752,1753204.246565766,5964635.334835185,0.420166662
753,753,1753235.479420783,5964635.868962158,0.503866657
754,754,1753207.790978167,5964659.133479032,-0.136934143
755,755,1753255.59481802,5964634.356828462,0.482500013
756,756,1755200.06792379,5964535.855173833,-9999.0
757,757,1755186.298886951,5964505.946624427,-9999.0
758,758,1753327.39642089,5964575.577755747,-0.094942762
759,759,1753317.982014866,5964496.194471701,-0.415737754
760,760,1755144.902557245,5964402.816957227,-9999.0
761,761,1753187.25537759,5964370.825636523,0.098896555
762,762,1753181.288526038,5964360.914990375,-0.168250007
763,763,1753186.061204113,5964347.052128717,-0.396924996
764,764,1753168.546163298,5964267.612013854,-0.52680368
765,765,1753153.271810351,5964245.935289683,-0.226586656
766,766,1755093.992149691,5964228.620440098,-9999.0
767,767,1755760.903212506,5964185.390088735,-9999.0
768,768,1755752.471973896,5964175.892371552,-9999.0
769,769,1755781.35483691,5964186.356638741,-9999.0
770,770,1755744.478561301,5964166.090117048,-9999.0
771,771,1755783.683066719,5964156.2494469,-9999.0
772,772,1752941.91966756,5964196.710824662,0.616493487
773,773,1753021.975176625,5964185.675783366,0.285892851
774,774,1755727.926270711,5964136.431158316,-9999.0
775,775,1755719.982607918,5964125.951441123,-9999.0
776,776,1755711.791650947,5964116.083385044,-9999.0
777,777,1752940.983879935,5964147.10033532,0.371772161
778,778,1755695.413150958,5964096.343762078,-9999.0
779,779,1752957.795630018,5964173.893242616,0.474830254
780,780,1752948.627392228,5964126.968802593,0.258750002
781,781,1755678.574887849,5964076.922350658,-9999.0
782,782,1752972.723346787,5964123.79513471,0.096185568
783,783,1755661.681727695,5964058.013927978,-9999.0
784,784,1755653.660138102,5964048.209789502,-9999.0
785,785,1755781.526325414,5964036.660444732,-9999.0
786,786,1755638.350514323,5964018.716774227,-9999.0
787,787,1755644.018529219,5963994.077668124,-9999.0
788,788,1752295.488649221,5964018.984848444,2.218372095
789,789,1752898.388784005,5964007.976216451,0.44081081
790,790,1755655.900715826,5963959.556204317,-9999.0
791,791,1755820.373219141,5963974.479145138,-9999.0
792,792,1755860.212142776,5963925.380826165,-9999.0
793,793,1752342.689995291,5963979.046385191,1.793000027
794,794,1752398.192470875,5963939.36334065,1.111111114
795,795,1752555.085727551,5963935.127934481,0.828440377
796,796,1752800.382030322,5963929.945418314,0.504459451
797,797,1755034.853776007,5963910.610607498,-9999.0
798,798,1752414.228396646,5963928.890310356,1.008775497
799,799,1752429.851484883,5963923.437862322,1.009259256
800,800,1752401.970520117,5963969.329884205,1.41000624
801,801,1752445.704371758,5963906.889011529,1.033289447
802,802,1752759.228845995,5963891.060554436,0.414500006
803,803,1755630.549099892,5963855.596494533,-9999.0
804,804,1755673.602444,5963839.22640733,-9999.0
805,805,1755810.132910684,5963836.764567781,-9999.0
806,806,1752710.750990989,5963881.948970776,0.335458332
807,807,1755641.897676945,5963830.525040054,-9999.0
808,808,1755707.19074353,5963829.502178935,-9999.0
809,809,1752634.29216224,5963892.799794957,0.636743476
810,810,1755660.20972953,5963827.130102461,-9999.0
811,811,1755681.160971195,5963815.012057482,-9999.0
812,812,1755749.810301684,5963808.328475915,-9999.0
813,813,1755705.157750322,5963805.485894606,-9999.0
814,814,1755825.514369974,5963796.611088516,-9999.0
815,815,1755729.357691269,5963789.212868023,-9999.0
816,816,1755745.254544291,5963778.844815728,-9999.0
817,817,1752474.815365403,5963862.282722447,0.920225835
818,818,1755761.148110602,5963768.485448967,-9999.0
819,819,1755832.729210564,5963770.79257343,-9999.0
820,820,1755777.041094703,5963758.127426397,-9999.0
821,821,1755809.109049365,5963769.836277383,-9999.0
822,822,1755841.054518247,5963756.253512449,-9999.0
823,823,1755785.478238327,5963749.091697408,-9999.0
824,824,1752480.772361241,5963807.621384259,0.898348016
825,825,1755800.649052362,5963737.315378791,-9999.0
826,826,1755824.055035609,5963706.715224864,-9999.0
827,827,1755831.875415837,5963686.787221693,-9999.0
828,828,1755847.823049549,5963662.806390087,-9999.0
829,829,1755855.796286311,5963646.98707079,-9999.0
830,830,1755865.388395929,5963681.462489424,-9999.0
831,831,1752491.669844508,5963742.542890959,0.915410926
832,832,1755886.657871732,5963605.895487522,-9999.0
833,833,1755894.911039965,5963592.703283143,-9999.0
834,834,1755903.364824722,5963576.99886549,-9999.0
835,835,1755919.336406769,5963599.056425655,-9999.0
836,836,1755945.896293606,5963554.301464982,-9999.0
837,837,1755949.665778221,5963510.882500776,-9999.0
838,838,1755957.684507007,5963491.842932347,-9999.0
839,839,1755965.298644838,5963475.331890516,-9999.0
840,840,1756262.759045664,5963474.485974457,0.857435901
841,841,1755972.69388313,5963464.78141673,-9999.0
842,842,1752358.084855606,5963519.331492527,0.650249996
843,843,1755980.390166148,5963444.711682325,-9999.0
844,844,1752317.48373649,5963500.110064274,0.581693539
845,845,1752289.133357529,5963490.641239532,0.505849049
846,846,1755988.490870726,5963420.856567509,-9999.0
847,847,1752263.842241381,5963476.596443576,0.479852209
848,848,1752268.640420317,5963460.895001511,0.436296291
849,849,1755996.33679896,5963402.308998722,-9999.0
850,850,1755984.05431204,5963466.410105933,0.527734368
851,851,1756092.299572075,5963381.491473424,-0.593846194
852,852,1756018.781807499,5963374.22234548,0.774727284
853,853,1753459.618536434,5963412.098156175,0.528239122
854,854,1753475.467884099,5963409.881289835,0.531231706
855,855,1753491.92781352,5963401.672975544,0.347244442
856,856,1752211.266603974,5963401.897642191,0.586533325
857,857,1752074.056441888,5963394.743330718,3.398970536
858,858,1753515.389051723,5963369.743872074,-0.018117651
859,859,1753547.04407414,5963372.505284968,-0.67981105
860,860,1752081.930734731,5963384.635876846,1.234000002
861,861,1752234.717734759,5963382.145064909,0.410178578
862,862,1753349.321347336,5963362.417452215,0.473948792
863,863,1753523.238240707,5963359.607470664,-0.172281691
864,864,1753531.056061153,5963351.173734149,-0.260422225
865,865,1755100.607603893,5963330.947685705,-9999.0
866,866,1752100.054420442,5963368.651442423,0.52687612
867,867,1752144.392389785,5963368.53877439,0.568380933
868,868,1753555.400844083,5963340.508081526,-0.578500007
869,869,1752154.010960026,5963353.258637628,0.441636363
870,870,1753571.160180935,5963329.520213681,-0.398000002
871,871,1753620.570765073,5963331.90272944,-0.812236245
872,872,1755961.412812323,5963286.264374811,-9999.0
873,873,1753586.888478831,5963318.704354801,0.142714288
874,874,1753650.772603047,5963317.190926301,-0.670912283
875,875,1755920.97070229,5963276.298749796,-9999.0
876,876,1755937.22913467,5963275.803981952,-9999.0
877,877,1753320.714134498,5963312.887116087,1.250050016
878,878,1753602.797730713,5963309.245556268,0.142716669
879,879,1755876.594591714,5963263.627162294,-9999.0
880,880,1753626.763858575,5963298.795905516,-0.180368411
881,881,1755904.641752419,5963263.885666596,-9999.0
882,882,1753650.730083641,5963288.346197852,-0.106758618
883,883,1755743.349028579,5963250.323866514,-9999.0
884,884,1755774.962927034,5963257.195148793,-9999.0
885,885,1753677.521390335,5963284.229480534,0.332026909
886,886,1754686.688216761,5963318.180356637,0.278882437
887,887,1755719.891925711,5963239.819500697,-9999.0
888,888,1756294.655248426,5963234.651978984,0.780962732
889,889,1753365.286543167,5963372.433402935,-0.134965122
890,890,1753762.911649961,5963255.73322917,0.413197177
891,891,1755702.681846419,5963220.2705149,-9999.0
892,892,1753771.276379362,5963247.263346842,0.442925002
893,893,1755047.145945818,5963249.339839039,-9999.0
894,894,1755065.850091165,5963208.672512123,-9999.0
895,895,1755695.972112886,5963200.290330666,-9999.0
896,896,1755710.079523061,5963200.553104789,-9999.0
897,897,1756310.123430823,5963199.480383467,0.812278467
898,898,1752673.259224165,5963251.923598763,0.283767538
899,899,1752650.999397469,5963235.032039935,0.230625001
900,900,1753238.46611438,5963224.828464341,0.372181825
901,901,1753736.156235534,5963287.392820538,-0.117872886
902,902,1756321.7470302,5963174.347379211,0.801687476
903,903,1753222.583757713,5963215.088906817,0.352352943
904,904,1752610.398850027,5963215.812007291,0.409382714
905,905,1753074.528351192,5963265.496610451,0.084867886
906,906,1753202.014920627,5963220.117311073,-9999.0
907,907,1753793.110570315,5963194.829347589,-0.386702136
908,908,1752964.24780779,5963199.783664215,0.460181827
909,909,1751443.681460288,5963226.992029605,0.991254213
910,910,1751493.990085836,5963222.611589742,0.472912082
911,911,1752599.823568417,5963198.813062184,0.292488261
912,912,1756336.090790419,5963140.620219917,0.769660714
913,913,1751515.780367574,5963206.768624189,-0.11354167
914,914,1752409.217103807,5963189.458642419,-0.178596505
915,915,1752992.221107284,5963178.798758911,0.680695648
916,916,1751531.495609957,5963195.712524683,-0.034923091
917,917,1752416.503866547,5963179.361222656,-0.207108421
918,918,1755280.790098905,5963125.711154076,-9999.0
919,919,1751579.011912469,5963184.335082942,0.816181829
920,920,1752424.377561289,5963169.253434223,-0.244249999
921,921,1752958.175302614,5963166.88586591,0.616192996
922,922,1755288.025463059,5963117.501312358,-9999.0
923,923,1751552.780921629,5963182.452417976,-0.427832516
924,924,1751595.682002384,5963173.872493543,1.140599992
925,925,1751800.359200169,5963170.276874495,0.74993749
926,926,1751860.718241985,5963168.488715583,0.872777774
927,927,1756356.744141479,5963098.32210508,0.761147231
928,928,1751571.237839062,5963165.158244061,-0.092222216
929,929,1751602.969666767,5963163.775789961,0.305500003
930,930,1751763.960963771,5963160.94787543,0.714874993
931,931,1751586.907535595,5963154.394287632,0.074533318
932,932,1752439.948966351,5963139.072126893,-0.583874989
933,933,1752954.962518707,5963130.166243584,0.681071406
934,934,1753776.178448091,5963115.379771977,-0.890299984
935,935,1755316.871981524,5963086.27555803,-9999.0
936,936,1755685.483897706,5963080.819358537,-9999.0
937,937,1756375.613145655,5963068.697153036,0.783272714
938,938,1751595.353749693,5963145.304295732,0.824406804
939,939,1751610.565079286,5963133.825240495,1.130243898
940,940,1752475.820073888,5963118.501175151,-0.799784139
941,941,1756367.879778254,5963053.883635984,0.770937497
942,942,1756383.301799788,5963048.619825729,0.778235281
943,943,1756891.013928824,5963039.410042757,0.637749979
944,944,1751618.419114881,5963123.68743308,1.276835449
945,945,1755335.01874846,5963047.443353098,-9999.0
946,946,1756383.527780261,5963028.677646515,0.787228906
947,947,1756862.478219882,5963019.990319501,0.523373487
948,948,1751626.608059977,5963104.08389345,1.157575723
949,949,1751819.269426609,5963100.889881534,0.912499971
950,950,1756391.396869412,5963018.566085023,0.782278468
951,951,1756850.222809264,5963010.243872523,0.511000004
952,952,1751634.612134651,5963094.46605544,1.039666631
953,953,1756398.678992199,5963008.465145256,0.770943393
954,954,1756833.94264071,5963000.570509439,0.430126581
955,955,1756898.806182699,5963024.604613781,0.663265653
956,956,1755690.566100576,5963011.493899862,-9999.0
957,957,1756825.712071566,5962990.750924984,0.381375002
958,958,1756853.885540084,5962990.239191864,0.452250001
959,959,1751708.422162966,5963128.63612763,0.708522849
960,960,1755668.333067924,5963001.638987938,-9999.0
961,961,1751673.962282903,5963069.641745879,0.884736835
962,962,1751689.751460152,5963061.837197005,0.861249973
963,963,1751712.258146258,5963055.180572943,1.06285714
964,964,1756623.930754376,5962964.506125005,0.000769219
965,965,1751730.220593163,5963043.310221844,0.77931035
966,966,1751761.700254638,5963041.563508951,0.566545452
967,967,1752075.95398034,5963036.034655799,0.542181817
968,968,1756607.650943597,5962954.83234604,-0.304999985
969,969,1751745.844341348,5963037.067169574,0.637307682
970,970,1756599.420682543,5962945.012555282,-0.443048776
971,971,1751974.681189175,5963017.702065635,0.715648737
972,972,1756583.154114279,5962936.065402795,-0.229600004
973,973,1751753.284294485,5963011.603902331,0.653750018
974,974,1751952.852965331,5963039.012060831,0.632831645
975,975,1752022.377682938,5963015.263780169,0.67643564
976,976,1752083.151955726,5963006.001501847,0.712545443
977,977,1752888.23770981,5962992.060860283,0.770675668
978,978,1752960.68662584,5962989.572948933,0.918518526
979,979,1755691.24422909,5962963.144564508,-9999.0
980,980,1752043.130235231,5963002.599873175,0.695594403
981,981,1752120.5951246,5962998.740329691,0.699900331
982,982,1752904.515302605,5962988.743573931,0.798448283
983,983,1755697.564938961,5962938.818592373,-9999.0
984,984,1755778.478923913,5962930.837757986,-9999.0
985,985,1751738.531529003,5962990.855542045,0.721428575
986,986,1752067.095097839,5962993.260155185,0.68564516
987,987,1752928.362089681,5962977.966053097,0.913307081
988,988,1755801.213281627,5962919.575882976,-9999.0
989,989,1756679.192480975,5962903.689192109,0.930749997
990,990,1751773.825920007,5962990.000802413,0.124435797
991,991,1752099.114342607,5962982.635482906,0.748461533
992,992,1752122.931660044,5962975.831993582,0.915885159
993,993,1751729.120868729,5962971.539610563,0.76777776
994,994,1752758.758233988,5962953.999206585,0.882374997
995,995,1755794.484064439,5962899.735372562,-9999.0
996,996,1752750.366520141,5962943.977634694,1.284909091
997,997,1756485.463244555,5962877.295170265,0.752530111
998,998,1756518.074202687,5962878.265436973,0.722500002
999,999,1756630.353288155,5962874.66808147,0.543999989
1000,1000,1752171.706618621,5962949.774890785,0.746612907
1001,1001,1755777.49400616,5962869.423109298,-9999.0
1002,1002,1756469.087059283,5962864.417489916,0.529999971
1003,1003,1756549.53623733,5962856.2435185,0.700731721
1004,1004,1751696.839425395,5962931.174624538,0.855714273
1005,1005,1751727.576162551,5962932.506671458,0.271454545
1006,1006,1752178.498950094,5962924.370052406,0.797228927
1007,1007,1755770.006339971,5962859.150625891,-9999.0
1008,1008,1756428.625087711,5962851.156816231,0.539999997
1009,1009,1756443.070028875,5962850.640914184,0.563181812
1010,1010,1751688.597608855,5962921.373335899,0.88974999
1011,1011,1752766.532030066,5962979.622088898,0.561594561
1012,1012,1756563.158763072,5962843.247561907,0.671893201
1013,1013,1751680.356046729,5962911.571793482,0.888809519
1014,1014,1756581.243343312,5962830.698034792,0.64875
1015,1015,1751672.114707812,5962901.769954717,0.807659578
1016,1016,1752186.571044191,5962900.505528406,0.79834587
1017,1017,1753689.350752712,5962908.048304537,-0.167987812
1018,1018,1755752.716488864,5962830.108547038,-9999.0
1019,1019,1756395.823120124,5962818.378074219,0.584629622
1020,1020,1751663.873584552,5962891.967830475,0.47121951
1021,1021,1752194.007675492,5962884.344416292,0.780256399
1022,1022,1756573.436518937,5962916.979582404,0.520586935
1023,1023,1756414.316347372,5962827.882538628,0.617027017
1024,1024,1756591.770517578,5962817.453696762,0.669480515
1025,1025,1751655.63266988,5962882.165430949,0.839743587
1026,1026,1751647.811550902,5962872.526798494,0.87486486
1027,1027,1751678.554580297,5962873.555307497,0.83333333
1028,1028,1752201.983721744,5962864.512389345,0.784864876
1029,1029,1752225.582017652,5962863.928484584,0.7542857
1030,1030,1752727.59457786,5962862.412459224,0.451341465
1031,1031,1755736.216220239,5962790.887199116,-9999.0
1032,1032,1751638.325913171,5962853.596603767,0.896956513
1033,1033,1755396.657310322,5962787.501458479,-9999.0
1034,1034,1755754.567382356,5962781.513286363,-9999.0
1035,1035,1751631.903248432,5962844.139338117,1.008484826
1036,1036,1755740.57612114,5962768.417853133,-9999.0
1037,1037,1751653.072340699,5962824.814031095,5.393333594
1038,1038,1755758.682031365,5962758.071174153,-9999.0
1039,1039,1751653.812876801,5962845.270239405,1.857555554
1040,1040,1752217.007344411,5962814.650952034,0.806336213
1041,1041,1755783.103447689,5962741.605151976,-9999.0
1042,1042,1755817.399039326,5962754.925680287,-9999.0
1043,1043,1755798.383564399,5962730.215696152,-9999.0
1044,1044,1752224.351915395,5962779.254466488,0.755548387
1045,1045,1752663.522720904,5962767.417997759,0.379363958
1046,1046,1753806.495830756,5962838.002101406,-0.173342852
1047,1047,1752634.493781225,5962756.820142384,0.386224909
1048,1048,1755815.343472649,5962712.211765184,-9999.0
1049,1049,1752231.875647274,5962753.980253561,0.764624996
1050,1050,1752618.053187334,5962746.940748628,0.387962958
1051,1051,1752662.327051719,5962747.146171802,0.482159093
1052,1052,1752239.555198848,5962733.886448352,0.808915655
1053,1053,1755805.680721907,5962660.493365048,-9999.0
1054,1054,1752247.198239699,5962708.899246451,0.857312492
