OID,FID_,X,Y,BCE_Tamaki
523,523,1766594.178480489,5914313.605550002,-9999.0
524,524,1767082.996857088,5914318.799144217,-0.998955223
525,525,1767114.455118298,5914303.390587443,-0.925714274
526,526,1766669.066765556,5914308.657897959,-0.989130438
527,527,1767156.211385082,5914297.345791879,-0.043181815
528,528,1766495.21770155,5914294.999248225,-0.337000072
529,529,1766553.766560468,5914294.456730524,-9999.0
530,530,1767099.498301498,5914284.282462168,-0.920064519
531,531,1764749.212818952,5914320.044112098,-0.550000012
532,532,1765110.277512583,5914315.73063866,-0.550000012
533,533,1766431.597301984,5914293.896695016,0.177580946
534,534,1766742.268488266,5914279.926487897,-9999.0
535,535,1764614.107288486,5914311.479484539,-0.031570252
536,536,1764929.264087671,5914305.997165598,-0.550000012
537,537,1766494.725381811,5914275.831316577,-9999.0
538,538,1766529.075917823,5914279.218943828,-9999.0
539,539,1766662.023947334,5914272.776404618,-0.989899998
540,540,1766764.694977666,5914284.756157533,-0.999399959
541,541,1764936.648844232,5914295.682261297,-0.550000012
542,542,1766849.465262799,5914264.650733217,-0.953055543
543,543,1764592.35409497,5914292.218606112,0.062535209
544,544,1766357.03323162,5914257.876574505,-0.19336209
545,545,1766393.058957076,5914257.521800984,-0.415000051
546,546,1766409.067342862,5914257.208345085,-9999.0
547,547,1766433.079922405,5914256.738104645,-9999.0
548,548,1765031.996404992,5914302.163970406,-0.550000012
549,549,1766845.533918508,5914239.264107559,-0.980000013
550,550,1764767.666068426,5914269.45164366,-0.550000012
551,551,1766263.000390611,5914251.427545497,0.280786006
552,552,1766365.087586342,5914238.71273135,-9999.0
553,553,1766992.824450021,5914226.01758849,-9999.0
554,554,1767061.451172513,5914225.051738022,-0.655370371
555,555,1765205.93183655,5914250.363271108,-0.558538477
556,556,1766768.511789405,5914220.452014174,-1.0
557,557,1766232.526152009,5914230.554064215,0.746573342
558,558,1766328.087532534,5914219.11311452,-9999.0
559,559,1766724.884466925,5914211.720557483,-0.994545456
560,560,1766981.017662955,5914206.691589445,-0.992799947
561,561,1767112.810396594,5914203.315502091,-0.401071419
562,562,1766640.054206631,5914203.030982703,-0.958928554
563,563,1767086.474177078,5914210.098936265,-0.597843303
564,564,1764806.625494299,5914233.034007457,-0.550000012
565,565,1766188.793075233,5914201.059005359,0.224946568
566,566,1766351.709797656,5914198.709838349,-9999.0
567,567,1766668.464403634,5914192.886342043,-0.962090928
568,568,1767144.277413493,5914182.956879458,-0.102875001
569,569,1764483.917872579,5914224.093399327,0.237906977
570,570,1765179.502453454,5914211.98785402,-0.55991667
571,571,1766175.608930671,5914191.946196613,0.460975003
572,572,1766239.600326476,5914190.004995032,-9999.0
573,573,1766268.062498942,5914190.759379769,-9999.0
574,574,1766327.825401666,5914189.206900774,-9999.0
575,575,1766767.729437483,5914180.585462646,-0.990175433
576,576,1766937.892323056,5914203.999450607,-0.949589932
577,577,1767150.425721688,5914172.506208157,0.08152174
578,578,1766319.295255758,5914179.000952372,-9999.0
579,579,1767073.134232899,5914165.154867867,-0.504409948
580,580,1766163.185312954,5914172.285699489,-0.416547608
581,581,1766204.642776149,5914179.385535098,-9999.0
582,582,1766247.228710563,5914170.641889283,-9999.0
583,583,1766531.808086953,5914165.654043402,-9999.0
584,584,1764879.344849708,5914298.664562223,-0.549990847
585,585,1764846.476193687,5914187.757983656,-0.554814822
586,586,1766183.000960782,5914161.927701062,-9999.0
587,587,1766267.477490431,5914160.859491566,-9999.0
588,588,1764791.402724521,5914178.148248713,-0.560000002
589,589,1766414.910379613,5914146.691923441,-9999.0
590,590,1766918.737768741,5914141.958015183,-0.970000024
591,591,1765987.6926422,5914145.327500963,-0.121358201
592,592,1766066.558893809,5914144.61366961,-0.415416647
593,593,1766122.580454838,5914143.168755042,-9999.0
594,594,1766467.189488678,5914137.008735253,-9999.0
595,595,1766521.258122848,5914139.642882298,-9999.0
596,596,1766598.378420852,5914138.274120475,-0.893727264
597,597,1766894.816873125,5914128.23807834,-0.987017556
598,598,1767067.495938496,5914125.227947623,-0.399716968
599,599,1765975.107507321,5914135.005083499,0.035608459
600,600,1766213.670754623,5914147.740551967,-9999.0
601,601,1766494.417372021,5914126.121879836,-9999.0
602,602,1767101.109969294,5914134.048722462,-0.350915655
603,603,1766463.649418246,5914117.292950145,-9999.0
604,604,1766505.952261726,5914115.139977215,-9999.0
605,605,1766638.295251192,5914113.331256959,-0.895818162
606,606,1767009.989535361,5914106.839251922,-0.574416061
607,607,1765065.896166077,5914134.432348366,-0.550000012
608,608,1766122.429575628,5914113.84402706,-9999.0
609,609,1766357.957934355,5914108.853469388,-9999.0
610,610,1766594.668639861,5914104.599154376,-0.865045881
611,611,1766698.72136889,5914102.55861705,-0.916238552
612,612,1767137.575247489,5914115.141009991,0.283211381
613,613,1764813.307896823,5914128.981658875,-0.560000002
614,614,1767102.676212049,5914089.055278275,-0.156055047
615,615,1765960.377067583,5914098.21272424,-9999.0
616,616,1766314.136649224,5914090.153307608,-9999.0
617,617,1766594.761450341,5914084.072188381,-0.871615388
618,618,1766325.671706111,5914079.171660661,-9999.0
619,619,1766486.150902548,5914080.689755129,-9999.0
620,620,1764703.387205723,5914132.984160775,-0.560000002
621,621,1765890.963224711,5914079.776846255,-0.240322569
622,622,1765935.876185869,5914081.271406317,-9999.0
623,623,1765975.405725291,5914079.003247494,-9999.0
624,624,1766005.324054208,5914075.867807313,-9999.0
625,625,1766039.266701525,5914080.999001949,-9999.0
626,626,1766445.221640283,5914067.262863463,-9999.0
627,627,1766475.196281116,5914066.474462739,-9999.0
628,628,1766518.701346542,5914066.362049674,-9999.0
629,629,1766573.28589896,5914064.753484937,-0.897678576
630,630,1766605.301968234,5914064.125838468,-0.894444452
631,631,1766164.886287859,5914062.778765163,-9999.0
632,632,1766254.373860189,5914061.567196787,-9999.0
633,633,1766340.974355855,5914059.333678865,-9999.0
634,634,1766405.006394376,5914058.080014701,-9999.0
635,635,1766485.204051279,5914056.307941999,-9999.0
636,636,1766493.170380285,5914045.980173722,-9999.0
637,637,1766532.87517165,5914045.604601743,-9999.0
638,638,1766632.842651601,5914048.740473689,-0.901635518
639,639,1764696.498275541,5914077.941346939,-0.560000002
640,640,1766312.287418835,5914040.415147091,-9999.0
641,641,1766812.819511265,5914030.14327099,-0.912142881
642,642,1764928.330324309,5914062.126465539,-0.560000002
643,643,1765996.027743615,5914050.093915561,-9999.0
644,644,1766052.245998053,5914035.069309156,-9999.0
645,645,1766132.285724098,5914033.504865729,-9999.0
646,646,1766174.863842543,5914038.305069025,-9999.0
647,647,1766211.593033788,5914051.396951905,-9999.0
648,648,1766457.037854691,5914027.532551087,-9999.0
649,649,1766553.08560142,5914025.650549051,-9999.0
650,650,1764759.752327378,5914137.080170473,-0.559612732
651,651,1765852.10982114,5914028.806191205,-9999.0
652,652,1766372.209835999,5914018.840374546,-9999.0
653,653,1766508.277295533,5914016.175238069,-9999.0
654,654,1766820.432181373,5914010.052861246,-0.920181828
655,655,1765768.81532182,5914023.857364873,-9999.0
656,656,1765825.267877004,5914021.021340829,-9999.0
657,657,1766056.449558455,5914015.429274472,-9999.0
658,658,1766296.831872094,5914022.074961078,-9999.0
659,659,1766492.074080873,5914006.522261089,-9999.0
660,660,1766991.78969296,5913996.806337482,0.018261802
661,661,1765795.69318829,5914009.96628009,-9999.0
662,662,1766097.150475544,5914007.357208858,-9999.0
663,663,1766239.905178928,5914000.937076143,-9999.0
664,664,1766334.892311797,5914009.074687863,-9999.0
665,665,1766463.782379859,5914002.201651554,-9999.0
666,666,1766531.898556197,5913995.771420643,-9999.0
667,667,1766816.196469539,5913989.993820184,-0.898961
668,668,1766916.245911747,5913988.029127966,-0.30641666
669,669,1766199.250719121,5914004.462183527,-9999.0
670,670,1766320.196821416,5913989.083889065,-9999.0
671,671,1766399.355426785,5913988.858354931,-9999.0
672,672,1764778.361375308,5914014.234364361,-0.560000002
673,673,1764818.669097488,5914009.233419138,-0.560000002
674,674,1765252.281635959,5913995.976588935,-0.560000002
675,675,1765733.661112058,5913997.836015417,-0.377250019
676,676,1766091.291824071,5913984.454038683,-9999.0
677,677,1766221.854710547,5913987.792872655,-9999.0
678,678,1766260.487867154,5913988.050367921,-9999.0
679,679,1766387.429273511,5913978.258107316,-9999.0
680,680,1766440.0538159,5913978.012938214,-9999.0
681,681,1766736.199341391,5913972.20714047,-0.942830214
682,682,1764759.684060445,5914010.75378078,-0.560000002
683,683,1765238.838232457,5913990.902080543,-0.560000002
684,684,1765294.865277414,5913989.8119037,-9999.0
685,685,1765707.466065569,5913981.351796276,0.626374976
686,686,1766039.222323042,5913974.949447421,-9999.0
687,687,1766137.425678587,5913980.355439638,-9999.0
688,688,1766227.478813174,5913971.418131903,-9999.0
689,689,1766331.214554222,5913969.790657968,-9999.0
690,690,1766555.67729866,5913975.163218348,-0.86820516
691,691,1765306.677511964,5913979.611898061,-9999.0
692,692,1765786.753830259,5913970.460255388,-9999.0
693,693,1765959.428854926,5913967.472533097,-9999.0
694,694,1766019.608275538,5913965.712774606,-9999.0
695,695,1766159.526523445,5913963.56214049,-9999.0
696,696,1766294.188145156,5913970.179476901,-9999.0
697,697,1766810.828257116,5913950.217274158,-0.470727272
698,698,1764918.728699134,5913977.763941353,-0.560000002
699,699,1765214.645624394,5913972.722821897,-0.582468531
700,700,1765698.674602829,5913962.006119798,-9999.0
701,701,1766199.388308041,5913961.416331864,-9999.0
702,702,1766250.785369468,5913951.423732291,-9999.0
703,703,1766399.448648835,5913948.896809133,-9999.0
704,704,1766439.468161409,5913948.113032049,-9999.0
705,705,1766586.949259598,5913944.840027682,-0.898148145
706,706,1765690.712344584,5913951.92489938,-9999.0
707,707,1765736.223366471,5913963.600312148,-9999.0
708,708,1766018.635207445,5913945.790922403,-9999.0
709,709,1766075.119464785,5913951.458580099,-9999.0
710,710,1765157.323482933,5913952.618746426,-0.308737505
711,711,1765177.754402422,5913955.342907236,0.239357146
712,712,1765969.972019866,5913941.191604358,-9999.0
713,713,1766058.459870377,5913935.042309728,-9999.0
714,714,1766129.9025778,5913946.757076897,-9999.0
715,715,1766431.07383908,5913928.336531394,-9999.0
716,716,1765314.915533707,5913960.402764765,4.592344777
717,717,1765946.053340066,5913927.469066553,-9999.0
718,718,1765113.223085113,5913951.877582432,-0.590038513
719,719,1765825.513182599,5913924.071111065,-9999.0
720,720,1765897.547927549,5913922.665035767,-9999.0
721,721,1765954.1777716,5913916.937516815,-9999.0
722,722,1766046.498025396,5913915.919397481,-9999.0
723,723,1766069.622143993,5913919.053987536,-9999.0
724,724,1766346.051731036,5913909.677495281,-9999.0
725,725,1765663.825273491,5913916.257897447,-0.52700004
726,726,1765937.803623908,5913906.761081684,-9999.0
727,727,1764408.734435302,5913927.441717286,-0.042545455
728,728,1764807.925166321,5913929.659149311,-0.560000002
729,729,1765949.195458192,5913896.710982402,-9999.0
730,730,1765998.342986618,5913908.490791311,-9999.0
731,731,1766350.254537653,5913890.037286094,-0.83873584
732,732,1766446.300687832,5913888.156437168,-0.760731493
733,733,1765045.435713751,5913905.51124784,-0.569811323
734,734,1765633.506827689,5913893.180264481,-0.533166698
735,735,1765673.316414171,5913893.435191993,-9999.0
736,736,1765925.2616329,5913892.348947466,-9999.0
737,737,1766008.177123821,5913885.432647123,-9999.0
738,738,1765064.325535815,5913905.190664907,-0.355671625
739,739,1764908.983984951,5913888.219797474,-0.560000002
740,740,1764936.406231671,5913887.304580213,-0.560000002
741,741,1766253.190988644,5913879.895400027,-0.802047866
742,742,1765617.748107061,5913869.058874429,0.208684202
743,743,1765709.85128022,5913855.39214021,-9999.0
744,744,1765668.264719964,5913852.503100726,-9999.0
745,745,1765368.208749952,5913842.584584247,-9999.0
746,746,1765584.094661063,5913834.6255466,-0.807000041
747,747,1765021.010509612,5913846.955442031,-0.275238102
748,748,1765391.639090168,5913828.192323446,-9999.0
749,749,1765759.983078658,5913821.225336438,-0.315809555
750,750,1765919.06754387,5913820.703967761,0.08895
751,751,1765570.03562472,5913818.616461002,-0.626974983
752,752,1764982.991857517,5913817.090903115,0.053787877
753,753,1765747.554117996,5913806.716059559,0.490921734
754,754,1765587.754766228,5913799.345540933,-9999.0
755,755,1764900.746355063,5913782.194145736,-0.282222228
756,756,1765543.548988731,5913777.956434775,-0.141089079
757,757,1765710.793770669,5913762.363007687,0.046807728
758,758,1765678.196384677,5913733.086851732,-0.661999941
759,759,1765657.615009614,5913719.501422617,-0.659999967
760,760,1765576.415649328,5913725.351189547,-9999.0
761,761,1765560.016360086,5913699.616784071,-9999.0
762,762,1765642.866138692,5913700.541021399,-0.272673042
763,763,1765523.491188591,5913720.626053261,0.42352445
764,764,1765480.701228153,5913682.40945052,-9999.0
765,765,1765475.718343758,5913641.748582406,-9999.0
766,766,1765464.203649416,5913618.195756332,-9999.0
767,767,1765566.947087497,5913635.55053764,0.283333374
768,768,1765443.179097438,5913588.109769978,-9999.0
769,769,1765420.809121925,5913586.771567888,-9999.0
770,770,1765537.543675422,5913572.395301152,-0.851388845
771,771,1765434.117976612,5913547.705262942,-9999.0
772,772,1765417.518904714,5913503.861246868,-9999.0
773,773,1765535.440406521,5913494.89753383,-9999.0
774,774,1765516.875840064,5913466.678984569,-9999.0
775,775,1765416.404355818,5913460.345823953,-9999.0
776,776,1765565.9428352,5913445.054362603,-0.823100004
777,777,1765568.020773524,5913421.142355883,-0.316474994
778,778,1765489.145084635,5913422.283114436,-9999.0
779,779,1765521.47457587,5913422.526309899,-9999.0
780,780,1765597.021771297,5913382.379034529,-0.413363657
781,781,1765507.565234868,5913378.061410881,-9999.0
782,782,1765562.367406408,5913381.885890391,-0.343163171
783,783,1765424.772246086,5913379.50515598,-9999.0
784,784,1765546.857168437,5913361.756045784,-9999.0
785,785,1765542.212389393,5913337.121746429,-9999.0
786,786,1765181.973216666,5913331.797522184,0.22457447
787,787,1765463.127241287,5913342.496452903,-9999.0
788,788,1765622.440463571,5913322.226597159,-0.276497581
789,789,1765414.417222095,5913308.608177279,-9999.0
790,790,1765509.677226161,5913302.657933286,-0.964000002
791,791,1765192.131715539,5913294.066671416,-0.867285763
792,792,1765187.501731076,5913272.370775592,0.716414633
793,793,1765620.885266166,5913265.79546879,-0.114464283
794,794,1765680.674813291,5913274.776607493,0.197336064
795,795,1765164.905313366,5913264.626363739,3.287506373
796,796,1765585.407843617,5913263.033738987,0.029172041
797,797,1765328.343063021,5913241.38118407,-0.256735642
798,798,1765408.420376683,5913220.465822164,-9999.0
799,799,1765456.051253879,5913199.597469432,-9999.0
800,800,1765121.186217207,5913198.238368772,0.213169997
801,801,1765107.221606741,5913185.689274364,0.555064933
802,802,1765357.942380085,5913187.460858148,-9999.0
803,803,1765592.623275596,5913231.046081347,-0.124552535
804,804,1765271.000035516,5913181.320168952,-0.83323884
805,805,1765097.078616413,5913162.082071402,0.076741857
806,806,1765402.79244385,5913150.399580849,-9999.0
807,807,1765390.868706449,5913139.798000416,-9999.0
808,808,1765716.088000267,5913128.479141147,0.240393014
809,809,1765183.609907727,5913147.809807074,-0.69589365
810,810,1765382.470528196,5913121.266989635,-9999.0
811,811,1765553.658211693,5913121.768830972,-0.474473211
812,812,1765222.214924102,5913114.414962697,-0.953894775
813,813,1765467.161158382,5913109.803168659,-9999.0
814,814,1765394.293130471,5913106.061735878,-9999.0
815,815,1765713.679341035,5913089.302237249,0.799124997
816,816,1765288.680457041,5913062.8870135,-9999.0
817,817,1765346.140365071,5913092.6157093,-9999.0
818,818,1765400.722903193,5913060.706208939,-9999.0
819,819,1765238.147812099,5913057.547724972,-9999.0
820,820,1765448.352873317,5913039.837864285,-9999.0
821,821,1765674.054391626,5913029.854002014,0.149666667
822,822,1765117.459965164,5913037.823831663,-0.870697895
823,823,1765034.30018534,5913017.600597959,0.463484574
824,824,1765451.974786357,5912990.298236533,-9999.0
825,825,1765189.465335075,5912992.973473818,0.149151569
826,826,1765046.617074901,5912957.718496938,-0.788994705
827,827,1765147.705976189,5912955.94021568,-0.208268149
828,828,1765134.455257059,5912946.041136527,-0.401825007
829,829,1765566.418867632,5912927.661696,-0.058375016
830,830,1765550.71359445,5913056.202737927,-0.657580263
831,831,1765980.852349347,5912865.956957824,2.347271126
832,832,1765209.682112474,5912864.814577775,-0.308333347
833,833,1765380.447895193,5912841.751963544,-9999.0
834,834,1766069.864836782,5912852.655115111,0.201041294
835,835,1765262.843876103,5912838.146899093,-0.867068779
836,836,1765293.420293197,5912885.721549388,-0.982545487
837,837,1765487.205283137,5912872.49661698,-9999.0
838,838,1765880.684761401,5912826.811975495,0.060373808
839,839,1765972.077775117,5912812.711929792,-0.433078933
840,840,1765291.834985946,5912813.565552705,-9999.0
841,841,1765307.840578627,5912813.254077557,-9999.0
842,842,1765544.067631989,5912830.608627999,0.364554634
843,843,1765956.257361548,5912802.148251039,-0.109535719
844,844,1765387.915382273,5912805.973658222,-9999.0
845,845,1765483.962639022,5912804.638241429,-9999.0
846,846,1765583.884412351,5912791.056345833,0.395236638
847,847,1765941.795222159,5912791.259388304,-0.066275917
848,848,1765222.072494957,5912801.113103937,-0.294976577
849,849,1765530.884299068,5912780.93999939,-0.793511633
850,850,1765203.644635891,5912775.063083598,0.173453298
851,851,1765607.707754033,5912775.084741481,0.31275949
852,852,1765291.119827977,5912768.511430299,-0.775655607
853,853,1765888.061587443,5912735.995665709,-0.048107611
854,854,1765553.891297412,5912722.94748623,-0.862074604
855,855,1765858.439605097,5912712.586143964,-0.041848103
856,856,1765566.146401229,5912708.317707878,-0.58637586
857,857,1765620.257282294,5912714.073146795,0.269427884
858,858,1765786.220345605,5912704.02570958,-0.098724998
859,859,1765577.604292309,5912688.354735689,-0.577732175
860,860,1765769.92322141,5912689.387894242,0.043425001
861,861,1765837.379099759,5912689.844684433,-0.045644211
862,862,1765745.508398204,5912668.989244519,0.219666665
863,863,1765441.170362321,5912671.07243192,-9999.0
864,864,1765610.457581824,5912682.094235788,0.238709534
865,865,1765538.451393911,5912659.745377276,-9999.0
866,866,1765356.911900681,5912652.571143106,-0.834227843
867,867,1765596.537264558,5912652.073397328,-0.826934789
868,868,1765638.500882664,5912649.190109101,0.384868046
869,869,1765367.489708212,5912642.736107505,-0.825725493
870,870,1765410.933654444,5912641.548851144,-9999.0
871,871,1765690.600603964,5912636.393469554,0.505600002
872,872,1765392.53522158,5912631.937287627,-9999.0
873,873,1765440.715990915,5912639.449874196,-9999.0
874,874,1765400.344008786,5912621.814691588,-0.923714306
875,875,1765752.301969709,5912615.154343258,-0.828039197
876,876,1765477.677642653,5912622.792038924,-9999.0
877,877,1765796.901410113,5912609.382686582,0.034583334
878,878,1765816.730767629,5912635.436346638,0.124515723
879,879,1765732.533857797,5912599.268945648,-0.746222217
880,880,1765778.643333175,5912586.587839567,0.130476027
881,881,1765497.701946581,5912587.503114518,-9999.0
882,882,1765650.488284038,5912588.551318825,-0.5744071
883,883,1765555.66307781,5912559.549876891,-9999.0
884,884,1765661.346870024,5912547.810877669,-9999.0
885,885,1765515.022633137,5912549.787325868,-9999.0
886,886,1765692.030692626,5912527.099422593,-0.725104902
887,887,1765710.947107407,5912511.635207342,-0.524036046
888,888,1765756.097833909,5912543.780062767,0.338849858
889,889,1765712.052225462,5912482.260567579,-0.935170778
890,890,1768630.641294914,5912418.705857208,0.595999998
891,891,1765772.213387162,5912478.134233107,0.438519663
892,892,1765529.833665623,5912492.445614567,-9999.0
893,893,1765747.18485918,5912450.423889537,-0.655325668
894,894,1768609.280706664,5912399.429920682,0.301690144
895,895,1765551.787188056,5912429.425664699,-9999.0
896,896,1765609.076834283,5912433.722391753,-9999.0
897,897,1765636.377829908,5912418.007161988,-9999.0
898,898,1765588.423650515,5912413.755808772,-9999.0
899,899,1766590.358172473,5912395.369236937,0.256560697
900,900,1765814.244269258,5912418.914783361,0.400734246
901,901,1766465.43534525,5912381.007038182,0.687460323
902,902,1766612.456489054,5912379.499842655,0.179411764
903,903,1766662.995513566,5912374.068203659,0.337782029
904,904,1765603.16481714,5912378.571880854,-9999.0
905,905,1765590.633465651,5912368.845779323,-9999.0
906,906,1765748.066372572,5912389.661861236,-0.772999999
907,907,1766666.562168415,5912348.839376124,-0.0725
908,908,1768578.97294759,5912302.854674447,-0.855999995
909,909,1765751.642536179,5912346.348313669,-9999.0
910,910,1766625.825970625,5912336.081882248,0.047426901
911,911,1768569.460477248,5912294.18045151,-0.973333299
912,912,1766602.017497782,5912314.635944309,0.137326733
913,913,1765826.647850904,5912314.388594565,0.053250003
914,914,1765557.93154292,5912310.303280145,-0.150010179
915,915,1765642.767379389,5912295.378442811,-9999.0
916,916,1766426.237986767,5912272.748617385,-0.115625002
917,917,1766567.627424852,5912283.735406337,0.162940169
918,918,1768520.020271699,5912236.823095136,-0.294915248
919,919,1768461.252909266,5912220.993588241,0.129130433
920,920,1765609.33745191,5912307.595739449,-9999.0
921,921,1765594.545795744,5912248.773567334,0.605250002
922,922,1765625.228217852,5912248.526101891,-9999.0
923,923,1765660.807395302,5912254.823030242,-9999.0
924,924,1765872.955995255,5912243.219162248,0.389014284
925,925,1768444.515777033,5912202.574474581,0.161217951
926,926,1768498.696568445,5912201.400061596,-0.01619469
927,927,1765715.616888933,5912233.300030066,-9999.0
928,928,1766245.095587745,5912216.419436851,0.751666665
929,929,1765896.722033302,5912213.31554102,0.409874997
930,930,1766191.43335599,5912215.657994931,2.475757571
931,931,1765904.529580845,5912203.192567189,0.430084837
932,932,1768418.970175953,5912156.920666507,0.002549024
933,933,1765912.337109294,5912193.069585391,0.398050003
934,934,1765679.262299063,5912206.60823933,-9999.0
935,935,1768459.653618775,5912139.598766792,-0.022166662
936,936,1765924.048366177,5912177.885097794,0.455187497
937,937,1765686.041554625,5912167.577658566,-9999.0
938,938,1766541.321950098,5912199.503215061,0.16203103
939,939,1765706.161627732,5912156.809725828,-0.943925228
940,940,1765943.664408026,5912157.560907286,0.257630574
941,941,1765980.994361881,5912153.107269862,1.46614625
942,942,1766120.833605115,5912148.79582433,0.838219185
943,943,1766378.270656895,5912149.303729907,-0.471394143
944,944,1768380.335068563,5912099.422639223,0.227720594
945,945,1768363.004874181,5912083.353281215,0.347499995
946,946,1765692.259526626,5912127.743792837,-0.965338372
947,947,1766564.31664413,5912135.205921277,0.334692562
948,948,1768430.12867992,5912085.880602064,0.128666688
949,949,1765710.142026175,5912117.253806501,-0.950851056
950,950,1768358.882406399,5912058.433124684,-0.061006293
951,951,1766022.262330819,5912091.417927185,-0.938181816
952,952,1768391.058179016,5912044.576108032,-0.945671643
953,953,1765739.386751319,5912098.579553002,-0.899493699
954,954,1766575.01068087,5912075.425457872,0.505014002
955,955,1765821.337504098,5912069.651547404,-0.928440377
956,956,1766349.569208757,5912045.130820897,-0.567090929
957,957,1766368.850266299,5912055.927834286,-0.395096417
958,958,1766429.590280546,5912043.56292341,-0.284285724
959,959,1768317.431078464,5912002.000030439,-0.154102558
960,960,1768367.11962861,5912004.294657546,-0.373203094
961,961,1765853.206955835,5912046.354446283,-0.92468699
962,962,1768302.099657521,5911978.910243746,-0.642743369
963,963,1768356.48360223,5911985.483903418,-0.100377361
964,964,1765844.718408801,5912009.937099026,-0.909075025
965,965,1766576.569349412,5911995.924213488,0.075
966,966,1765911.815640101,5911957.581365441,-0.900531533
967,967,1766619.500720127,5911891.150003783,0.229919358
968,968,1768234.193719873,5911871.518760329,-0.903157899
969,969,1766330.613271347,5911886.500152654,-0.908333315
970,970,1766570.50020926,5911881.272157494,-0.192592585
971,971,1768316.877961341,5911891.692192978,0.089672414
972,972,1766350.653700879,5911864.777488714,-0.909727292
973,973,1768242.840299559,5911828.361706604,-0.498727294
974,974,1766589.915374637,5911855.335381165,-0.207522933
975,975,1766642.168534098,5911854.693871598,0.63201258
976,976,1766054.185426704,5911851.8855314,-0.943027513
977,977,1766066.508168861,5911872.675196771,-0.953064504
978,978,1768225.928192113,5911817.377535007,-0.842629323
979,979,1768257.719252547,5911816.246269044,-0.38428571
980,980,1766649.797158331,5911834.647800513,0.268250001
981,981,1768287.207820603,5911798.971568007,0.268235295
982,982,1766091.813868587,5911833.013215727,-0.92186959
983,983,1768244.746066793,5911784.754332565,-0.492283235
984,984,1766096.825186557,5911810.786723384,-0.920555572
985,985,1768211.1624941,5911745.987985577,-0.872398702
986,986,1768261.630802287,5911752.243041785,-0.015000006
987,987,1767575.539438998,5911733.518864552,0.448474776
988,988,1766525.664623249,5911764.143568983,-0.911228465
989,989,1766637.668074373,5911753.282095959,-0.777351215
990,990,1767493.46476601,5911708.998425458,0.605000009
991,991,1768158.00741561,5911706.090493009,0.279482761
992,992,1767655.361804587,5911710.699057586,0.296975879
993,993,1765943.009872018,5911728.843880449,-0.89948717
994,994,1766715.800856419,5911709.304980867,-0.471214949
995,995,1766783.397012299,5911708.120331423,0.389591834
996,996,1766022.572173593,5911716.753417998,-0.917090929
997,997,1766622.99358473,5911700.77317427,-0.900555587
998,998,1767495.36135042,5911684.135446465,-0.555833339
999,999,1766572.466444638,5911713.808309291,-0.933212938
1000,1000,1767453.840021304,5911675.919024943,-0.034942521
1001,1001,1767535.57100097,5911676.899989196,-0.723048575
1002,1002,1768215.970195,5911692.428939631,-0.526041666
1003,1003,1765993.372520077,5911699.441061982,-0.902558158
1004,1004,1766799.69821891,5911683.691714409,0.332266668
1005,1005,1768098.174985965,5911647.928910466,0.292000002
1006,1006,1768111.105950685,5911652.02569921,0.190392156
1007,1007,1766607.587256949,5911674.156392809,-0.915205495
1008,1008,1767399.808713685,5911655.713547846,0.168453616
1009,1009,1765938.804936426,5911683.553255763,-0.875725801
1010,1010,1766818.117345623,5911661.409382344,0.27508361
1011,1011,1767382.535889187,5911645.751048545,-0.005375002
1012,1012,1767716.887420378,5911640.02969589,-0.380972214
1013,1013,1767756.095259032,5911654.083282021,0.447810093
1014,1014,1768076.146013321,5911635.135854681,0.400975606
1015,1015,1767374.337590771,5911635.942217877,-0.682999999
1016,1016,1767562.372012064,5911631.882933808,-0.939304348
1017,1017,1767817.484951688,5911626.505515229,0.537313429
1018,1018,1768038.483577659,5911622.824937184,0.581825725
1019,1019,1766621.820107416,5911640.973151571,-0.944464304
1020,1020,1767342.210948222,5911626.497013017,0.512077915
1021,1021,1767635.76567014,5911646.465066196,-0.649213769
1022,1022,1767836.918020477,5911616.195771902,0.562412061
1023,1023,1768018.493551252,5911613.069473821,0.509999995
1024,1024,1767333.935850335,5911616.797639722,-0.451875
1025,1025,1767403.864905409,5911623.461513666,-0.893536896
1026,1026,1767889.96736029,5911605.801647276,0.634560671
1027,1027,1766658.027639972,5911620.704513093,-0.908532133
1028,1028,1766870.1729858,5911622.473168608,0.429203981
1029,1029,1767413.599372719,5911605.457626437,-0.908363664
1030,1030,1767469.611465919,5911604.353055709,-0.950545476
1031,1031,1766109.124388944,5911621.107109535,-0.871636372
1032,1032,1766788.982201187,5911611.998938845,-0.714818181
1033,1033,1766141.178997497,5911631.410442049,-0.950763619
1034,1034,1766198.391137768,5911609.92857221,-0.900437527
1035,1035,1766924.209750151,5911598.516171766,0.492644789
1036,1036,1767389.20122259,5911585.997530621,-0.889622657
1037,1037,1767409.796499164,5911585.974467921,-0.881467912
1038,1038,1767433.874721159,5911596.879024534,-0.888412335
1039,1039,1767469.218308837,5911584.419682779,-0.456181823
1040,1040,1767661.416897823,5911580.425756774,-0.866708866
1041,1041,1766028.71763063,5911602.738803266,-0.873965518
1042,1042,1767514.177899047,5911576.236856206,-0.022084941
1043,1043,1768110.681108906,5911563.233860886,-0.166785719
1044,1044,1766994.297451801,5911579.792105224,0.505247187
1045,1045,1767272.948048277,5911568.496838486,-0.836756767
1046,1046,1768045.103777136,5911552.899942252,-0.879000001
1047,1047,1766066.08136201,5911602.882204485,-0.865815821
