OID,FID_,X,Y,BCE_Whanga
325,325,1667931.43900139,6121736.102299027,-9999.0
326,326,1668003.434655166,6121728.987356206,-9999.0
327,327,1667912.019193938,6121723.00066592,-9999.0
328,328,1668011.553266734,6121718.963771806,-9999.0
329,329,1669797.635095029,6121705.439238957,0.361892835
330,330,1669067.705924603,6121691.082912296,-9999.0
331,331,1666290.800535366,6121701.773481186,-9999.0
332,332,1667913.013861451,6121689.811045601,-9999.0
333,333,1667928.42312682,6121684.597331592,1.853558545
334,334,1669055.862573663,6121671.246974536,-9999.0
335,335,1669780.939564679,6121675.937411599,0.516645986
336,336,1669780.437047123,6121645.483836331,2.982657874
337,337,1669870.420110594,6121603.34883472,-9999.0
338,338,1666076.906045914,6121627.913598671,-0.196089449
339,339,1666084.695924924,6121613.022401775,-0.046666693
340,340,1666091.807352631,6121602.504411648,0.010840917
341,341,1669272.286475846,6121578.872308239,-9999.0
342,342,1669288.674870242,6121579.082742193,-9999.0
343,343,1669907.384663412,6121573.636131499,0.34104119
344,344,1666093.897884273,6121583.65156586,-0.375428597
345,345,1666404.629987877,6121581.389237846,-9999.0
346,346,1669370.457736305,6121559.261843557,-9999.0
347,347,1669902.827074744,6121554.98329252,-0.157785741
348,348,1669179.352594268,6121551.307452121,-9999.0
349,349,1666101.384811693,6121568.65290831,-0.14993337
350,350,1667858.190369264,6121553.064213664,-9999.0
351,351,1669173.676424748,6121540.834191057,-9999.0
352,352,1665665.034987797,6121570.646672637,-0.198232013
353,353,1666109.635642678,6121553.44436974,-9999.0
354,354,1666125.615888451,6121543.774033027,-9999.0
355,355,1666445.303462237,6121541.240861481,-9999.0
356,356,1665675.068111003,6121531.88853287,-0.388339156
357,357,1669945.601853241,6121516.732968115,0.65295951
358,358,1666461.434380589,6121506.253139509,-9999.0
359,359,1669370.299060348,6121478.988967366,-0.194027819
360,360,1666248.085440745,6121478.460770545,-0.072194464
361,361,1666464.62144089,6121461.157476996,-9999.0
362,362,1665707.22792302,6121446.972190205,0.015945921
363,363,1670002.449445608,6121419.657689228,0.240421458
364,364,1670017.926871579,6121399.455829365,0.217171804
365,365,1665723.325586505,6121407.004551386,0.001393916
366,366,1666304.766588072,6121392.618849543,0.205476169
367,367,1670035.044880983,6121358.894332957,-0.008904174
368,368,1666304.624368829,6121373.102801667,-9999.0
369,369,1666332.699247938,6121375.571487959,0.795423407
370,370,1670048.820037607,6121339.861446964,0.017087493
371,371,1665755.13908791,6121356.960467868,-0.455888934
372,372,1667823.939897751,6121256.486923151,-9999.0
373,373,1665819.726967056,6121245.749096098,2.437782614
374,374,1667721.089815481,6121222.985477707,-9999.0
375,375,1667749.763842419,6121222.771999016,-9999.0
376,376,1667696.443369445,6121213.934083412,-9999.0
377,377,1667761.978513127,6121212.718140407,-9999.0
378,378,1667803.81427769,6121209.39147931,1.525268635
379,379,1666737.987805678,6121191.315373424,-0.218076967
380,380,1667682.231021955,6121177.737844341,-9999.0
381,381,1665825.532973843,6121181.550277569,0.414629584
382,382,1666786.615691265,6121175.457764242,-0.27766671
383,383,1667728.670928661,6121163.3559848,-9999.0
384,384,1666745.656362419,6121159.724099601,0.746428569
385,385,1667646.949205584,6121168.741125545,-9999.0
386,386,1667776.334392961,6121173.063259453,-9999.0
387,387,1667815.349269328,6121162.326504572,0.405894693
388,388,1667652.15373515,6121134.235491231,-9999.0
389,389,1666753.496449469,6121130.324230774,0.099984082
390,390,1666790.693017879,6121135.050158973,0.235345754
391,391,1667688.758895197,6121140.693268172,-9999.0
392,392,1667744.759254629,6121123.384614448,-9999.0
393,393,1667802.175179363,6121101.241336606,0.622968056
394,394,1667662.630389397,6121073.976995255,-9999.0
395,395,1667703.612978716,6121076.409305025,-9999.0
396,396,1667752.752699008,6121074.034365159,-9999.0
397,397,1667779.645650378,6121079.194405,0.539739247
398,398,1664411.446555786,6121006.98444835,0.295814962
399,399,1667698.829182118,6120984.041618166,-9999.0
400,400,1667506.08688236,6120955.585187684,-9999.0
401,401,1667485.532144113,6120945.774787226,-9999.0
402,402,1667456.711259303,6120926.062759767,-0.152703747
403,403,1664113.722489869,6120923.25433062,-0.028969452
404,404,1664330.803179603,6120909.084909982,-9999.0
405,405,1664277.204341307,6120880.379130248,-0.085883356
406,406,1664052.878380754,6120851.037304541,-0.203000039
407,407,1664548.063784975,6120816.908197702,-0.231350039
408,408,1663998.300709768,6120771.718927957,-0.239666699
409,409,1667471.467348312,6120711.852444327,-0.010195427
410,410,1663916.661254512,6120681.734743923,-9999.0
411,411,1663906.832259726,6120662.754163384,-9999.0
412,412,1663882.819196859,6120632.809921345,-9999.0
413,413,1667437.86501098,6120597.396831615,0.126378351
414,414,1663858.95293509,6120611.61943794,-9999.0
415,415,1663841.931424149,6120592.744329209,-0.489909107
416,416,1667467.684667851,6120567.705533671,-9999.0
417,417,1663833.465266468,6120583.150653754,-0.21761541
418,418,1667482.476826934,6120557.138656061,-9999.0
419,419,1663826.216448175,6120572.855357022,0.752599975
420,420,1667502.972012011,6120547.013667581,-9999.0
421,421,1667522.451761805,6120536.386547362,-9999.0
422,422,1663899.549228229,6120545.425991544,0.58350337
423,423,1667617.129530187,6120486.299887681,-9999.0
424,424,1667630.448729113,6120493.490484782,-0.047803053
425,425,1667850.750930866,6120427.781176547,-0.192982759
426,426,1667903.386571722,6120419.162316852,-0.115049259
427,427,1667902.776748476,6120280.136578648,-0.147000044
428,428,1665263.934339716,6120184.881746522,-9999.0
429,429,1663862.522439485,6120314.98156725,0.385402188
430,430,1663846.461689642,6120158.49718916,0.075357114
431,431,1663771.98326203,6120096.495357257,-0.411146385
432,432,1667752.145992626,6120030.604099013,-0.068200043
433,433,1667736.690539364,6120017.357838366,-9999.0
434,434,1667722.225605822,6120000.03046898,-0.22633338
435,435,1665476.728119564,6119952.852899647,-0.293000042
436,436,1667708.57624743,6119932.393620423,0.115631536
437,437,1665434.153564102,6119904.428087194,-0.210500043
438,438,1665396.846398963,6119855.171988523,-0.263606104
439,439,1665384.32521334,6119835.287916658,-0.223782651
440,440,1665368.959569681,6119823.816814003,0.028999957
441,441,1665357.477250187,6119807.922516547,0.061024648
