OID,FID_,X,Y,BCE_Whanga
112,112,1758403.143173589,5979682.630819391,0.421628097
113,113,1760215.09026231,5979686.31008341,-0.169522793
114,114,1757732.243043593,5979708.220429566,-0.521184189
115,115,1758227.601961866,5979680.898784681,0.388817091
116,116,1758249.21040858,5979652.921382505,0.657925001
117,117,1758377.366014962,5979610.910219064,0.310309088
118,118,1757638.160513942,5979609.653236844,-0.659000039
119,119,1758352.467832056,5979645.967151924,0.115859275
120,120,1758390.894068234,5979580.555550196,0.309505259
121,121,1757570.699694979,5979573.35691891,-0.415179483
122,122,1760260.249333785,5979525.650977317,-0.892890888
123,123,1757533.190168269,5979551.489509493,-0.220000014
124,124,1760282.735697224,5979513.216344271,-0.510802695
125,125,1757537.130110057,5979536.27593832,-0.3534375
126,126,1757520.797531146,5979516.43340624,-0.134535719
127,127,1757490.048709632,5979476.650260122,0.236857143
128,128,1757503.264604209,5979457.340817406,-0.442464293
129,129,1758559.586813366,5979428.14399011,0.337785713
130,130,1757491.400688101,5979438.001268519,-0.419000004
131,131,1758537.970029921,5979423.977549386,0.388539216
132,132,1757486.48041153,5979412.584306571,-0.552981478
133,133,1758518.69364571,5979388.813694407,0.373050001
134,134,1758554.985434394,5979388.151195723,0.510187495
135,135,1758680.083888658,5979390.854237704,0.264487502
136,136,1758534.64125607,5979378.553812224,0.419975105
137,137,1758584.165485553,5979366.771770609,0.511449101
138,138,1758689.372593015,5979366.98802052,0.335999996
139,139,1758695.723645412,5979357.235647934,0.261413048
140,140,1758622.649478281,5979347.240705014,0.592803554
141,141,1758646.834265029,5979337.355571764,0.815107133
142,142,1760130.384934769,5979289.452363335,-0.993323526
143,143,1760122.136421539,5979279.635932676,-9999.0
144,144,1758670.818128231,5979300.516034749,0.689036284
145,145,1758685.528777268,5979256.37132392,0.629236381
146,146,1758693.729542673,5979245.850106351,0.658654547
147,147,1759830.688153125,5979224.466104897,0.219611112
148,148,1757709.128561522,5979234.087530052,0.137950001
149,149,1757738.878567326,5979240.556923147,-0.057131315
150,150,1757773.48712854,5979233.119291061,0.002717403
151,151,1757725.076917852,5979223.828921662,0.440324998
152,152,1757741.206425952,5979223.53564494,0.084819844
153,153,1757785.562227787,5979222.729711316,0.016290909
154,154,1757757.154725186,5979213.276883239,0.619925001
155,155,1757796.890026463,5979212.555000847,0.045736843
156,156,1758660.387487753,5979196.0892477,0.742923057
157,157,1757369.959247868,5979215.320446673,0.179375001
158,158,1757657.457025317,5979233.305775608,-0.395500748
159,159,1757773.102883691,5979203.018485854,0.801624983
160,160,1758644.089241207,5979187.145093062,0.701825014
161,161,1756948.906051522,5979208.365652626,0.682912613
162,162,1757789.051111005,5979192.759755066,0.336749997
163,163,1757821.150697348,5979192.377436881,0.085785713
164,164,1758635.842436265,5979177.32688101,0.739249994
165,165,1758651.971807376,5979177.032119182,0.700474989
166,166,1756999.121519827,5979197.112989498,0.579272719
167,167,1757804.999301333,5979182.500993572,0.131320515
168,168,1757829.193395331,5979182.061046283,0.12245
169,169,1756972.029253826,5979193.726159465,0.665443032
170,170,1757014.482529164,5979186.866340224,0.547919989
171,171,1757842.653730729,5979167.570539327,0.12163351
172,172,1758611.102130985,5979147.872200785,0.489437503
173,173,1756981.863531883,5979167.518633999,0.646538454
174,174,1757002.4609369,5979167.730242764,0.564363629
175,175,1757041.806650399,5979170.501992273,0.494219172
176,176,1757342.658192295,5979160.986515539,0.263684209
177,177,1757828.649958368,5979152.164173145,0.764462502
178,178,1758618.98469512,5979137.759256355,0.453812503
179,179,1758714.547864748,5979141.816883305,0.361205561
180,180,1757070.234969837,5979156.152485125,0.509821421
181,181,1757836.533181782,5979142.052227735,0.696535719
182,182,1758626.867338412,5979127.64613515,0.391675008
183,183,1757094.40760035,5979145.545058781,0.549124995
184,184,1757336.186761772,5979141.367498245,0.369642855
185,185,1757851.893178203,5979131.80406488,0.17492593
186,186,1757868.540711699,5979127.659183598,0.131208957
187,187,1757083.285968762,5979125.405208669,0.471769905
188,188,1756964.833308703,5979117.982491867,1.041612493
189,189,1759698.731921497,5979068.117783655,0.536762493
190,190,1756959.392685686,5979108.206581254,1.041133336
191,191,1759690.483976029,5979058.300534935,0.57609524
192,192,1757880.670475239,5979098.837115521,0.11681623
193,193,1759657.699898485,5979039.166806814,0.002964292
194,194,1757892.899613599,5979067.637336902,0.152999997
195,195,1757068.431804662,5979056.496860092,0.212436365
196,196,1757909.587056104,5979043.796449289,0.176240911
197,197,1756971.869804919,5979070.953552097,0.741116583
198,198,1757922.662119507,5979030.827951361,0.155648149
199,199,1757245.208453371,5979032.842199842,0.388000004
200,200,1756996.558609633,5979039.726004036,0.459521728
201,201,1757014.814814715,5979021.786418994,0.326999992
202,202,1757073.798944136,5979016.016840236,0.124374422
203,203,1757101.732960167,5979004.386745985,0.068817844
204,204,1757935.640576768,5978990.850064826,0.192300126
205,205,1757970.548814359,5978970.143384298,0.22177108
206,206,1757224.84100531,5978974.297586082,-0.351226419
207,207,1757076.304821452,5978979.366464026,0.285590913
208,208,1757162.401307823,5978981.34072374,-0.123901586
209,209,1757954.147862045,5978955.488699842,0.492719743
210,210,1757203.723950109,5978954.359460725,-0.02398182
211,211,1757970.095418103,5978945.229610408,0.394262495
212,212,1758004.538674572,5978942.370030037,0.24311628
213,213,1757985.952323449,5978929.987614441,0.3522
214,214,1757128.077450366,5978954.4010171,0.386002962
215,215,1757268.037476213,5978933.055555698,-0.36887498
216,216,1757183.180606967,5978924.623788711,0.236732959
217,217,1757235.259613506,5978913.912930763,-0.116267855
218,218,1757203.074376217,5978909.31892835,0.1039375
219,219,1758009.510626479,5978894.66779789,0.647762205
220,220,1757211.188023772,5978898.066191497,0.055296418
221,221,1757493.167522395,5978891.837235058,-0.604885427
222,222,1757250.658540215,5978898.894506678,-0.296566175
223,223,1757261.230420417,5978863.647039049,-0.519939378
224,224,1757474.624758271,5978868.494572107,-0.480898869
225,225,1758025.053646387,5978893.516416523,0.382682566
226,226,1758025.460229405,5978839.94059656,0.43521213
227,227,1757460.046950455,5978844.839689685,-0.439768753
228,228,1757096.528382683,5978783.126460369,-0.858999968
229,229,1758087.29784832,5978768.64032173,0.457100002
230,230,1757428.671033037,5978789.561126983,-0.235523462
231,231,1758054.49638342,5978808.489414496,0.587589854
232,232,1757119.811311287,5978766.26973173,-0.65526666
233,233,1757152.081661907,5978766.412138228,-0.572833327
234,234,1758080.056881983,5978760.065366409,0.589333336
235,235,1759442.138787081,5978713.951611188,-0.41280002
236,236,1757079.129335392,5978747.068398175,-0.777666668
237,237,1757391.809498384,5978750.51443786,-0.243743906
238,238,1759433.891451972,5978704.134134898,-0.348849995
239,239,1759425.644135118,5978694.316651262,-0.447524999
240,240,1759441.772760727,5978694.02028133,0.127275001
241,241,1757062.640250505,5978727.429081278,-0.519955399
242,242,1757086.846005695,5978727.717973478,-0.310215693
243,243,1757393.273236383,5978721.439874887,0.016564102
244,244,1759417.397051899,5978684.498895966,-0.535721528
245,245,1757371.541071622,5978717.770203212,-0.137569492
246,246,1759408.966527586,5978664.716052007,-0.24774999
247,247,1758092.82946853,5978727.167889629,0.563788909
248,248,1759425.003471115,5978659.437018557,0.341560275
249,249,1757348.034498151,5978691.938185501,-0.201185975
250,250,1759416.66468425,5978644.636719601,0.403100001
251,251,1757360.113045423,5978672.19679777,0.058684481
252,252,1757005.19927983,5978673.639868244,-0.699487483
253,253,1756983.503332749,5978657.114335926,-0.487049979
254,254,1756996.684494993,5978648.871723974,-0.695499994
255,255,1759397.639767248,5978607.599021979,0.370052623
256,256,1756975.061516932,5978637.373537325,-0.3902941
257,257,1759389.581355532,5978597.16043277,0.345153845
258,258,1759373.579879231,5978593.833814525,0.022388056
259,259,1757310.644280384,5978613.280411935,0.730174995
260,260,1759358.934353821,5978575.914077426,-0.10475
261,261,1756988.169747607,5978624.103742598,-0.70942415
262,262,1759372.42405464,5978567.98514731,0.275631567
263,263,1759350.59575277,5978561.113725355,-0.039384142
264,264,1757288.693095678,5978626.608343501,-0.20496518
265,265,1759342.257178847,5978546.313360293,-0.109999996
266,266,1759355.46006047,5978538.910547639,0.304538465
267,267,1759333.827156514,5978526.530185386,-0.071738331
268,268,1756970.870036213,5978559.619195204,-0.668774989
269,269,1759325.580112018,5978516.712613691,-0.164170737
270,270,1758148.806415927,5978532.797115128,0.678977277
271,271,1759308.903153331,5978487.111837618,-0.038450006
272,272,1757123.3653459,5978516.984508236,-0.274499996
273,273,1759292.226302791,5978457.511032072,0.097461542
274,274,1757212.286601143,5978521.519746595,0.105915651
275,275,1757146.24765132,5978476.694864276,0.021959182
276,276,1757170.868506285,5978476.450224492,0.159127272
277,277,1757130.527326045,5978467.01057203,0.012445783
278,278,1759275.549775706,5978427.909932567,-0.371095252
279,279,1757149.007700289,5978450.171644938,0.179826317
280,280,1757137.883534141,5978436.769753387,0.187196431
281,281,1756769.439976162,5978423.614442318,0.461000001
282,282,1757145.752985275,5978416.89078055,0.505450002
283,283,1759250.44321757,5978378.52608369,-0.552300012
284,284,1756823.015854649,5978412.75947769,-0.288500002
285,285,1757129.285587331,5978407.421291117,0.278327275
286,286,1759258.483364734,5978368.208382337,-0.121527277
287,287,1757048.625266553,5978398.711135804,-0.450124993
288,288,1756843.251118019,5978393.040506084,-0.452429921
289,289,1759257.616625744,5978338.719778116,0.005446428
