OID,FID_,X,Y,BCE_Rangau
992,992,1625215.240991679,6132139.159221986,-9999.0
993,993,1622144.168858926,6132137.946133914,-9999.0
994,994,1625009.797291106,6132134.378405621,-9999.0
995,995,1623041.66315207,6132125.387336295,-9999.0
996,996,1624243.760011013,6132116.781443539,-9999.0
997,997,1624358.693193457,6132118.516932751,-9999.0
998,998,1624386.760630811,6132111.932015536,-9999.0
999,999,1624706.080000517,6132119.182339644,-9999.0
1000,1000,1625231.899942777,6132109.635759999,-9999.0
1001,1001,1626691.514723336,6132105.485754858,-9999.0
1002,1002,1623800.891649914,6132103.892086388,-9999.0
1003,1003,1624665.781781329,6132105.997253342,-9999.0
1004,1004,1625219.867436379,6132098.837902666,-9999.0
1005,1005,1622110.36755631,6132098.264407928,-9999.0
1006,1006,1626687.635692891,6132168.859839675,-9999.0
1007,1007,1621784.024607327,6132103.318095572,-0.795000017
1008,1008,1622138.789752007,6132095.881780505,-9999.0
1009,1009,1625244.38163097,6132080.091384184,-9999.0
1010,1010,1630439.72013761,6132063.873690601,-9999.0
1011,1011,1628623.395221682,6132073.213665162,-9999.0
1012,1012,1628651.661086577,6132059.2887751,-9999.0
1013,1013,1624599.877635378,6132061.550304582,-9999.0
1014,1014,1624829.531533775,6132060.928701248,-9999.0
1015,1015,1621766.687742771,6132059.15788829,-0.795000017
1016,1016,1623328.528658887,6132044.962965962,-9999.0
1017,1017,1628660.106915554,6132029.784722428,-9999.0
1018,1018,1623804.149863,6132031.117190154,-9999.0
1019,1019,1624606.095026575,6132034.885141399,-9999.0
1020,1020,1623792.026041508,6132013.676703332,-9999.0
1021,1021,1621628.72833631,6132013.664211212,-0.764411307
1022,1022,1621829.280214862,6132013.016964299,-0.795000017
1023,1023,1621881.903592889,6132012.631317497,-0.249666716
1024,1024,1623779.697280662,6132003.746819803,-9999.0
1025,1025,1624161.514249393,6132003.324917451,-9999.0
1026,1026,1622029.608186303,6132011.045838255,-9999.0
1027,1027,1623213.57537754,6131995.4459472,-9999.0
1028,1028,1628734.197973951,6131979.537312298,-9999.0
1029,1029,1621673.203516726,6132174.279322831,-0.283442883
1030,1030,1622050.481100062,6131998.375393551,-9999.0
1031,1031,1622101.773254658,6131988.315694891,-9999.0
1032,1032,1622664.336832465,6131976.493201507,-9999.0
1033,1033,1623947.417323454,6131978.711532471,-9999.0
1034,1034,1625129.356118019,6131977.117977651,-9999.0
1035,1035,1628631.355639491,6131990.161974567,-9999.0
1036,1036,1628651.686177447,6131960.076803068,-9999.0
1037,1037,1621863.133863031,6131988.283646969,-0.260711548
1038,1038,1623203.687998368,6131966.253096169,-9999.0
1039,1039,1624306.976466246,6131978.054900622,-9999.0
1040,1040,1625190.141432184,6131960.320829804,-9999.0
1041,1041,1628708.731438323,6131949.935568068,-9999.0
1042,1042,1623222.011256537,6131955.167904255,-9999.0
1043,1043,1623172.071231966,6131949.948962017,-9999.0
1044,1044,1628643.265026427,6131943.815986229,-9999.0
1045,1045,1623988.321869239,6131938.756137188,-9999.0
1046,1046,1628330.004298771,6131928.093461821,-9999.0
1047,1047,1623894.147219415,6131923.956296713,-9999.0
1048,1048,1623943.358005327,6131923.827381842,-9999.0
1049,1049,1630532.614265656,6132032.344094632,-0.477463123
1050,1050,1625280.223726229,6131910.261774427,-9999.0
1051,1051,1625313.030895127,6131910.170879988,-9999.0
1052,1052,1625292.236334347,6131899.481717546,-9999.0
1053,1053,1628159.023435359,6131891.875152393,-9999.0
1054,1054,1621744.836654569,6131903.64957937,-0.769065022
1055,1055,1624763.089117093,6131895.962518282,-9999.0
1056,1056,1628297.382750827,6131893.111571993,-9999.0
1057,1057,1623947.952088237,6131884.343476761,-9999.0
1058,1058,1621613.061544121,6131907.244394502,-0.769065022
1059,1059,1622674.915878828,6131918.973371548,-9999.0
1060,1060,1624054.548754111,6131874.10125711,-9999.0
1061,1061,1625321.122178641,6131870.300370833,-9999.0
1062,1062,1628276.386586572,6131866.894593501,-9999.0
1063,1063,1621704.293595734,6131869.448207742,-0.769065022
1064,1064,1621712.471644208,6131859.466775632,-0.769065022
1065,1065,1622737.520299927,6131857.175903184,-9999.0
1066,1066,1621671.75634766,6131870.482964369,-0.768698424
1067,1067,1622666.557616147,6131853.661996814,-9999.0
1068,1068,1623771.093406371,6131849.358156078,-9999.0
1069,1069,1625212.412815178,6131850.325214199,-9999.0
1070,1070,1624427.024239455,6131832.888138642,-9999.0
1071,1071,1628249.194785458,6131821.658059152,-9999.0
1072,1072,1623472.949502975,6131828.494915482,-9999.0
1073,1073,1623943.096766364,6131824.208003893,-9999.0
1074,1074,1624435.534601453,6131822.494756659,-9999.0
1075,1075,1624591.212844905,6131827.262083799,-9999.0
1076,1076,1624826.795684115,6131821.643522569,-9999.0
1077,1077,1622153.586441132,6131875.741912303,-9999.0
1078,1078,1622776.244609167,6131820.140199157,-0.295666715
1079,1079,1628240.962297416,6131811.721594286,-9999.0
1080,1080,1625127.694273221,6131807.436651886,-9999.0
1081,1081,1629741.947701775,6131776.864771939,-9999.0
1082,1082,1621627.241033519,6131784.604593086,-0.745000005
1083,1083,1621881.089097772,6131776.584326296,0.378999995
1084,1084,1622507.243663894,6131777.846205242,-9999.0
1085,1085,1623508.445680972,6131775.323170817,-9999.0
1086,1086,1628225.118331036,6131775.723055847,-0.41476475
1087,1087,1628628.069374992,6131847.479628137,-9999.0
1088,1088,1629754.448181689,6131757.684682408,-9999.0
1089,1089,1622204.188713533,6131768.421967844,-9999.0
1090,1090,1625136.878711883,6131761.6034432,-9999.0
1091,1091,1625227.09695019,6131761.354607935,-9999.0
1092,1092,1621868.065906032,6131759.475537213,-0.745000005
1093,1093,1623145.024508854,6131763.721340828,-9999.0
1094,1094,1628166.764232717,6131742.420568627,-9999.0
1095,1095,1628546.706396798,6131784.598549621,-9999.0
1096,1096,1620846.422055395,6131754.872339635,-0.202359203
1097,1097,1620985.535632466,6131754.340086903,-0.242727772
1098,1098,1622158.46112406,6131775.531676877,-9999.0
1099,1099,1623385.511875437,6131745.548568297,-9999.0
1100,1100,1623888.137645022,6131754.172021055,-9999.0
1101,1101,1624454.169798238,6131756.212045512,-9999.0
1102,1102,1624767.750078221,6131742.688237993,-9999.0
1103,1103,1625271.734597322,6131745.70766063,-9999.0
1104,1104,1628606.119585538,6131731.468665496,-9999.0
1105,1105,1621554.736250414,6131746.76149017,-0.745000005
1106,1106,1622462.400932982,6131769.108203962,-9999.0
1107,1107,1625123.896247349,6131731.376953815,-9999.0
1108,1108,1625239.05547427,6131731.059330852,-9999.0
1109,1109,1628478.725775858,6131726.938523956,-9999.0
1110,1110,1621716.640616177,6131744.466199905,-0.745000005
1111,1111,1621769.574961787,6131729.824939376,-0.745000005
1112,1112,1623399.443093985,6131725.793162378,-9999.0
1113,1113,1625227.023453171,6131720.261479637,-9999.0
1114,1114,1625316.435498947,6131725.967849202,-9999.0
1115,1115,1628133.499365231,6131716.844591714,-9999.0
1116,1116,1629741.569231699,6131712.316865277,-9999.0
1117,1117,1629885.54665641,6131706.200905386,-9999.0
1118,1118,1629906.761114302,6131713.149992615,-9999.0
1119,1119,1621578.941381966,6131726.805890858,-0.745000005
1120,1120,1621604.440691458,6131741.06785839,-0.745000005
1121,1121,1621634.236540465,6131725.165645082,-0.745000005
1122,1122,1623868.994909468,6131714.819948655,-9999.0
1123,1123,1625206.193943815,6131711.226075301,-9999.0
1124,1124,1627207.050561478,6131705.074167807,-9999.0
1125,1125,1628502.541812394,6131705.737889381,-9999.0
1126,1126,1621052.307887445,6131717.676276077,-0.476061055
1127,1127,1622327.068294273,6131708.758928,-9999.0
1128,1128,1623573.891785466,6131710.4013856,-9999.0
1129,1129,1624356.792154379,6131708.654391753,-9999.0
1130,1130,1625140.525051455,6131691.074503256,-9999.0
1131,1131,1625193.426713106,6131695.684305715,-9999.0
1132,1132,1628609.466444845,6131681.271742927,-9999.0
1133,1133,1620979.547721656,6131710.282967881,-0.564741122
1134,1134,1621170.762388355,6131690.429798955,-0.705001509
1135,1135,1622220.030175087,6131693.303653775,-9999.0
1136,1136,1622720.695386995,6131687.863830848,-9999.0
1137,1137,1624718.378417116,6131683.049946393,-9999.0
1138,1138,1625273.836220348,6131687.048497821,-9999.0
1139,1139,1628129.472038247,6131677.885995983,-9999.0
1140,1140,1620772.355304641,6131688.806861768,-0.150919847
1141,1141,1622184.451851595,6131686.541332109,-9999.0
1142,1142,1624360.985196837,6131673.67239217,-9999.0
1143,1143,1625345.174352473,6131670.993227672,-9999.0
1144,1144,1630143.101160612,6131656.412938489,-9999.0
1145,1145,1620876.76840807,6131672.872702,-0.649878405
1146,1146,1621055.729091201,6131671.931526463,-0.349543855
1147,1147,1622732.209815952,6131670.4754308,-0.319923119
1148,1148,1624492.364686028,6131668.13557649,-9999.0
1149,1149,1625357.186566646,6131660.213079284,-9999.0
1150,1150,1628188.054964232,6131669.867097563,-0.296447957
1151,1151,1629815.004992282,6131647.528231659,-9999.0
1152,1152,1629905.668091569,6131650.44537048,-9999.0
1153,1153,1622400.986213861,6131690.358125255,-9999.0
1154,1154,1623811.595414995,6131654.993486489,-9999.0
1155,1155,1628068.038086337,6131643.104133262,-9999.0
1156,1156,1628576.169361447,6131645.735413989,-9999.0
1157,1157,1629786.433348296,6131637.106517779,-9999.0
1158,1158,1620829.048804506,6131655.848462271,-0.59232212
1159,1159,1624360.537570971,6131647.99513556,-9999.0
1160,1160,1624470.381838603,6131648.821780043,-9999.0
1161,1161,1624513.168036001,6131647.847645245,-9999.0
1162,1162,1625337.055443775,6131640.197379129,-9999.0
1163,1163,1629802.80511036,6131627.439628707,-9999.0
1164,1164,1629882.027889261,6131627.915173219,-9999.0
1165,1165,1622093.775368724,6131659.518238639,-9999.0
1166,1166,1624390.690332602,6131633.540720213,-9999.0
1167,1167,1620986.094242233,6131638.466597905,-0.29437984
1168,1168,1621039.234145909,6131632.121610073,-0.704999983
1169,1169,1621231.886974267,6131636.174366058,-0.622329984
1170,1170,1621747.518827006,6131654.463500093,-0.743844286
1171,1171,1623792.347852705,6131633.061584702,-9999.0
1172,1172,1624328.046167645,6131623.950158998,-9999.0
1173,1173,1624455.767589325,6131623.985088364,-9999.0
1174,1174,1624554.322557216,6131628.934141617,-9999.0
1175,1175,1625281.965394555,6131629.604316996,-9999.0
1176,1176,1627023.102086069,6131615.162757486,-9999.0
1177,1177,1628059.927542469,6131618.019624098,-9999.0
1178,1178,1628166.825719462,6131622.043770883,-9999.0
1179,1179,1620720.525489869,6131621.987283609,-0.63521382
1180,1180,1620776.930495641,6131622.556039281,-0.087738161
1181,1181,1620957.19605439,6131622.348312784,-0.704999983
1182,1182,1621886.071346652,6131707.142457952,-0.426967069
1183,1183,1622290.684570466,6131630.032132371,-9999.0
1184,1184,1624360.824616669,6131613.492142112,-9999.0
1185,1185,1628158.899354629,6131602.77183982,-9999.0
1186,1186,1628479.267140812,6131643.608234365,-9999.0
1187,1187,1628532.754738149,6131604.881496765,-9999.0
1188,1188,1627276.190008098,6131598.055736577,-9999.0
1189,1189,1627319.041165759,6131601.891076652,-9999.0
1190,1190,1629955.711220386,6131587.825428063,-9999.0
1191,1191,1620752.840585089,6131608.236970594,-0.314227713
1192,1192,1623117.961244079,6131613.959647297,-9999.0
1193,1193,1623647.241821442,6131595.852918635,-9999.0
1194,1194,1623688.249330004,6131595.746609105,-9999.0
1195,1195,1624331.895284212,6131599.138635254,-9999.0
1196,1196,1624459.190585767,6131593.713706862,-9999.0
1197,1197,1626542.709604064,6131587.893932439,-9999.0
1198,1198,1628075.689671083,6131587.515914579,-9999.0
1199,1199,1628576.348209733,6131581.754922005,-9999.0
1200,1200,1620949.862249003,6131593.874426908,-0.704999983
1201,1201,1620999.681624552,6131595.090022088,-0.704999983
1202,1202,1623146.924999804,6131587.173123579,-9999.0
1203,1203,1624439.299637678,6131590.314966015,-9999.0
1204,1204,1628511.503401773,6131580.169227776,-9999.0
1205,1205,1621023.051851259,6131581.94035878,-0.704999983
1206,1206,1623110.173357125,6131582.080929956,-9999.0
1207,1207,1623656.865441528,6131576.434168142,-9999.0
1208,1208,1623749.876426317,6131575.458179479,-9999.0
1209,1209,1624020.955426519,6131575.329423225,-9999.0
1210,1210,1625192.116168622,6131574.864367866,-9999.0
1211,1211,1626607.560377252,6131571.988685381,-9999.0
1212,1212,1627268.745172855,6131566.206305559,-9999.0
1213,1213,1627309.752641514,6131566.083728244,-9999.0
1214,1214,1628075.994565805,6131563.383273441,-9999.0
1215,1215,1624360.324919193,6131568.299591694,-9999.0
1216,1216,1624414.641854351,6131570.45691093,-9999.0
1217,1217,1625227.573441997,6131578.503148468,-9999.0
1218,1218,1626989.096631903,6131561.783885307,-9999.0
1219,1219,1621416.011413982,6131562.608740814,-0.625168735
1220,1220,1621686.58132893,6131581.005571214,-0.720063473
1221,1221,1623697.82114541,6131556.40393168,-9999.0
1222,1222,1623737.522396234,6131555.566294134,-9999.0
1223,1223,1626554.493292101,6131557.346066043,-9999.0
1224,1224,1626657.076800201,6131547.303967855,-9999.0
1225,1225,1630011.482724681,6131537.301707407,-9999.0
1226,1226,1621017.990817761,6131560.78641797,-0.704999983
1227,1227,1621781.053281463,6131859.204255506,-0.764945156
1228,1228,1623729.295037033,6131545.625673288,-9999.0
1229,1229,1624368.841091085,6131544.145245214,-9999.0
1230,1230,1625274.930936725,6131546.766451794,-9999.0
1231,1231,1627017.814958917,6131550.231001154,-9999.0
1232,1232,1628009.924711967,6131537.90767585,-9999.0
1233,1233,1628080.601237056,6131533.859123088,-9999.0
1234,1234,1628112.639376554,6131538.469147196,-9999.0
1235,1235,1621104.806629287,6131542.108193479,-0.704999983
1236,1236,1623130.02737495,6131541.613515001,-9999.0
1237,1237,1623721.067695691,6131535.685044978,-9999.0
1238,1238,1624404.268425421,6131539.486306795,-9999.0
1239,1239,1625358.087287387,6131539.943145914,-9999.0
1240,1240,1626870.257675953,6131527.163530258,-9999.0
1241,1241,1626994.801995197,6131525.683806106,-9999.0
1242,1242,1627280.330525578,6131525.947356666,-9999.0
1243,1243,1623650.98954162,6131531.193923989,-9999.0
1244,1244,1625311.586303629,6131525.863662631,-9999.0
1245,1245,1626494.958139691,6131535.2816557,-9999.0
1246,1246,1620740.343642104,6131540.596252806,-0.333885517
1247,1247,1621500.457060137,6131528.190810968,-0.704999983
1248,1248,1621588.656534547,6131526.033784783,-0.581680472
1249,1249,1623081.439810646,6131543.672212908,-9999.0
1250,1250,1626515.033212867,6131511.572810639,-9999.0
1251,1251,1626910.839526709,6131511.327517186,-9999.0
1252,1252,1629969.979200774,6131501.797380074,-9999.0
1253,1253,1621130.7802378,6131515.502278447,-0.704999983
1254,1254,1621745.488580866,6131534.09557987,-0.712385092
1255,1255,1622654.637779135,6131508.711994205,-9999.0
1256,1256,1622731.165482188,6131565.686766208,-0.226756411
1257,1257,1623699.830766258,6131516.871327214,-9999.0
1258,1258,1628129.901680592,6131500.611827869,-9999.0
1259,1259,1628567.8661341,6131492.122968883,-9999.0
1260,1260,1620657.140470617,6131508.220638579,-0.432779537
1261,1261,1623113.523587335,6131501.807296154,-9999.0
1262,1262,1623712.93146902,6131496.062441564,-9999.0
1263,1263,1626776.465195762,6131494.100975924,-9999.0
1264,1264,1627277.468027353,6131498.904880379,-9999.0
1265,1265,1621714.281965925,6131496.401088282,-0.704999983
1266,1266,1621834.639717811,6131500.543856505,-0.477887025
1267,1267,1622101.29810745,6131496.470253129,-9999.0
1268,1268,1622126.869819798,6131530.183799855,-0.261584728
1269,1269,1623031.484309494,6131492.052631624,-9999.0
1270,1270,1624119.275303214,6131738.699507763,-9999.0
1271,1271,1625377.597231011,6131495.177468656,-9999.0
1272,1272,1626549.889167665,6131482.498266013,-9999.0
1273,1273,1627018.660493087,6131492.750123432,-9999.0
1274,1274,1623089.573798295,6131477.736306915,-9999.0
1275,1275,1623691.741750079,6131479.242609854,-9999.0
1276,1276,1623811.127726093,6131475.678531031,-9999.0
1277,1277,1626853.85458661,6131469.972229126,-9999.0
1278,1278,1627002.778118727,6131467.530480395,-9999.0
1279,1279,1621162.717456526,6131477.900822935,-0.704999983
1280,1280,1621774.151855755,6131494.592806494,-0.705989358
1281,1281,1622703.37855609,6131472.950489302,-9999.0
1282,1282,1625369.197744066,6131461.724007944,-9999.0
1283,1283,1626507.653620193,6131469.600754503,-9999.0
1284,1284,1626582.648683484,6131473.902115984,-9999.0
1285,1285,1626763.434310815,6131457.743051785,-9999.0
1286,1286,1620697.706035425,6131469.999307842,-0.45313203
1287,1287,1623802.55986438,6131462.415620584,-9999.0
1288,1288,1626771.941676944,6131447.347469261,-9999.0
1289,1289,1627001.245266514,6131447.080733064,-9999.0
1290,1290,1629912.738508545,6131438.005075992,-9999.0
1291,1291,1621760.540776805,6131451.11498737,-0.704999983
1292,1292,1623782.774991013,6131446.446870132,-9999.0
1293,1293,1625258.252382245,6131447.192375007,-9999.0
1294,1294,1625291.869423227,6131448.524532923,-9999.0
1295,1295,1627037.951509088,6131442.094840161,-9999.0
1296,1296,1629412.421438628,6131429.668663104,-9999.0
1297,1297,1629793.257677584,6131536.358047897,-9999.0
1298,1298,1629921.242297221,6131427.606536138,-9999.0
1299,1299,1623594.117783539,6131436.974395229,-9999.0
1300,1300,1626509.104341011,6131428.599008786,-9999.0
1301,1301,1626960.179500941,6131427.278020243,-9999.0
1302,1302,1628015.622704682,6131435.079977657,-9999.0
1303,1303,1629761.54568352,6131418.951259595,-9999.0
1304,1304,1629883.70420786,6131417.391247809,-9999.0
1305,1305,1621756.560317414,6131430.996184889,-0.704999983
1306,1306,1621785.264964428,6131430.927804331,-0.374924983
1307,1307,1622680.335709055,6131444.743630373,-9999.0
1308,1308,1622715.911494336,6131449.018932612,-0.233074455
1309,1309,1623008.034868984,6131434.797820661,-9999.0
1310,1310,1623761.622051019,6131426.201763076,-9999.0
1311,1311,1627114.404041243,6131421.110585708,-9999.0
1312,1312,1629404.922766293,6131409.564387079,-9999.0
1313,1313,1622632.232128841,6131418.905253399,-9999.0
1314,1314,1622990.238497742,6131418.010680174,-9999.0
1315,1315,1623640.052768693,6131442.875689724,-9999.0
1316,1316,1626659.935340228,6131444.346277987,-9999.0
1317,1317,1626893.088477446,6131446.469612143,-9999.0
1318,1318,1627370.188153193,6131406.133869131,-9999.0
1319,1319,1629785.189389527,6131399.034321926,-9999.0
1320,1320,1621204.218193899,6131421.201884042,-0.704999983
1321,1321,1622703.302030539,6131414.268260602,-9999.0
1322,1322,1623745.167527831,6131406.320554495,-9999.0
1323,1323,1623974.80482787,6131405.720359887,-9999.0
1324,1324,1627304.547554414,6131396.368390337,-9999.0
1325,1325,1629818.092184286,6131393.589159351,-9999.0
1326,1326,1629851.664426347,6131388.770804786,-9999.0
1327,1327,1620602.286372494,6131420.516961173,-0.61500001
1328,1328,1620638.511976504,6131411.31383468,-0.606968263
1329,1329,1623415.369793717,6131402.035755504,-9999.0
1330,1330,1626541.42708509,6131392.864542287,-9999.0
1331,1331,1626578.529195518,6131393.633784431,-9999.0
1332,1332,1626680.849766187,6131392.458119731,-9999.0
1333,1333,1629871.535955971,6131378.367562042,-9999.0
1334,1334,1621494.453322363,6131392.349579208,-0.704999983
1335,1335,1623725.210074353,6131386.824587856,-9999.0
1336,1336,1625213.320871086,6131382.983373553,-9999.0
1337,1337,1626464.450203771,6131379.294553638,-9999.0
1338,1338,1626517.343088876,6131383.541611971,-9999.0
1339,1339,1627084.354125818,6131388.554973319,-9999.0
1340,1340,1627943.76529904,6131380.20601891,-9999.0
1341,1341,1628075.250023649,6131427.628356501,-9999.0
1342,1342,1629781.288718798,6131368.700352254,-9999.0
1343,1343,1629898.991666996,6131385.215006168,-9999.0
1344,1344,1621714.28365635,6131395.694948221,-0.704999983
1345,1345,1626553.761183229,6131371.740412498,-9999.0
1346,1346,1626708.96381262,6131375.898053409,-9999.0
1347,1347,1623725.15829371,6131366.900698849,-9999.0
1348,1348,1623757.193512748,6131371.52599231,-9999.0
1349,1349,1623839.585465816,6131380.965158149,-9999.0
1350,1350,1627378.907065888,6131375.323786698,-9999.0
1351,1351,1621254.199823788,6131375.401230071,-0.704999983
1352,1352,1621281.293367312,6131371.042921974,-0.704999983
1353,1353,1621384.399604938,6131488.790879168,-0.701638216
1354,1354,1621572.832778674,6131375.864144402,-0.704999983
1355,1355,1621645.474652627,6131367.960322288,-0.704999983
1356,1356,1625102.015888369,6131355.670781101,-9999.0
1357,1357,1626770.947589136,6131352.346189155,-9999.0
1358,1358,1626794.08209588,6131417.13443103,-9999.0
1359,1359,1629781.191220962,6131338.814457211,-9999.0
1360,1360,1621482.995482915,6131363.919217284,-0.704999983
1361,1361,1626610.070264791,6131348.087506743,-9999.0
1362,1362,1626659.582429967,6131348.987918925,-9999.0
1363,1363,1626734.977121738,6131338.658133368,-9999.0
1364,1364,1625234.11455944,6131332.968239202,-9999.0
1365,1365,1627010.960260523,6131351.144832181,-9999.0
1366,1366,1627303.972469071,6131330.843396027,-9999.0
1367,1367,1622642.762824916,6131334.518731482,-9999.0
1368,1368,1622734.61671729,6131342.189970538,-0.10937249
1369,1369,1622952.941571402,6131351.946585201,-0.483000044
1370,1370,1623678.66939391,6131350.926772096,-9999.0
1371,1371,1625114.740612744,6131323.482966171,-9999.0
1372,1372,1626566.195004232,6131318.850632926,-9999.0
1373,1373,1627374.617778884,6131316.838342432,-9999.0
1374,1374,1629843.567964757,6131325.936419384,-9999.0
1375,1375,1623515.299289817,6131317.257475547,-9999.0
1376,1376,1626434.94587708,6131309.269611561,-9999.0
1377,1377,1626517.294841254,6131309.030772382,-9999.0
1378,1378,1627082.845354949,6131307.370419167,-9999.0
1379,1379,1623601.984312906,6131307.44792029,-9999.0
1380,1380,1623646.493499317,6131306.95656671,-9999.0
1381,1381,1623740.635466031,6131311.796993831,-9999.0
1382,1382,1625299.641919652,6131302.900789669,-9999.0
1383,1383,1626504.795246065,6131298.900733485,-9999.0
1384,1384,1628015.495330406,6131312.173439878,-0.481349359
1385,1385,1621423.654425996,6131310.519929012,-0.704999983
1386,1386,1621535.348183442,6131310.788288448,-0.704999983
1387,1387,1624309.642301311,6131298.933249303,-9999.0
1388,1388,1626533.303067534,6131289.060179796,-9999.0
1389,1389,1626649.594312912,6131289.251624849,-9999.0
1390,1390,1626809.831017887,6131311.138848191,-9999.0
1391,1391,1623626.536473262,6131287.460383742,-9999.0
1392,1392,1626462.543220646,6131294.560553128,-9999.0
1393,1393,1626500.756161984,6131281.471205949,-9999.0
1394,1394,1626578.181154366,6131308.633703152,-9999.0
1395,1395,1627133.796565345,6131282.104636482,-9999.0
1396,1396,1623181.82465826,6131284.534028674,-9999.0
1397,1397,1626702.011301177,6131275.154192117,-9999.0
1398,1398,1627895.82936872,6131288.962546264,-9999.0
1399,1399,1623318.34204193,6131267.952661447,-9999.0
1400,1400,1623605.384247289,6131267.214913671,-9999.0
1401,1401,1624356.39237479,6131265.618160211,-9999.0
1402,1402,1624376.2977215,6131265.188860336,-9999.0
1403,1403,1627097.912762065,6131258.219175763,-9999.0
1404,1404,1627995.352997601,6131275.306983284,-9999.0
1405,1405,1623408.161455678,6131261.968357054,-9999.0
1406,1406,1624318.862725815,6131255.380032273,-9999.0
1407,1407,1624388.740561343,6131254.989304805,-9999.0
1408,1408,1626619.934077821,6131248.090719592,-9999.0
1409,1409,1626746.418579511,6131248.590083143,-9999.0
1410,1410,1627878.185155151,6131245.203847827,-9999.0
1411,1411,1628498.93136101,6131420.26664916,-9999.0
1412,1412,1622774.438507409,6131247.51764871,-0.112043471
1413,1413,1622965.820303756,6131253.699047568,-9999.0
1414,1414,1624187.617147696,6131245.766717606,-9999.0
1415,1415,1624216.918978489,6131246.065197052,-9999.0
1416,1416,1624236.824286637,6131245.636201099,-9999.0
1417,1417,1624400.416392647,6131244.996084664,-9999.0
1418,1418,1624421.532031966,6131249.920629123,-9999.0
1419,1419,1624458.9862131,6131250.389468835,-9999.0
1420,1420,1625037.038100071,6131243.852658674,-9999.0
1421,1421,1626664.377426832,6131238.868054274,-9999.0
1422,1422,1627439.988379373,6131236.945695846,-9999.0
1423,1423,1623320.891029856,6131242.133126265,-9999.0
1424,1424,1624392.787920731,6131235.054454093,-9999.0
1425,1425,1626574.135268253,6131229.169167509,-9999.0
1426,1426,1626955.657048757,6131227.497621452,-9999.0
1427,1427,1627009.068257801,6131236.063846091,-9999.0
1428,1428,1622894.080198141,6131242.70225706,-0.435554426
1429,1429,1623486.065084826,6131228.135115106,-9999.0
1430,1430,1623671.058227068,6131226.992492945,-9999.0
1431,1431,1624384.391394622,6131224.910567332,-9999.0
1432,1432,1626501.769518761,6131219.947707934,-9999.0
1433,1433,1626644.919701364,6131251.37608955,-9999.0
1434,1434,1627136.084219179,6131227.311661041,-9999.0
1435,1435,1627509.039494047,6131216.029001061,-9999.0
1436,1436,1623474.035812379,6131217.334965562,-9999.0
1437,1437,1623654.630071585,6131217.073072284,-9999.0
1438,1438,1622648.007878897,6131259.702779001,-9999.0
1439,1439,1622798.749222438,6131216.303346775,-0.255975271
1440,1440,1623646.403104397,6131207.132373827,-9999.0
1441,1441,1623728.414629746,6131206.919559499,-9999.0
1442,1442,1624314.458225193,6131223.4311945,-9999.0
1443,1443,1627241.332467604,6131220.394628728,-9999.0
1444,1444,1627444.030232123,6131200.965428043,-9999.0
1445,1445,1627958.635596213,6131209.528008102,-9999.0
1446,1446,1628462.174919557,6131226.25332138,-9999.0
1447,1447,1629202.258524189,6131190.469011993,-9999.0
1448,1448,1625042.200332176,6131213.591002312,-9999.0
1449,1449,1625077.751442828,6131219.196948157,-9999.0
1450,1450,1626725.942438336,6131198.865472491,-9999.0
1451,1451,1627902.813188543,6131196.396195397,-9999.0
1452,1452,1629387.183068121,6131180.493955246,-9999.0
1453,1453,1624335.415597213,6131185.601783267,-9999.0
1454,1454,1625118.88554704,6131183.85564536,-9999.0
1455,1455,1627070.653585632,6131237.518783864,-9999.0
1456,1456,1627927.94596216,6131175.113067144,-9999.0
1457,1457,1629378.949846637,6131170.558387853,-9999.0
1458,1458,1623463.083526047,6131180.989777751,-9999.0
1459,1459,1624326.850448485,6131175.253994972,-9999.0
1460,1460,1624398.16381308,6131184.984864362,-9999.0
1461,1461,1625130.897378534,6131173.075789966,-9999.0
1462,1462,1625528.914652472,6131172.75610018,-9999.0
1463,1463,1626813.440747405,6131194.592334066,-9999.0
1464,1464,1628458.049772311,6131168.552301815,-9999.0
1465,1465,1628481.323242401,6131164.021641708,-9999.0
1466,1466,1629237.800242734,6131168.05732147,-9999.0
1467,1467,1625397.234617542,6131178.301246371,-9999.0
1468,1468,1625450.37842184,6131162.637206219,-9999.0
1469,1469,1627189.016659413,6131157.624123336,-9999.0
1470,1470,1627403.224654096,6131163.303891681,-9999.0
1471,1471,1627453.153433345,6131169.544890458,-9999.0
1472,1472,1629160.169512915,6131157.811757446,-9999.0
1473,1473,1622749.982784042,6131170.876979798,-9999.0
1474,1474,1623439.469319645,6131158.728327988,-9999.0
1475,1475,1629359.689816399,6131148.638138791,-9999.0
1476,1476,1622710.224129217,6131154.923966424,-9999.0
1477,1477,1624388.877813224,6131145.987184264,-9999.0
1478,1478,1625130.479851233,6131143.599455686,-9999.0
1479,1479,1625438.618927168,6131143.122092307,-9999.0
1480,1480,1625463.222238724,6131143.053493832,-9999.0
1481,1481,1627501.467129679,6131159.549077597,-9999.0
1482,1482,1625079.502691539,6131154.717364694,-9999.0
1483,1483,1625105.849144121,6131133.70520508,-9999.0
1484,1484,1625159.753951756,6131133.93295461,-9999.0
1485,1485,1626642.40561616,6131139.45632424,-9999.0
1486,1486,1627500.568201567,6131126.396075998,-9999.0
1487,1487,1622711.105892316,6131130.015536271,-9999.0
