OID,FID_,X,Y,BCE_Mahura
532,532,1753171.908969209,5961700.571651123,0.13662
533,533,1753501.300327185,5961694.719832748,-0.387874995
534,534,1753485.115215368,5961690.023218776,-0.202124995
535,535,1753146.823721402,5961681.079037247,0.12415
536,536,1753128.108398613,5961664.354394615,1.366877773
537,537,1756638.635694342,5961588.507529881,0.604807698
538,538,1755331.395596318,5961647.065653855,-9999.0
539,539,1753094.252341841,5961638.114968441,0.784635725
540,540,1755318.939305207,5961582.651442703,-9999.0
541,541,1755317.827722723,5961562.532238802,-9999.0
542,542,1751864.244304577,5961920.839473885,0.444381529
543,543,1756323.483497214,5961505.002166932,0.193971018
544,544,1756395.562989001,5961503.193921612,0.362381185
545,545,1753457.439784166,5961554.003588744,0.042741236
546,546,1753474.320176052,5961535.697274607,0.00237589
547,547,1756387.830799937,5961488.38043344,0.652412498
548,548,1753820.033440545,5961509.604881691,0.119549997
549,549,1753860.273883718,5961508.887596777,0.333075002
550,550,1755306.260146624,5961508.819836759,-9999.0
551,551,1755300.524940369,5961463.153551291,-9999.0
552,552,1753506.150142882,5961492.058840664,0.060617284
553,553,1755281.686292431,5961460.169519696,-9999.0
554,554,1753867.611282214,5961468.881101038,-0.20885001
555,555,1751522.654205026,5961521.242503813,-0.194852765
556,556,1753577.704150198,5961464.075902305,0.119208984
557,557,1753629.942270977,5961465.625370312,0.024175001
558,558,1753690.503136479,5961463.693969658,-0.208599967
559,559,1753768.145195369,5961464.728690876,-0.200666651
560,560,1753859.385566181,5961459.058826848,-0.233425006
561,561,1756397.558802825,5961417.128642312,0.617750005
562,562,1755268.055754638,5961439.022935341,-9999.0
563,563,1751497.027505873,5961485.897101023,-0.316218747
564,564,1753739.62464283,5961453.301982085,0.197504201
565,565,1755235.064691496,5961404.517206172,-9999.0
566,566,1755249.000157632,5961414.650916159,-9999.0
567,567,1756413.539082019,5961383.257810539,0.594000012
568,568,1751478.447210769,5961466.950250153,-0.434158415
569,569,1751387.780481035,5961453.650263214,0.017307694
570,570,1756413.033015134,5961363.473898852,0.743100005
571,571,1751361.480770223,5961445.908076596,0.138302469
572,572,1753754.496854239,5961398.588454459,-0.645621619
573,573,1753738.464019199,5961388.497644029,-0.526111114
574,574,1756287.045602791,5961346.388555354,-0.113232554
575,575,1751320.875674267,5961427.404125819,-0.036244784
576,576,1756262.073518313,5961319.097222762,0.136238093
577,577,1756444.403955008,5961313.191586237,0.738382112
578,578,1756248.217601388,5961306.992186278,-0.191642859
579,579,1756477.086315288,5961742.595968461,0.571371299
580,580,1751056.580372371,5961388.945356384,-9999.0
581,581,1756713.925020367,5961288.430777529,0.983333328
582,582,1756709.981257363,5961268.34724521,0.904999971
583,583,1754989.002152224,5961300.942290829,-9999.0
584,584,1756218.002254808,5961275.086905285,-9999.0
585,585,1750821.624063371,5961303.335921098,0.533500005
586,586,1754970.705600408,5961258.081431663,-9999.0
587,587,1752128.939581999,5961263.29095728,-0.235735292
588,588,1752052.237212968,5961241.865992616,0.443250003
589,589,1752070.721704999,5961251.637697635,0.34007407
590,590,1753649.323682196,5961266.594305148,-0.977999985
591,591,1752027.918295613,5961232.325624661,0.439000006
592,592,1752019.69496639,5961222.501669399,0.512820513
593,593,1754967.350661443,5961166.195901928,-9999.0
594,594,1752008.73055402,5961209.403052517,0.60608163
595,595,1754631.165859406,5961161.025463168,-9999.0
596,596,1754604.885969738,5961151.195635753,-0.462857142
597,597,1752206.275310808,5961179.847448404,-0.412424237
598,598,1751989.868512258,5961182.935175981,0.68830827
599,599,1751926.890569553,5961200.981368339,0.347686129
600,600,1756589.578154791,5961071.005361998,0.891219499
601,601,1751938.049492111,5961124.251377892,0.291764703
602,602,1751955.276623513,5961142.85332202,0.473956282
603,603,1754945.741870339,5961102.44203161,-9999.0
604,604,1751433.783872352,5961093.240033399,0.88426332
605,605,1754920.867170611,5961033.33529614,-9999.0
606,606,1753666.649896759,5961033.829372749,-0.3995125
607,607,1753687.261610615,5961045.224510283,0.08549408
608,608,1753473.916133594,5961027.290449374,0.611162295
609,609,1751391.791411866,5961069.988233372,1.123793526
610,610,1751323.795380485,5961052.382484833,0.840928141
611,611,1751356.457423488,5961044.752751665,0.905180736
612,612,1754905.45106936,5960981.773284152,-9999.0
613,613,1751943.755594618,5961024.462738537,0.167564101
614,614,1754897.224548881,5960971.951968441,-9999.0
615,615,1751967.196305869,5960984.174680766,0.4445
616,616,1752019.154195614,5960963.32184139,0.616249981
617,617,1753596.341958639,5960967.690565019,-0.764725786
618,618,1752328.45617736,5960927.960731166,-0.302048192
619,619,1753455.393937626,5960945.107517061,1.44865401
620,620,1750469.31271173,5960950.611554257,2.413749956
621,621,1752417.213424866,5960906.455724558,0.15105263
622,622,1752432.134800093,5960906.192145481,0.119791668
623,623,1752465.77988345,5960887.529147832,0.171914894
624,624,1750516.728327627,5960899.940911634,1.155999991
625,625,1750532.823167839,5960899.660145687,0.370749991
626,626,1752481.476023699,5960866.184485046,-0.099000002
627,627,1752733.070358681,5960854.260815095,0.11381818
628,628,1752995.175081184,5960847.109930959,0.134795917
629,629,1750524.428054021,5960879.86911954,0.21439023
630,630,1752770.290494757,5960844.29249784,-0.035562502
631,631,1752924.59083078,5960838.19504956,0.123601478
632,632,1752672.91183882,5960832.15332692,0.051587502
633,633,1752810.047303119,5960830.966469483,-0.018498979
634,634,1752826.527823981,5960821.907488612,-0.011541666
635,635,1752656.464370208,5960812.506603584,0.284900001
636,636,1752865.696879617,5960808.802339145,0.193400001
637,637,1753469.662152993,5960788.112317136,1.216196099
638,638,1750539.392721649,5960814.811243458,0.536111113
639,639,1750571.495134865,5960809.266729807,0.79867469
640,640,1750599.660815326,5960808.775179523,0.849374986
641,641,1750661.806040366,5960811.051595829,0.613499999
642,642,1750547.284655477,5960800.699105907,0.79924244
643,643,1750623.628861572,5960798.388061819,0.774267906
644,644,1754846.344027889,5960843.427148229,-9999.0
645,645,1754787.984830813,5960716.251645738,-9999.0
646,646,1755705.179152255,5960688.246797877,-9999.0
647,647,1753013.406696714,5960762.411837412,-9999.0
648,648,1754771.505059886,5960695.076212843,-9999.0
649,649,1755713.273534243,5960678.453408389,-9999.0
650,650,1755721.603120142,5960669.525418444,-9999.0
651,651,1756348.428162449,5960646.707589767,0.571590373
652,652,1753474.228570615,5960707.285459747,4.13570569
653,653,1754755.755386093,5960675.333489409,0.250025155
654,654,1756199.14808516,5960629.487884207,0.616662466
655,655,1751768.971933169,5960698.567832272,4.680322578
656,656,1752539.436075645,5960757.611085292,0.211201568
657,657,1753011.589693076,5960682.622148861,-0.366217377
658,658,1751776.843898532,5960688.460548855,4.823695727
659,659,1754735.73605344,5960650.441449053,-0.26704598
660,660,1755937.292435457,5960614.271590492,-9999.0
661,661,1756156.464455749,5960616.465584191,0.603091743
662,662,1756311.494630423,5960607.154725344,0.604312493
663,663,1755957.079396091,5960607.54377829,-9999.0
664,664,1756001.490949258,5960603.142212892,0.460285717
665,665,1756017.585416278,5960602.8510128,0.454829268
666,666,1756114.947904574,5960680.271991164,0.17676374
667,667,1756326.523911299,5960597.991247956,0.618342453
668,668,1756386.081530121,5960598.89712996,0.706124995
669,669,1755832.317321193,5960596.230091903,-9999.0
670,670,1755888.446348959,5960605.985789555,-9999.0
671,671,1756364.383617471,5960588.48965131,0.701600015
672,672,1753578.546079353,5960606.734474014,0.465518072
673,673,1753609.183790701,5960633.237473787,-0.305791265
674,674,1754702.659496416,5960611.295539187,-0.315506659
675,675,1753009.487996987,5960624.692378837,-0.753456007
676,676,1755435.207866949,5960544.700687975,-9999.0
677,677,1755434.115498889,5960516.226215531,-9999.0
678,678,1755428.564492144,5960493.853562305,-9999.0
679,679,1752965.966913658,5960513.354260038,-9999.0
680,680,1752959.209428387,5960497.688429534,-9999.0
681,681,1755418.225038254,5960399.334049357,-9999.0
682,682,1751304.640877197,5961052.66606279,0.679905358
683,683,1754747.992139271,5960281.784902954,-0.812312511
684,684,1754739.677041751,5960266.980558896,-0.831675009
685,685,1753035.590836918,5960211.601437207,-0.733788978
686,686,1753023.644787332,5960182.947113828,-0.805312886
687,687,1754737.710756264,5960157.35691204,-0.239909456
688,688,1753007.286001028,5960168.283930409,-0.757062503
689,689,1752999.062441878,5960158.460889531,-0.746602576
690,690,1752990.672931383,5960148.439588572,-0.722072732
691,691,1752797.009824868,5960112.197604667,0.072874999
692,692,1752780.752689383,5960103.243556312,-0.035351851
693,693,1752804.880052848,5960102.089319007,-0.154725
694,694,1754732.078557611,5960067.736976943,-0.693389609
695,695,1752752.223284212,5960083.084120973,-0.13275
696,696,1754720.008886805,5960068.526578473,-0.196957829
697,697,1753366.557830942,5960002.40164015,-0.598445789
698,698,1753406.791175144,5960001.68624076,-0.389600039
699,699,1753431.136798023,5959992.742504229,-0.549510232
700,700,1753301.83027292,5959983.614357597,-0.905978238
701,701,1753272.778441994,5959964.482629175,0.173014076
702,702,1753250.540114139,5959947.577242838,0.377122549
703,703,1753225.784105526,5959931.797964525,0.085853941
704,704,1753203.854517817,5959905.603715982,-0.344275008
705,705,1753195.453965821,5959885.815094342,-0.152168677
706,706,1752461.750515876,5959888.105532858,0.577826085
707,707,1752633.255644734,5959976.648396204,0.359054389
708,708,1752433.392901259,5959876.100192136,0.689627664
709,709,1753186.876468131,5959856.060707326,0.547258332
710,710,1753629.258104014,5959838.224180225,-0.499875004
711,711,1753102.468868663,5959838.205581717,0.162495326
712,712,1753549.085783496,5959831.662947379,-0.351238096
713,713,1753637.127124297,5959828.115091877,0.082200003
714,714,1755657.260243101,5959792.442912802,-9999.0
715,715,1752486.300558644,5959838.567121937,0.670462176
716,716,1753649.71245506,5959818.380013075,0.107929585
717,717,1752685.050579789,5959843.674857038,0.467143554
718,718,1753661.402974796,5959809.517215023,0.418188684
719,719,1752796.6421925,5959819.657245465,0.322990387
720,720,1753159.879985807,5959814.699764817,0.71034245
721,721,1752799.231028946,5959783.18507009,0.29085
722,722,1752952.272367475,5959780.271471406,0.350224132
723,723,1753114.716938688,5959781.264643355,0.824879635
724,724,1752769.41489111,5959805.326566542,0.53160544
725,725,1753016.149516074,5959769.57204237,0.448535716
726,726,1753896.100400817,5959745.360986141,-0.899058147
727,727,1753007.144221534,5959807.80921108,0.183616748
728,728,1753050.873301476,5959763.558833977,0.594133546
729,729,1753917.519402041,5959734.108026765,-0.19228124
730,730,1753011.754767119,5959739.542106596,0.677632917
731,731,1752991.461973008,5959729.933166234,0.729390233
732,732,1752886.505458775,5959711.856359134,0.326253009
733,733,1752959.081976158,5959719.541642886,0.689470434
734,734,1752801.603812256,5959746.992064927,0.431166676
735,735,1755467.350187122,5959649.3196684,-9999.0
736,736,1752885.887205516,5959676.976203886,0.432260415
737,737,1753948.719955341,5959632.991317867,-0.942064554
738,738,1752808.769414847,5959646.861308829,0.672972961
739,739,1752806.659257996,5959617.806171559,0.713600003
740,740,1753933.785065925,5959589.891164048,-9999.0
741,741,1753909.505744842,5959558.282291887,-0.853333341
742,742,1753897.788800338,5959544.196660555,-0.711113927
743,743,1753889.459245151,5959534.517426444,-0.506864193
744,744,1752842.383452222,5959629.924539849,0.664461798
745,745,1753784.083231206,5959267.235264814,-0.625375024
746,746,1753804.131399135,5959258.094459342,-0.937409844
747,747,1755492.824879076,5959217.423557355,-9999.0
748,748,1755475.637253027,5959198.412747447,-9999.0
749,749,1753909.047726371,5959218.563246981,-0.042238096
750,750,1753932.535756588,5959206.052189951,-0.026517242
751,751,1754004.377236241,5959200.964947843,-0.66821686
752,752,1754044.522252209,5959096.450654881,-0.609491753
753,753,1753985.61648012,5959059.25328958,-0.163503068
754,754,1755384.985695145,5959035.284986101,-9999.0
755,755,1753969.071784582,5959034.648436482,-0.424424994
756,756,1753915.764439178,5958933.916607566,-0.454706849
757,757,1755389.061774066,5958839.907851773,-9999.0
758,758,1755367.468299726,5958812.374425226,-9999.0
759,759,1755372.41694839,5958750.282938284,-9999.0
760,760,1754108.005390147,5958702.463562054,-0.72433334
761,761,1754136.177554403,5958702.686912571,-0.872186084
762,762,1754123.931203357,5958692.936837676,-0.871650007
763,763,1754059.38939067,5958684.121262585,-0.503600021
764,764,1754147.889452647,5958682.539582524,-0.838179491
765,765,1754179.523707493,5958651.340130398,-0.361176484
766,766,1754227.631048095,5958641.237703322,-9999.0
767,767,1754195.360241077,5958636.830370642,-0.430723912
768,768,1754228.968765377,5958590.059840122,-0.18584927
769,769,1754282.433286226,5958555.520865186,-0.848387379
770,770,1754279.134233663,5958371.153497257,-0.073924988
771,771,1754241.861211352,5958312.006422797,-0.220187488
772,772,1754229.61525726,5958302.256505552,0.452925001
773,773,1754214.828929682,5958282.291766219,1.087043369
774,774,1754253.850981973,5957887.544816003,0.606288289
775,775,1754333.861198647,5957831.847839756,-9999.0
776,776,1754970.845229824,5957777.791819435,-9999.0
777,777,1754282.204040442,5957815.962834717,0.951462124
778,778,1754308.478388045,5957762.519202554,0.902925948
779,779,1754953.770135049,5957754.331338953,-9999.0
780,780,1754331.729800291,5957737.281134426,0.463209617
781,781,1754942.748731128,5957681.358313338,-9999.0
782,782,1754957.972233684,5957682.118302914,-9999.0
783,783,1755004.377229515,5957780.458446302,-9999.0
784,784,1754665.453416779,5957599.368904897,-0.873909505
785,785,1754409.300942683,5957641.201584795,0.073165169
786,786,1754735.726364944,5957598.228363182,-0.818285218
787,787,1754514.104711091,5957627.953617712,-9999.0
788,788,1754484.330109542,5957564.331338397,0.227481529
789,789,1754690.456060239,5957556.292230956,-0.57444445
790,790,1754510.786181878,5957549.545817365,-9999.0
791,791,1754731.07281892,5957544.867252729,-0.481166672
792,792,1754757.894207103,5957544.709171196,-0.451538468
793,793,1754640.208362056,5957537.255803674,0.330868135
794,794,1754795.262230603,5957534.47258023,-9999.0
795,795,1754879.364324195,5957567.629432965,-9999.0
