OID,FID_,X,Y,BCE_Whanga
188,188,1568341.238383683,5507182.433301221,0.139666672
189,189,1568192.237081465,5507147.659911868,0.253262364
190,190,1568221.898698749,5507142.380516993,0.113000003
191,191,1568579.832589143,5507141.731749346,2.519850002
192,192,1568597.905141413,5507132.459486072,0.860652206
193,193,1568640.23570638,5507079.797782362,0.597595512
194,194,1568917.237331223,5507089.700382425,0.670049725
195,195,1568990.632748177,5507070.959674479,0.764547867
196,196,1569040.044197315,5507071.16510105,1.049786691
197,197,1562742.284091709,5507031.805157301,2.464366208
198,198,1569078.094376337,5507061.351764634,1.200961592
199,199,1569104.741840376,5507051.490945834,1.646455824
200,200,1562678.149899047,5507001.667502627,1.378896344
201,201,1568661.081588811,5507034.021552386,0.569503263
202,202,1567835.76736955,5506926.466125739,0.628682931
203,203,1567880.902265115,5506927.337115079,0.139508983
204,204,1565714.87767191,5506898.681343844,1.001622696
205,205,1567812.781724489,5506908.243506282,0.098106383
206,206,1565656.199162971,5506894.548417917,1.586948691
207,207,1565563.771746695,5506877.677968479,1.171096788
208,208,1565539.81503641,5506869.007414566,1.494870955
209,209,1565512.611986039,5506857.183237352,1.04696497
210,210,1565497.390778866,5506850.522698965,1.106776922
211,211,1566057.981234889,5506830.606036522,1.277933323
212,212,1567749.372205213,5506828.519859008,0.221999997
213,213,1565304.799102183,5506807.721917907,1.88495246
214,214,1565260.027186986,5506796.628491192,1.693870991
215,215,1567450.215838597,5506797.597567272,1.254500086
216,216,1565209.55914687,5506781.42833197,1.493667661
217,217,1565160.283981584,5506759.278457966,1.649066662
218,218,1567499.474634616,5506732.788117045,1.640079553
219,219,1564723.128887381,5506689.315510563,2.097775976
220,220,1564518.817023665,5506640.05511229,1.861657632
221,221,1564365.440945097,5506593.137714335,2.037189577
222,222,1567547.119108427,5506683.952076232,1.086350214
223,223,1567559.816613415,5506540.437910796,0.225000009
224,224,1561057.801469614,5506471.531473247,-0.822062494
225,225,1563923.407466792,5506455.645822662,2.352765987
226,226,1563775.802963325,5506317.736026259,3.589393447
227,227,1563750.784233362,5506290.317603604,3.387848418
228,228,1567613.572069221,5506416.833078361,0.810546514
229,229,1567673.849256669,5506295.510581629,0.572812287
230,230,1561360.357215346,5506198.926988824,-0.957166682
231,231,1563277.95125662,5506187.051052316,1.732299995
232,232,1567910.983561681,5506208.903860609,1.411164547
233,233,1567708.487587433,5506229.978808542,1.734297039
234,234,1563286.013902175,5506167.534920003,0.624025312
235,235,1563362.143715078,5506162.939285117,2.054041705
236,236,1563659.787803394,5506225.821532746,3.91925824
237,237,1563559.462837126,5506149.389956051,3.968971406
238,238,1567879.284173518,5506182.43436051,0.535406063
239,239,1563371.623382409,5506146.391435899,1.148274421
240,240,1563551.589787964,5506139.98343173,3.88025422
241,241,1567735.160485917,5506162.287334414,1.329921183
242,242,1567850.547197818,5506143.779160812,0.12072
243,243,1561363.834646445,5506067.176246812,1.216642849
244,244,1563515.995997875,5506095.66188632,3.772177527
245,245,1561340.95473892,5506037.355255356,0.463022223
246,246,1563491.085979608,5506035.532838447,4.168842167
247,247,1567758.750417741,5506079.35683756,-0.11088865
248,248,1561356.947392196,5506013.826059777,1.13090047
249,249,1561372.034354345,5505991.078904518,0.789619014
250,250,1561388.325991197,5505980.30098832,-0.39142423
251,251,1568046.458190628,5505965.625168183,0.535352396
252,252,1567904.583693942,5505961.487098207,0.381248211
253,253,1567793.42140782,5505902.055510696,0.460031945
254,254,1560994.278829679,5505787.178548753,0.116225353
255,255,1560969.934857765,5505756.818715515,0.538179483
