OID,FID_,X,Y,BCE_Waitem
924,924,1742908.208369474,5928451.682701556,-9999.0
925,925,1746682.497175653,5928390.305623534,4.754374966
926,926,1746924.360858702,5928374.127488337,0.727864874
927,927,1742900.215998616,5928431.73788798,-9999.0
928,928,1743068.377954409,5928488.188878316,0.757767277
929,929,1744312.316989116,5928407.933793636,0.13692308
930,930,1742892.774894382,5928414.16233352,-9999.0
931,931,1744317.967129045,5928388.610493126,0.052456141
932,932,1747420.637858329,5928335.395367622,0.370999995
933,933,1742955.102745206,5928401.370501717,0.315824999
934,934,1748582.921043839,5928306.003258466,-0.033897948
935,935,1742884.429326489,5928391.929048282,-9999.0
936,936,1742998.464756008,5928402.064623338,0.948870437
937,937,1747412.276832,5928315.601569967,0.645974992
938,938,1744342.25499991,5928358.091933956,1.760185159
939,939,1742876.68093652,5928372.765853186,-9999.0
940,940,1746667.229559903,5928306.542282954,1.25538461
941,941,1744354.749501602,5928334.765363426,0.600143544
942,942,1746658.354679351,5928295.042505131,2.398080836
943,943,1746994.71553108,5928282.925299937,-0.089324994
944,944,1751532.233039996,5928203.588278497,0.604000008
945,945,1751580.422553111,5928207.717500351,3.383086398
946,946,1744365.046656178,5928317.830877296,0.291750003
947,947,1744296.661270549,5928314.413218302,5.739999771
948,948,1744341.251365107,5928308.803108905,0.717101437
949,949,1744372.894857039,5928307.729236724,0.234499992
950,950,1751539.896014347,5928183.513686968,0.656538446
951,951,1744360.406514366,5928292.166030193,0.824233335
952,952,1744380.708886341,5928278.487370323,0.783382357
953,953,1751451.180718313,5928155.180080689,0.012374996
954,954,1751562.961746325,5928157.61621771,0.769639639
955,955,1751546.62058126,5928143.517010562,0.65307692
956,956,1744402.420024901,5928265.365703402,0.363872828
957,957,1746885.549830833,5928205.635977898,0.857890897
958,958,1747001.7269732,5928208.03660371,0.13135135
959,959,1746897.128930844,5928194.682354105,0.836236351
960,960,1744432.500829774,5928237.074653101,0.568543689
961,961,1746872.749028812,5928185.333984991,0.984249987
962,962,1748910.395184483,5928167.449072642,1.23225569
963,963,1751583.961042454,5928099.799122998,0.901898151
964,964,1746880.50850412,5928170.246892302,0.974869563
965,965,1746896.297776183,5928165.191871044,0.891107137
966,966,1750395.581307762,5928103.911422325,1.232709656
967,967,1750415.78009333,5928102.677539354,1.704218736
968,968,1750832.667593751,5928097.072875655,0.700638316
969,969,1750848.846442356,5928095.858861562,0.683333326
970,970,1750776.37449681,5928088.098065169,0.998199978
971,971,1750889.18021285,5928085.37793595,0.544035083
972,972,1750752.473958501,5928077.403048025,1.432898558
973,973,1750800.184483662,5928093.068301637,2.492441292
974,974,1750824.273145237,5928075.828453664,0.240200001
975,975,1750864.412435585,5928085.205705418,0.452630206
976,976,1750422.598056957,5928074.319503413,1.548030275
977,977,1750744.988132191,5928067.139451941,0.925636367
978,978,1746895.928455188,5928124.919583927,0.521072728
979,979,1747322.025471249,5928281.473660789,0.463170928
980,980,1750772.255554895,5928057.531938404,0.436166667
981,981,1751497.335685651,5928044.698569737,-0.416470597
982,982,1751598.353705785,5928066.237664465,0.813397124
983,983,1750294.20260613,5928060.41692536,0.959727277
984,984,1751505.175557243,5928034.590036933,-0.336428579
985,985,1750728.187580541,5928037.65110446,0.709827575
986,986,1750261.785048933,5928041.049114299,1.011441434
987,987,1750282.714285843,5928036.844847997,0.971495329
988,988,1742832.111702778,5928244.001592411,-9999.0
989,989,1751592.066549459,5927993.1701656,0.586875008
990,990,1742782.211534301,5928135.314493273,-9999.0
991,991,1747198.980068637,5928085.290337735,0.769000053
992,992,1750359.771652056,5928067.64079663,1.066711499
993,993,1742814.149326045,5928124.602031333,-0.313145439
994,994,1746870.519923017,5928055.774552532,0.668024688
995,995,1750429.87398398,5927993.064689665,1.015019202
996,996,1751299.684038346,5927978.068149921,0.079122808
997,997,1750197.071377794,5927988.12299771,0.947561388
998,998,1750437.727765564,5927983.683943198,1.012599999
999,999,1751319.555244089,5927968.09720076,-0.054024392
1000,1000,1750140.938120658,5927978.940054697,0.916575012
1001,1001,1751327.395125093,5927957.988758467,-0.045124999
1002,1002,1746870.411067696,5928026.436854912,0.830285719
1003,1003,1747398.737309987,5928023.213155428,0.463399555
1004,1004,1750148.937664584,5927968.628896197,0.904127262
1005,1005,1750456.804682313,5927967.430241442,1.00180819
1006,1006,1751335.235175944,5927947.880421277,-0.0765
1007,1007,1751647.970911978,5927947.315084349,0.970187509
1008,1008,1746894.651336013,5928005.023636788,2.791406319
1009,1009,1747470.341380788,5927999.198378218,0.517058944
1010,1010,1747567.100376108,5927993.915590288,0.728437486
1011,1011,1747603.174767374,5927993.29187752,0.251412502
1012,1012,1750132.237416651,5927949.386546031,0.882490885
1013,1013,1750486.92597778,5927942.93376467,0.723492026
1014,1014,1751258.600895351,5927922.349144571,0.701876604
1015,1015,1747520.040353429,5927975.346195997,0.603366965
1016,1016,1749081.878949273,5927947.655793513,0.260774999
1017,1017,1749154.027290873,5927946.395729012,1.195975009
1018,1018,1750115.853752573,5927929.736194297,0.913947354
1019,1019,1751655.190755435,5927902.324834806,0.671999994
1020,1020,1749105.588701439,5927937.071594314,0.504148147
1021,1021,1749131.488453826,5927952.025653614,0.826335703
1022,1022,1751218.477645617,5927924.117439699,0.417086465
1023,1023,1751286.536975103,5927899.790993419,3.216190503
1024,1024,1751666.608196755,5927892.156846049,0.646239316
1025,1025,1749121.447640428,5927926.825366618,0.710821451
1026,1026,1751302.61663071,5927889.37947359,2.068923064
1027,1027,1751686.744551012,5927882.026771901,0.687499997
1028,1028,1751314.711639986,5927878.759140958,1.268827568
1029,1029,1751694.742202566,5927871.714104274,0.612499988
1030,1030,1749096.882887877,5927897.749308609,0.620438591
1031,1031,1751325.698493519,5927858.408738785,0.766329098
1032,1032,1751738.478832812,5927850.998040703,0.839938279
1033,1033,1751702.227526622,5927841.672840085,-0.488875
1034,1034,1751750.326432306,5927840.818081277,0.887874997
1035,1035,1751333.540057412,5927843.59407858,0.739999997
1036,1036,1751710.066868353,5927831.564037243,-0.126962018
1037,1037,1751758.165752776,5927830.709365916,0.782749976
1038,1038,1749066.752774234,5927892.322265571,0.152175993
1039,1039,1751726.293617307,5927823.3833891,-0.294798745
1040,1040,1751766.005054244,5927820.600642615,0.722875007
1041,1041,1746875.792743387,5927896.178822411,0.618499995
1042,1042,1749064.004260321,5927858.53583601,3.962399979
1043,1043,1751773.844336711,5927810.491911379,0.745569616
1044,1044,1751340.962559592,5927813.404968162,0.821592366
1045,1045,1751781.683600176,5927800.383172205,0.770125015
1046,1046,1751789.535767577,5927791.001126042,0.831199989
1047,1047,1750033.731764225,5927810.620818935,0.288199439
1048,1048,1751765.47345085,5927790.702071381,-0.016763498
1049,1049,1751805.378525601,5927780.023101074,0.822000004
1050,1050,1746883.123169938,5927856.176214693,0.351625003
1051,1051,1751348.619764311,5927783.834582266,0.787638901
1052,1052,1751813.217722799,5927769.914330421,0.85174998
1053,1053,1751356.253625255,5927768.231927376,1.879342097
1054,1054,1751825.065119642,5927759.73425497,0.919812507
1055,1055,1751363.94555636,5927757.957182045,1.205624985
1056,1056,1751840.920702067,5927749.482860396,0.995696199
1057,1057,1751091.764225369,5927837.817992281,0.366720974
1058,1058,1751372.289641187,5927738.550481379,1.284999986
1059,1059,1751852.679384203,5927734.319654161,1.01130434
1060,1060,1742709.61612848,5927872.300096815,-9999.0
1061,1061,1750001.195606431,5927759.893192308,0.152851064
1062,1062,1750922.724212919,5927727.047198831,4.076818163
1063,1063,1750977.916127185,5927725.467783891,4.266833373
1064,1064,1751387.321188584,5927717.704925306,0.917721535
1065,1065,1750891.689607596,5927746.948160983,0.175766563
1066,1066,1750938.707264183,5927717.635377149,4.081481527
1067,1067,1751395.125249738,5927707.55500996,0.507435898
1068,1068,1750813.762491934,5927707.877599726,-0.000874985
1069,1069,1751868.012776605,5927703.504305528,0.96725099
1070,1070,1749015.459944276,5927737.217156724,0.976093754
1071,1071,1750959.891943762,5927702.655059225,1.225637251
1072,1072,1751402.639663737,5927687.913398517,0.951304354
1073,1073,1750777.336603861,5927688.582176697,-0.90874998
1074,1074,1750970.306801192,5927686.228819874,2.026166651
1075,1075,1751889.524196607,5927676.080677209,0.859321263
1076,1076,1746793.045163689,5927747.339370169,0.44259259
1077,1077,1750985.420345292,5927676.913611192,1.279189195
1078,1078,1751903.462045708,5927658.996368922,0.797948734
1079,1079,1752340.854750624,5927649.057732968,0.674782612
1080,1080,1751923.332212471,5927649.049804877,0.851600006
1081,1081,1742704.360730649,5927802.898912163,0.236472019
1082,1082,1751571.144822446,5927646.042141921,0.942592587
1083,1083,1752320.507004552,5927632.426540564,2.23630436
1084,1084,1751586.417680143,5927634.555239566,0.975270281
1085,1085,1751775.095768028,5927631.605577718,1.34603774
1086,1086,1752036.572486339,5927625.838578537,0.936179767
1087,1087,1742691.536026072,5927783.398073166,0.210905017
1088,1088,1749136.284383127,5927670.337556794,-9999.0
1089,1089,1751594.591240393,5927624.958734835,0.989999996
1090,1090,1751842.76621317,5927620.005424327,1.071538436
1091,1091,1752010.808274366,5927617.058508501,1.093214276
1092,1092,1752063.514744545,5927615.256407256,1.064166685
1093,1093,1752163.289314862,5927614.86718444,1.04499999
1094,1094,1752259.313893252,5927612.628999272,1.221403523
1095,1095,1751602.809200698,5927615.758203993,0.967446809
1096,1096,1751850.463020781,5927609.742198582,0.922839513
1097,1097,1752238.811304551,5927603.486170602,1.167567559
1098,1098,1742679.801437823,5927762.993421504,0.198428576
1099,1099,1749277.07556141,5927645.895636349,-9999.0
1100,1100,1749293.108070354,5927645.615217852,-9999.0
1101,1101,1751617.996706496,5927604.148721916,0.945714286
1102,1102,1752106.648763674,5927595.412316107,1.007636347
1103,1103,1748535.386772468,5927648.138630161,-9999.0
1104,1104,1751497.695678064,5927596.56269823,0.836956523
1105,1105,1751630.381215199,5927594.122255377,0.918472223
1106,1106,1751686.207827551,5927593.308380577,1.001226416
1107,1107,1748507.156167691,5927638.661299588,-0.667175007
1108,1108,1751394.484082614,5927594.010403096,0.849500004
1109,1109,1751513.423857118,5927586.07935406,0.792799989
1110,1110,1751655.209203118,5927585.68700742,1.134327261
1111,1111,1751877.281600845,5927588.228096887,0.909607478
1112,1112,1751906.203176047,5927578.64105674,0.928181824
1113,1113,1752172.980679837,5927594.180400258,0.974727528
1114,1114,1748470.909954801,5927629.3221352,-0.942939653
1115,1115,1750570.074967369,5927599.542238205,-0.0572816
1116,1116,1750639.300092809,5927591.327111666,-0.677975011
1117,1117,1750737.835048776,5927596.804947067,-0.077464115
1118,1118,1751400.258889681,5927577.862722622,0.841176455
1119,1119,1751521.762871756,5927577.613595948,0.804583315
1120,1120,1751677.342307995,5927574.506812138,1.226483505
1121,1121,1751874.348509405,5927570.529671701,1.010689643
1122,1122,1752033.969564551,5927566.799161152,0.600357138
1123,1123,1746711.181769957,5927649.783275475,0.050625
1124,1124,1750498.839865455,5927583.835670265,-0.216423618
1125,1125,1751537.229724451,5927572.159853388,1.085937484
1126,1126,1751889.89633202,5927564.699346201,1.027631576
1127,1127,1752092.802483409,5927578.609192241,0.855346847
1128,1128,1752178.062656693,5927554.491937382,2.033589757
1129,1129,1748414.449983349,5927610.365604754,-0.744950023
1130,1130,1750578.767209896,5927574.754056889,-9999.0
1131,1131,1750631.142626377,5927577.933321209,0.075400006
1132,1132,1752002.045146521,5927547.801038441,4.386666628
1133,1133,1751463.508702399,5927546.807681381,0.88433333
1134,1134,1752063.649743656,5927536.308654861,4.280909126
1135,1135,1742638.187916386,5927697.930175986,0.431239131
1136,1136,1748394.045507313,5927598.485579908,-0.633288123
1137,1137,1750671.262841122,5927551.660588099,-0.299753851
1138,1138,1751408.240867478,5927542.828488595,0.819124996
1139,1139,1752017.38520308,5927527.015909742,1.058124986
1140,1140,1742612.90172052,5927671.772885489,0.212433341
1141,1141,1748610.139741211,5927566.357725932,0.707981479
1142,1142,1748666.107241027,5927566.311154081,0.416666669
1143,1143,1750687.201853871,5927531.804809329,0.251518518
1144,1144,1750717.272117333,5927535.168134173,-0.207867494
1145,1145,1748618.743426526,5927558.174345108,1.312905652
1146,1146,1750695.088670902,5927522.536442125,0.438279069
1147,1147,1751415.053743083,5927507.814974365,0.871086941
1148,1148,1751462.720603047,5927518.403863705,2.676858946
1149,1149,1752051.090513178,5927505.989727285,0.963960935
1150,1150,1748633.903938205,5927546.795524564,1.205594935
1151,1151,1748875.624441372,5927543.259157598,-0.040285713
1152,1152,1750710.321828529,5927516.005502326,0.364765514
1153,1153,1746638.744133541,5927570.400269698,0.583448274
1154,1154,1748335.556799948,5927577.123060632,-0.800868176
1155,1155,1750404.793673767,5927510.159483669,0.868454547
1156,1156,1750726.160854263,5927506.187648414,0.246595746
1157,1157,1752024.602581229,5927482.025223035,1.00167702
1158,1158,1748675.211481336,5927534.233038429,0.58720153
1159,1159,1748769.780754459,5927524.426773509,1.366225003
1160,1160,1748865.974265882,5927522.749486123,1.181257134
1161,1161,1748881.978489148,5927521.794823638,0.748404253
1162,1162,1750248.757681846,5927498.518486649,-0.000987341
1163,1163,1750742.42296973,5927490.899945153,0.111864412
1164,1164,1750763.244522717,5927496.092064494,0.427154817
1165,1165,1752104.497984388,5927465.647662532,0.116419752
1166,1166,1748245.067746695,5927536.101467311,-9999.0
1167,1167,1748649.924423709,5927523.008466842,1.46728347
1168,1168,1748733.994507008,5927567.795387766,-0.015903919
1169,1169,1748897.944306376,5927512.315525523,0.853205121
1170,1170,1750433.055277136,5927531.990881925,0.609329039
1171,1171,1750777.647370348,5927479.222142863,0.3478125
1172,1172,1752112.349479512,5927456.265293829,-0.194807694
1173,1173,1748657.819720643,5927507.506175658,1.711581781
1174,1174,1748699.941126442,5927516.418540851,0.766074016
1175,1175,1748905.70714182,5927502.117994113,0.853049992
1176,1176,1752128.191202685,5927445.286631566,0.859875002
1177,1177,1752031.908634298,5927442.01762317,0.933624994
1178,1178,1748686.071831333,5927491.840052929,1.974230171
1179,1179,1750766.843477829,5927463.258274716,0.213888889
1180,1180,1752141.784007243,5927432.32299854,0.857311316
1181,1181,1749033.442874557,5927469.980675487,-0.293691358
1182,1182,1750251.694374738,5927453.605202334,0.735150446
1183,1183,1750799.392425344,5927445.191213913,0.425374997
1184,1184,1752151.706633701,5927414.95932599,0.296750005
1185,1185,1749005.605357019,5927461.297113377,0.506507582
1186,1186,1750147.491082725,5927439.758249472,0.679156861
1187,1187,1750227.664745021,5927439.074313071,0.81449166
1188,1188,1750805.252079222,5927429.497309851,0.550857141
1189,1189,1751398.326905992,5927418.102955687,1.213783728
1190,1190,1748135.296305981,5927465.678434991,-9999.0
1191,1191,1748183.135833688,5927493.530577457,-0.953999996
1192,1192,1749025.149505015,5927450.27840074,0.407324672
1193,1193,1749050.721341841,5927453.784217573,-0.027055757
1194,1194,1750175.292351782,5927443.394527152,0.977200341
1195,1195,1750812.853127128,5927420.809751858,0.641428573
1196,1196,1752032.260665374,5927397.371997848,1.075636337
1197,1197,1752165.299353062,5927401.995652272,0.840694434
1198,1198,1749033.349850411,5927440.724632814,0.432522382
1199,1199,1750204.057849878,5927429.715964997,1.189985051
1200,1200,1750227.313890255,5927419.141971995,0.913324993
1201,1201,1752175.221893681,5927384.631948968,1.067374972
1202,1202,1748127.02102202,5927450.868633576,-0.87550705
1203,1203,1749041.605981663,5927431.741342301,0.540104168
1204,1204,1750243.302010595,5927413.990575445,0.777354427
1205,1205,1750311.147477025,5927422.3791914,0.201492237
1206,1206,1750415.650850658,5927405.973894723,1.02096178
1207,1207,1751390.158115122,5927393.579202905,1.202752296
1208,1208,1742374.071039624,5927541.045634568,-0.993000001
1209,1209,1748108.115187915,5927439.565828817,-0.229426728
1210,1210,1750251.222656087,5927399.051294667,2.890790661
1211,1211,1750366.238104358,5927436.536165318,0.212936984
1212,1212,1750435.884661378,5927396.515146703,0.343467741
1213,1213,1752038.77074541,5927377.094509116,1.129291655
1214,1214,1747705.323168566,5927438.889131824,0.055942485
1215,1215,1749080.482210241,5927408.617012156,0.052309092
1216,1216,1750063.853319299,5927395.432517816,0.000798353
1217,1217,1750444.375474407,5927386.334333543,0.416708342
1218,1218,1751397.670090112,5927374.756628698,2.800987651
1219,1219,1742524.064490456,5927540.147124087,-0.272304354
1220,1220,1746563.29658582,5927442.97351933,0.300374999
1221,1221,1747671.24685093,5927423.339272393,0.233046132
1222,1222,1747822.203331114,5927422.929595814,0.274549017
1223,1223,1748089.122837059,5927423.28024083,-0.49075731
1224,1224,1748936.014004406,5927407.207056452,1.40767531
1225,1225,1749092.344792233,5927399.167607719,0.013049998
1226,1226,1751405.145162241,5927358.639225691,5.778333346
1227,1227,1747641.268834427,5927414.074073385,0.135292036
1228,1228,1748950.632818628,5927477.37733483,0.564109821
1229,1229,1749072.938308534,5927395.937175051,0.893925616
1230,1230,1749104.194610882,5927388.991505503,-0.029924998
1231,1231,1750474.93350092,5927364.933328535,2.750575017
1232,1232,1748062.028010661,5927402.150866199,-0.478949993
1233,1233,1749080.688401164,5927380.21965743,0.650661022
1234,1234,1749112.036595668,5927378.885123029,-0.008675001
1235,1235,1750037.885093898,5927362.658528815,0.051687501
1236,1236,1747599.109461494,5927401.444023273,0.165790281
1237,1237,1750282.363242814,5927348.589145903,0.539436369
1238,1238,1750473.640155292,5927345.591441997,1.442446455
1239,1239,1751413.318173553,5927340.524911305,2.137287225
1240,1240,1746546.580005631,5927403.384705464,0.085185184
1241,1241,1747139.760424625,5927393.178366064,0.030999998
1242,1242,1749121.965081182,5927361.525308385,0.021563107
1243,1243,1751419.710314987,5927318.315091607,1.505818183
1244,1244,1747560.973602653,5927380.71794217,0.284424861
1245,1245,1750272.036586314,5927332.951263163,0.652020045
1246,1246,1750457.033734101,5927359.459964717,0.8784948
1247,1247,1749111.406787828,5927339.099404648,0.591512812
1248,1248,1749135.431402362,5927341.092010431,0.048056604
1249,1249,1750289.826450054,5927320.385047198,0.955111106
1250,1250,1746434.717855589,5927374.880950735,1.084531231
1251,1251,1746538.136450384,5927378.607049106,0.081250002
1252,1252,1752045.426277642,5927278.920861776,2.559615391
1253,1253,1752149.625972545,5927265.455817599,1.068039169
1254,1254,1747499.056294029,5927356.516656833,0.354696503
1255,1255,1751435.252690114,5927268.406694056,2.47519481
1256,1256,1752053.014252068,5927253.463188712,1.799328391
1257,1257,1742344.335700807,5927410.769895365,-0.049707324
1258,1258,1747502.569247906,5927316.98114119,4.688608729
1259,1259,1751423.653575874,5927267.866621512,2.190097071
1260,1260,1752060.761887252,5927237.589534573,1.9062687
1261,1261,1747394.894166188,5927309.023079125,-0.229950004
1262,1262,1749190.961737565,5927279.499813527,2.670764736
1263,1263,1752068.287002812,5927227.161826312,1.830519472
1264,1264,1742320.777586148,5927390.165370083,-0.397368116
1265,1265,1746448.392966511,5927319.7686139,0.945181795
1266,1266,1752076.009651949,5927216.921104,1.326875028
1267,1267,1747958.556432378,5927346.193876867,0.427631418
1268,1268,1746825.252184106,5927288.935311944,0.107999999
1269,1269,1747132.452938414,5927298.676800941,0.963875849
1270,1270,1752084.287089724,5927197.462478254,1.661940349
1271,1271,1749943.249528084,5927224.752307543,0.163498596
1272,1272,1752091.734901409,5927186.986750919,1.45972976
1273,1273,1746824.750870576,5927269.206962832,0.594107138
1274,1274,1749908.541673392,5927226.915401612,-0.150463328
1275,1275,1746896.721786298,5927257.99935408,0.716607136
1276,1276,1749874.764441952,5927206.017011998,0.092906253
1277,1277,1749975.084185808,5927206.428163006,0.470906978
1278,1278,1752099.835847155,5927173.635512021,2.830743794
1279,1279,1746851.781303628,5927254.820913988,0.631810808
1280,1280,1746920.743475769,5927246.688645656,0.796727253
1281,1281,1747409.720949285,5927238.983279102,0.066499995
1282,1282,1747455.245775173,5927290.034024755,0.455977324
1283,1283,1747473.847197393,5927237.875420055,1.095124993
1284,1284,1752107.850119177,5927157.343208208,5.660000026
1285,1285,1746540.005071095,5927253.961836508,-0.054720001
1286,1286,1746928.876125537,5927237.87908879,0.803529419
1287,1287,1746816.049224591,5927229.480381425,0.639629621
1288,1288,1746944.731167141,5927233.776455552,0.784806205
1289,1289,1747481.604667163,5927222.787700838,1.550869556
1290,1290,1749830.468266585,5927189.172369269,-0.540479764
1291,1291,1752120.737693788,5927143.880880237,3.307604771
1292,1292,1752167.258738801,5927150.111509834,1.774395747
1293,1293,1746723.854816403,5927220.895336747,0.248187498
1294,1294,1746965.213995657,5927224.209804845,0.793177972
1295,1295,1746984.367523304,5927216.41272955,0.810749991
1296,1296,1747207.190303695,5927248.635865565,0.986205602
1297,1297,1752138.567903577,5927126.118869726,0.619500008
1298,1298,1746439.437236783,5927226.0233834,1.176098368
1299,1299,1746751.824145852,5927215.430249725,0.485588233
1300,1300,1746791.658996846,5927209.961810035,0.765272727
1301,1301,1747000.642513756,5927207.336271572,0.81534482
1302,1302,1747062.389110995,5927211.976204864,0.925608109
1303,1303,1747489.314786141,5927204.96187576,3.751030919
1304,1304,1752178.528459793,5927120.384517475,1.311863334
1305,1305,1746503.43999017,5927205.585616113,0.867794132
1306,1306,1747022.133971021,5927198.516375809,0.889461533
1307,1307,1747204.518131708,5927194.258354615,1.272933333
1308,1308,1752192.03727177,5927109.557050098,1.362631594
1309,1309,1746530.787349476,5927204.063419217,0.204409724
1310,1310,1746739.80481018,5927191.298386535,0.698113205
1311,1311,1747040.053408934,5927187.600648849,2.317550968
1312,1312,1747248.637575619,5927187.816459351,1.068482743
1313,1313,1747488.68707881,5927178.005502849,4.891000001
1314,1314,1752160.26153492,5927103.519567923,1.183589718
1315,1315,1747264.75617017,5927172.580521083,1.01096774
1316,1316,1752170.181704238,5927085.947556415,1.554729711
1317,1317,1752231.814867875,5927084.541273584,1.732631555
1318,1318,1746696.998667279,5927174.926823717,0.34286908
1319,1319,1747272.655968989,5927162.082621567,0.959117654
1320,1320,1747416.943685334,5927159.105720593,0.220612244
1321,1321,1752210.038196795,5927088.77208941,1.239705881
1322,1322,1746526.526927589,5927169.456230153,0.07522293
1323,1323,1752178.138775791,5927072.001170633,1.20375939
1324,1324,1746494.44363451,5927154.755044582,0.724054066
1325,1325,1747280.254738964,5927147.578658575,0.978188398
1326,1326,1747311.354463053,5927145.410768988,0.85963302
1327,1327,1752185.765165922,5927055.839230388,0.69536232
1328,1328,1752257.53111927,5927054.174334867,1.986172814
1329,1329,1747287.692330986,5927131.548560093,1.001153856
1330,1330,1746478.109442938,5927135.047864921,0.74283784
1331,1331,1752193.060901583,5927040.776866337,0.958598124
1332,1332,1752267.559411295,5927037.065759048,4.249523808
1333,1333,1747295.824904947,5927118.388878185,0.981344528
1334,1334,1752256.997660063,5927024.275699642,0.373000006
1335,1335,1746593.718956448,5927113.472420626,0.05265823
1336,1336,1747311.379504312,5927101.491834519,0.927916639
1337,1337,1752217.359684638,5927028.848098638,3.495823707
1338,1338,1757645.623498981,5926915.88572859,1.581597636
1339,1339,1746581.524431471,5927103.712503799,0.261111112
1340,1340,1746633.183420656,5927103.487401593,0.551181815
1341,1341,1747487.879648675,5927088.096260452,0.722200012
1342,1342,1746476.991220157,5927095.739867839,0.426181818
1343,1343,1746614.492235423,5927097.67852428,0.529324887
1344,1344,1747495.138593728,5927078.001688337,0.812125005
1345,1345,1749859.571031154,5927041.791026188,-0.146312501
1346,1346,1752201.611774826,5926995.510344774,1.821701642
1347,1347,1746412.694751362,5927077.430976856,0.979629642
1348,1348,1746572.102060283,5927080.293440808,0.385376713
1349,1349,1747505.539034527,5927061.206731336,1.004083341
1350,1350,1757651.383135298,5926882.298712432,1.344158977
1351,1351,1746166.191821945,5927060.90811874,1.11642855
1352,1352,1746203.946733644,5927061.071914193,0.970208322
1353,1353,1746463.430087368,5927065.421671988,0.313413657
1354,1354,1757650.181063328,5926856.756936888,1.186181838
1355,1355,1746288.360102294,5927049.513405825,0.69296294
1356,1356,1746545.196933225,5927060.91833736,0.299650349
1357,1357,1746512.364237178,5927043.014969732,0.063584908
1358,1358,1746192.443931359,5927044.125342296,1.163648378
1359,1359,1746326.240731331,5927035.753593351,0.993742512
1360,1360,1746363.721318187,5927026.972026965,0.896249996
1361,1361,1746371.998526927,5927019.917795256,0.884782597
1362,1362,1747331.005225419,5927013.577466389,1.000581608
1363,1363,1757690.128426816,5926822.584176238,1.124201641
1364,1364,1746395.9932657,5927007.78321616,0.791718761
1365,1365,1746443.914922225,5927011.369501957,0.084700859
1366,1366,1747373.354516573,5926990.383804695,0.751625001
1367,1367,1749120.75402487,5926960.026481508,0.953575
1368,1368,1749104.548671158,5926950.340454517,0.880370372
1369,1369,1749148.479882938,5926959.706929903,1.400635531
1370,1370,1757617.743191773,5926796.757143782,1.256060609
1371,1371,1757757.083529974,5926797.525124654,1.301428538
1372,1372,1746411.143334963,5926987.009215932,0.595875011
1373,1373,1747381.831514385,5926970.965309011,0.756034473
1374,1374,1757610.369070119,5926786.454583779,1.212093073
1375,1375,1757680.954961789,5926786.400375248,1.286071456
1376,1376,1757603.002932481,5926775.689372337,1.289999957
1377,1377,1757737.101541759,5926776.181047854,1.637656238
1378,1378,1749104.421041735,5926917.030542592,0.714359376
1379,1379,1749126.663805113,5926928.963981947,0.757779415
1380,1380,1749221.052563972,5926929.593918147,0.04195713
1381,1381,1749112.347530814,5926901.029184808,0.558292298
1382,1382,1757601.264039597,5926756.294538296,1.193176093
1383,1383,1746490.285086255,5926936.006865472,0.80800001
1384,1384,1749127.435049917,5926880.225494035,0.513820504
1385,1385,1746361.888437968,5926918.028922166,0.798625015
1386,1386,1746500.845570435,5926919.009269193,0.759125001
1387,1387,1747384.969046141,5926908.115102815,1.209233723
1388,1388,1750081.049841895,5926853.467614498,0.630102569
1389,1389,1749128.674268689,5926860.292941497,0.534420004
1390,1390,1750088.890283494,5926843.360444994,0.566525003
1391,1391,1746521.788912413,5926896.498911768,0.80666666
1392,1392,1750096.730427799,5926833.253019322,0.627224991
1393,1393,1749134.695045059,5926840.152356142,0.449225005
1394,1394,1750104.570594769,5926823.145961609,0.738913582
1395,1395,1746360.585208815,5926878.216966246,0.731818173
1396,1396,1750112.41066787,5926813.038912673,0.731099993
1397,1397,1757655.145626916,5926682.529336791,0.886115697
1398,1398,1750120.250826859,5926802.931717379,0.73049999
1399,1399,1757670.887379247,5926666.748691777,0.893250008
1400,1400,1757594.044851994,5926694.127282543,1.183873673
1401,1401,1750134.659470962,5926786.395071266,0.774949357
1402,1402,1757614.410061831,5926647.852716403,1.156049391
1403,1403,1757680.798090768,5926649.378183245,0.884682931
1404,1404,1750036.934700608,5926782.01446382,-0.049928968
1405,1405,1757648.762478893,5926641.525740123,0.940842103
1406,1406,1757694.394999321,5926637.13209299,0.805102022
1407,1407,1749999.604801665,5926767.117769807,0.413957448
1408,1408,1750019.380556924,5926764.844012975,0.344487501
1409,1409,1757710.241911102,5926626.869489335,0.881000011
1410,1410,1746367.57493647,5926818.282756415,0.751272711
1411,1411,1749093.398605785,5926771.089572409,0.903375007
1412,1412,1750039.391120987,5926761.810030212,0.598450009
1413,1413,1750167.705738289,5926759.13695097,1.181622035
1414,1414,1757730.083123528,5926615.806056377,0.827249998
1415,1415,1749085.22174444,5926761.990157979,0.843259988
1416,1416,1749136.653672901,5926761.3704361,0.746105077
1417,1417,1757741.922187506,5926605.617480177,0.777750012
1418,1418,1749066.390335334,5926754.946107421,0.963966391
1419,1419,1749157.173594311,5926750.036560463,1.419687512
1420,1420,1757753.327732795,5926594.852731643,0.918073414
1421,1421,1749165.408826367,5926740.758042892,3.901681804
1422,1422,1749349.36907366,5926736.705140403,0.192010484
1423,1423,1757810.194397535,5926584.202915225,0.952868851
1424,1424,1749051.554608616,5926741.127247164,1.755417012
1425,1425,1749181.158023493,5926735.77910222,3.19855861
1426,1426,1749365.22569734,5926726.458304289,0.144153848
