OID,FID_,X,Y,BCE_Whanga
211,211,1721840.999253659,6043863.776924271,-0.61084336
212,212,1719595.955322396,6043864.649503313,1.793888866
213,213,1719611.163928829,6043867.222259287,-0.237909048
214,214,1719587.339644237,6043855.713568306,0.571925899
215,215,1719578.756948048,6043846.485380203,0.04974508
216,216,1719964.683985397,6043842.369025461,0.673149526
217,217,1723111.546290805,6043803.073006216,0.996227275
218,218,1719927.796017069,6043837.388693801,0.794873085
219,219,1719984.42112558,6043831.555419271,0.723853662
220,220,1723095.806281547,6043789.114591016,0.802309089
221,221,1719564.448833748,6043825.210170479,-9999.0
222,222,1720219.836272556,6044021.006250474,-0.056683067
223,223,1720130.495124819,6043818.885165756,0.25864583
224,224,1723038.477006641,6043779.944212181,0.402400001
225,225,1719557.213420902,6043813.235905943,-9999.0
226,226,1720106.000230304,6043809.977762394,-0.100625012
227,227,1723074.52288528,6043779.183946678,0.701255084
228,228,1720122.111754881,6043799.793637373,0.129925004
229,229,1723046.32377335,6043759.903292345,0.836690913
230,230,1720130.122834268,6043790.064981964,0.292050638
231,231,1723013.692441642,6043750.390013088,0.330145455
232,232,1719520.923375298,6043766.381947388,0.555203703
233,233,1722995.065500216,6043726.583307042,0.467531167
234,234,1722972.684489748,6043710.890354599,0.409099997
235,235,1719495.816790448,6043748.460365566,0.801871793
236,236,1722960.361475643,6043701.095223329,0.560975615
237,237,1722941.246022472,6043690.489134965,0.368887577
238,238,1721899.466145923,6043749.628310052,-0.431716935
239,239,1719477.247295401,6043718.841639657,1.047228911
240,240,1719771.540812018,6043711.104947089,1.680562107
241,241,1719796.949067842,6043698.928544699,1.108166635
242,242,1721845.043230902,6043643.017435009,-0.637999994
243,243,1721780.767278835,6043614.381139294,0.668750003
244,244,1721804.301858368,6043613.132848927,0.010674635
245,245,1719680.874913672,6043626.578530779,0.81842857
246,246,1721852.382582385,6043569.349679152,-0.655111106
247,247,1721862.6750011,6043573.956784056,-0.66785425
248,248,1721860.697999411,6043547.664110305,-0.492636352
249,249,1721880.97801132,6043536.609657667,-0.667566061
250,250,1719382.405326281,6043556.771381914,0.81766667
251,251,1719368.494909749,6043527.443415227,1.069130645
252,252,1722904.245797564,6043462.688792893,1.019049998
253,253,1719341.026332807,6043487.765212621,1.38085711
254,254,1719605.963723602,6043490.299388826,1.962048839
255,255,1719333.16975065,6043477.646226982,1.301000079
256,256,1721881.349735525,6043457.810596938,-0.242525298
257,257,1719349.856490172,6043464.876463027,1.293946576
258,258,1719545.038408207,6043448.155911137,0.723263623
259,259,1722505.25519379,6043398.448444656,-0.202102571
260,260,1721895.282149685,6043352.042525697,-0.549625004
261,261,1722609.47538399,6043297.347764529,0.521988504
262,262,1722572.784844193,6043287.889076623,0.755956251
263,263,1722527.971565636,6043278.542505503,0.703897431
264,264,1722544.21721061,6043278.317975953,0.646474986
265,265,1722633.623492557,6043364.531775081,-0.13061609
266,266,1722446.5369277,6043264.718551538,0.794716005
267,267,1721906.00287422,6043278.257654667,-0.617813005
268,268,1719349.186497205,6043285.275693221,0.677357253
269,269,1719375.719951292,6043276.699658802,0.872037498
270,270,1722218.024953978,6043232.990429241,1.135399991
271,271,1722332.037826543,6043221.656546907,0.85810526
272,272,1722255.056830572,6043193.196746759,0.882727264
