OID,FID_,X,Y,BCE_Whanga
131,131,1837386.591181199,5930969.659731166,0.644333343
132,132,1837402.37043384,5930958.950857958,0.613999993
133,133,1836440.438021136,5930993.091607208,0.049883079
134,134,1836583.580961742,5930940.996997686,0.170328205
135,135,1836630.789991798,5930927.143166927,0.138174998
136,136,1834022.379365941,5930939.111421241,0.407622641
137,137,1833569.770699244,5930978.971577574,0.803834565
138,138,1838134.510315066,5930888.196909938,0.71871429
139,139,1833045.563707464,5930729.308824744,0.823428569
140,140,1833213.234022806,5930663.720449597,0.902652175
141,141,1833245.214360772,5930650.510394984,1.005961547
142,142,1833165.095197538,5930570.977648035,0.900478112
143,143,1833203.441289496,5930548.099706446,0.956789653
144,144,1835961.964093754,5930387.590820936,0.830093464
145,145,1836097.906353951,5930383.251384235,0.289799998
146,146,1835913.556129251,5930378.951893766,0.715859817
147,147,1833165.122837269,5930444.029658479,0.844946447
148,148,1835876.585930777,5930369.613812022,0.660666664
149,149,1836074.379430241,5930371.154891275,0.465317988
150,150,1836156.936438046,5930361.669151754,0.285807693
151,151,1835832.784749983,5930361.230447641,0.795633025
152,152,1836105.554243842,5930361.276297764,0.475953772
153,153,1835784.729729459,5930355.821936285,0.667016399
154,154,1836141.063964103,5930347.144510975,0.625081256
155,155,1836156.950335385,5930340.990327698,0.381749998
156,156,1836221.319876211,5930340.139828868,0.281109089
157,157,1836172.739112727,5930331.305814169,0.536275009
158,158,1836204.689688741,5930325.434917045,0.518981139
159,159,1836224.607113255,5930319.896552511,0.446191354
160,160,1836244.524514857,5930314.358151663,0.490409935
161,161,1836276.199374187,5930298.519055481,0.864506328
162,162,1838461.515557814,5930247.846490219,0.701857092
163,163,1838368.966976988,5930210.669233167,0.691607164
164,164,1836307.184964194,5930257.760037014,0.826524987
165,165,1838319.138783657,5930192.815577916,0.61076969
166,166,1838292.084829111,5930182.685118479,0.629159866
167,167,1836326.561421678,5930242.561956846,0.829720429
168,168,1838268.181871858,5930172.713525251,0.615241078
169,169,1836395.033054564,5930219.111078287,0.77852943
170,170,1836415.311055546,5930214.258437688,0.757316092
171,171,1838229.188356412,5930161.390809913,0.632033698
172,172,1836450.23310098,5930199.922644902,0.672923617
173,173,1836481.988039872,5930184.947728309,0.745580009
174,174,1838190.258403657,5930135.846999867,0.654254537
175,175,1836513.975203591,5930173.9438084,0.779588246
176,176,1836646.414053328,5930165.27871227,0.885993971
177,177,1836673.758627076,5930155.345565979,0.86421667
178,178,1836886.45261483,5930142.54919364,0.82188888
179,179,1836702.189789782,5930144.324206448,0.748368429
180,180,1838141.015160934,5930097.316732917,0.630109094
181,181,1836729.372557371,5930136.719175888,0.663577477
182,182,1836969.696110467,5930119.705237265,0.962849994
183,183,1838124.693445675,5930087.795908477,0.66982758
184,184,1836985.463491527,5930109.29232491,0.816827161
185,185,1837242.16513998,5930102.168326093,0.032425005
186,186,1836993.208928882,5930099.101886936,0.665649999
187,187,1835544.698336168,5930118.854294788,0.98289653
188,188,1835528.830852018,5930109.004490686,0.883101841
189,189,1835498.005640401,5930097.241078163,0.83434711
190,190,1833102.955330281,5930567.61880986,0.839928226
191,191,1835463.789760175,5930078.578166679,0.574206491
192,192,1835442.6140962,5930061.964417971,0.829964292
193,193,1838041.997257503,5929995.129659236,0.869900006
194,194,1837895.608757288,5929975.176839639,0.729581825
195,195,1835407.252534242,5930040.370562932,0.895254068
196,196,1837877.01904326,5929964.147042627,0.744675929
197,197,1838051.076434665,5929973.327525608,0.865205396
198,198,1837095.720337151,5929976.94713815,0.40026088
199,199,1837852.668993901,5929956.096217929,0.834055033
200,200,1837482.28048956,5929916.520985394,0.606814822
201,201,1837760.208263108,5929929.027266704,0.712996832
202,202,1835399.768633534,5929963.794554466,0.840249993
203,203,1837501.623760009,5929905.423139717,0.841474992
204,204,1835343.504976075,5929955.166116577,0.362296294
205,205,1837517.628267264,5929900.702144497,0.965006703
206,206,1835387.200361976,5929913.834213449,0.841489475
207,207,1837082.14698331,5929817.59372273,0.916041101
208,208,1832661.950621309,5929879.367004437,1.651581362
209,209,1832668.041324791,5929868.942404077,1.787772115
210,210,1832675.696842152,5929858.655480829,1.485499969
211,211,1832683.446847981,5929848.469185032,1.369658242
212,212,1835530.093341366,5929740.740677452,0.063929822
213,213,1832706.77749438,5929825.560157287,1.342972567
214,214,1835538.001596758,5929730.345840111,0.2357
215,215,1835509.239422888,5929706.200055788,-0.112669315
216,216,1833193.161519324,5929705.318996692,0.380646574
217,217,1836935.452843329,5929563.923893246,-0.39326666
218,218,1836978.139987215,5929555.848968965,0.592962497
219,219,1832686.31002155,5929658.861832276,0.855625014
220,220,1837017.832128967,5929539.784384863,1.233899999
221,221,1832665.588593409,5929688.012308515,0.940476438
222,222,1833151.11161952,5929636.415384076,0.350666669
223,223,1837041.619689165,5929529.148749083,1.112148144
224,224,1837057.385829895,5929518.735637014,0.944197536
225,225,1837350.15666549,5929509.875180527,0.762599993
226,226,1833127.970184019,5929617.635398814,0.431612504
227,227,1837065.385327859,5929509.420144896,1.224015167
228,228,1832705.775261576,5929632.094601922,0.802494075
229,229,1832747.23175209,5929626.821121336,0.657350001
230,230,1837086.565751892,5929500.111394032,0.714365847
231,231,1832730.778379304,5929612.295346488,0.808399987
232,232,1837144.514088694,5929476.414993133,0.727237496
233,233,1837160.279929381,5929466.001578641,0.715274996
234,234,1837176.045818428,5929455.588233895,-0.131199995
235,235,1837174.523683218,5929400.764493273,1.314366465
236,236,1832932.362260616,5929498.819948877,0.927938789
237,237,1837184.419637274,5929368.61042732,0.754599992
238,238,1833026.749453645,5929475.015348338,0.418309735
239,239,1837191.598303475,5929357.589419595,0.623894748
240,240,1837198.761901972,5929346.620263374,0.653628579
241,241,1837397.903255437,5929329.717803602,0.824234029
242,242,1837207.401830629,5929326.623713905,0.700727284
243,243,1837405.082749139,5929320.270007499,0.98575472
244,244,1837410.56608278,5929340.866138411,0.650028989
245,245,1834280.98080417,5929396.404858602,-0.237018518
246,246,1834280.000254475,5929375.896177283,0.378300946
247,247,1837307.815969436,5929292.519679174,0.794781794
248,248,1837441.097967514,5929298.959871256,0.875307706
249,249,1834323.842954521,5929364.718235945,0.325225002
250,250,1837259.929746711,5929287.095515995,0.892176695
251,251,1837287.450126518,5929288.208015819,0.828768531
252,252,1837323.581358468,5929282.106035012,0.785481458
253,253,1837339.623667241,5929281.660319172,0.644500014
254,254,1837452.081362639,5929278.333642609,1.061349992
255,255,1834339.026749906,5929354.326669211,0.182808515
256,256,1837459.845626374,5929268.86953494,0.400313729
257,257,1834203.739683307,5929368.062275535,0.009344076
258,258,1834132.248305258,5929341.098083883,0.097080356
259,259,1834110.632667747,5929330.000650369,0.120412843
260,260,1834078.267681178,5929322.158857149,0.132629632
261,261,1832999.865429064,5929414.412537738,0.605044581
262,262,1834029.595262451,5929303.542074127,0.216963636
263,263,1837219.920545985,5929227.695119686,1.630510006
264,264,1833944.840551306,5929295.505194136,0.23675
265,265,1833992.687095969,5929292.97540574,0.27445528
266,266,1837265.379802374,5929203.716321855,1.522148159
267,267,1833013.798303704,5929310.978070153,-0.237418175
268,268,1833226.949676653,5929305.544122888,0.409981991
269,269,1833924.342563026,5929285.889870869,0.264833854
270,270,1837273.123993271,5929193.52555996,1.403462525
271,271,1837325.417985295,5929182.681643415,1.455427249
272,272,1833189.256201621,5929298.050486491,0.370385254
273,273,1833119.115417316,5929278.020076972,0.66055086
274,274,1833229.165649611,5929255.022700025,1.098925012
