OID,FID_,X,Y,BCE_Whanga
129,129,1722980.466736156,6042514.859072751,0.984563212
130,130,1723132.572452966,6042353.290705382,1.05172942
131,131,1723229.20511416,6042292.151409297,1.421687478
132,132,1723245.448985794,6042291.925546001,1.328406997
133,133,1723253.442460561,6042282.575027495,1.248807737
134,134,1723265.76064544,6042289.572445547,1.383291681
135,135,1723347.351554835,6042280.331305662,0.720804874
136,136,1723306.78402451,6042283.383141543,1.322798022
137,137,1723383.244488038,6042270.076249607,1.526875013
138,138,1723338.239133351,6042227.298012848,1.244048112
139,139,1722036.193183279,6042219.501479026,-0.706611097
140,140,1721855.092410126,6042201.524091641,-0.755232539
141,141,1721853.889152705,6042102.085101407,-0.306571424
142,142,1722040.110557149,6042069.420341061,-0.274774997
143,143,1724655.303735767,6042033.02186099,0.90567501
144,144,1722428.180231398,6042048.893170864,0.295324934
145,145,1721868.184624254,6041972.126237705,-0.404750016
146,146,1724735.118622696,6041932.237593839,0.933912499
147,147,1724894.957792996,6041916.2693384,0.739090928
148,148,1721599.898137376,6041955.879562852,0.923799989
149,149,1721607.882994729,6041945.804012856,0.939575002
150,150,1722463.543713929,6041927.26652743,0.084082868
151,151,1721883.057425887,6041872.261738812,-0.941896562
152,152,1724961.119628567,6041829.392335064,0.656849995
153,153,1721883.37553163,6041852.325367943,-0.958411771
154,154,1721866.334801356,6041837.610735452,-0.16702454
155,155,1721882.382199117,6041823.167725445,-0.815899993
156,156,1722498.032903919,6041790.94324587,0.358738434
157,157,1725187.952300197,6041724.115334736,0.392701747
158,158,1725210.418581714,6041712.922979049,0.228074077
159,159,1721880.820700307,6041752.700526149,-0.539196442
160,160,1725178.702320433,6041706.000835544,0.179846157
161,161,1725195.122306442,6041706.700056574,0.158785717
162,162,1725232.884850675,6041701.730597752,0.35966667
163,163,1719832.563909048,6041794.676365818,0.782708966
164,164,1725272.423000329,6041680.832262817,0.368000021
165,165,1719777.054822444,6041753.628198856,0.755433155
166,166,1721882.997824212,6041720.28109151,-0.592168754
167,167,1725275.183916712,6041658.856598444,0.267907562
168,168,1721888.437837776,6041672.867760355,-0.903952367
169,169,1719581.713546657,6041684.365069119,0.820949987
170,170,1722976.134403268,6041617.248616632,1.074181821
171,171,1723023.434400968,6041619.403519983,0.875809516
172,172,1719699.173355665,6041694.382249523,0.71564835
173,173,1721887.61548255,6041613.083067162,-0.97659999
174,174,1721879.288625337,6041598.248603493,-0.221837499
175,175,1722703.252731557,6041561.961967539,0.510125001
176,176,1722838.144193067,6041568.00271627,0.938472839
177,177,1722808.609656237,6042265.582124345,0.796965208
178,178,1722633.670628681,6041523.060933512,0.249574999
179,179,1722613.091694977,6041503.413672818,-0.024227848
180,180,1721894.366055428,6041513.330206346,-0.808149138
181,181,1721893.22559679,6041473.481858298,-0.884784294
182,182,1722608.934053852,6041453.6410423,0.177958332
183,183,1721892.951450629,6041453.553621942,-0.940499991
184,184,1719627.3472742,6041454.533412901,0.284139244
185,185,1719577.108106291,6041514.585475752,0.631921232
186,186,1725644.670211763,6041341.350767756,0.391850003
187,187,1721839.386084266,6041354.630319656,-0.326409631
188,188,1721859.55164958,6041344.386994692,-0.486220933
189,189,1721875.793716596,6041344.163595696,-0.475775016
190,190,1719374.41037218,6041347.943644741,-9999.0
191,191,1725716.629289063,6041260.600601696,0.699249998
192,192,1725862.653304182,6041247.138820045,0.689145454
193,193,1719362.970440207,6041331.895965679,-9999.0
194,194,1725878.710612832,6041238.288707887,0.601164568
195,195,1719373.714402345,6041318.431602501,-9999.0
196,196,1725894.867776799,6041228.171120293,0.654224993
197,197,1725798.28497051,6041232.405921761,0.864823731
198,198,1725826.364179828,6041232.411578389,0.534445913
199,199,1725879.497664502,6041183.296631326,0.380561338
200,200,1725950.015103829,6041107.793087521,0.608925009
201,201,1724376.429177549,6041643.838452107,0.671876858
202,202,1725957.711038016,6041077.785088757,0.912649991
203,203,1722717.207615871,6041103.330542392,0.067125
204,204,1723919.091842143,6041086.601507689,0.240375002
205,205,1725965.35200461,6041053.558142864,1.340764729
206,206,1722692.569121382,6041083.739716408,-0.080797621
207,207,1722700.551965578,6041073.663140247,0.224529412
208,208,1722684.172321917,6041063.923836808,-0.089625
209,209,1722667.654662083,6041044.220690274,-0.068999995
210,210,1722610.533418996,6041025.079319985,-0.443264377
211,211,1720648.189671789,6041899.014118625,0.729516007
212,212,1722544.947131306,6040981.139541119,-0.123375004
213,213,1722520.37841522,6040966.530195005,-0.372166662
214,214,1724005.419194642,6041024.614187364,-0.113892346
215,215,1724070.70266257,6040934.987972732,-0.527346151
216,216,1725971.383224787,6040908.36970633,0.525446419
217,217,1725993.233506337,6040921.988401287,0.955054841
218,218,1724087.386562055,6040924.061413074,-0.652528293
219,219,1719190.361757817,6040972.093945917,0.765025
220,220,1719206.449012164,6040961.88672414,0.75534884
221,221,1719222.786757027,6040961.249633906,0.727197169
222,222,1725995.410424797,6040872.941934408,0.50416071
223,223,1726011.084901849,6040832.854182393,0.846593739
224,224,1726010.73056765,6040807.94371182,0.727137487
225,225,1722445.639558191,6040847.970920779,-0.527099991
226,226,1723996.116595508,6040786.540465035,-0.826974343
227,227,1732449.688483835,6040664.180264347,0.285775
228,228,1726050.086448068,6040737.301798247,0.513594592
229,229,1731766.44333714,6040590.752096423,0.512999991
230,230,1731782.652502015,6040590.946566573,0.466000003
231,231,1732821.219580552,6040576.896932858,0.024047618
232,232,1731737.795587484,6040585.097400943,0.317462501
233,233,1731806.820773478,6040584.070546411,0.265587498
234,234,1731709.392489468,6040575.757609646,0.049910717
235,235,1731847.027924397,6040572.811775764,-0.074485298
236,236,1731679.691935407,6040567.000518381,-0.246915976
237,237,1731870.909039119,6040561.355076275,-0.216888887
238,238,1723840.15415776,6040669.128741398,-0.329224991
239,239,1731619.661672969,6040552.51383637,-0.426899996
240,240,1732225.516078924,6040555.904281757,0.182302212
241,241,1732408.277383147,6040605.944695169,-0.13317008
242,242,1732700.498361955,6040528.047720302,-0.245125008
243,243,1723831.824601037,6040654.296024849,-0.478162511
244,244,1731322.907309884,6040541.425431228,0.419746835
245,245,1731351.181436117,6040531.039752744,0.811858339
246,246,1732212.106779021,6040528.198099932,-0.218299987
247,247,1723814.643322142,6040629.621174647,-0.001410711
248,248,1732150.064069481,6040505.212906495,0.358499989
249,249,1723806.985900911,6040620.488793404,0.199836365
250,250,1732195.493882676,6040503.529960866,-0.515742332
251,251,1732175.04388728,6040493.868623852,-0.298931254
252,252,1726405.087774293,6040553.169718402,0.263750002
253,253,1732667.495185105,6040483.831648307,-0.613881202
254,254,1726275.018861476,6040545.058775146,0.562975004
255,255,1726348.390971084,6040548.147127331,0.458229787
256,256,1723762.558316754,6040573.320777748,-0.314570256
257,257,1726258.739020897,6040542.552720536,0.618849466
258,258,1726291.117620034,6040534.863045286,0.654950006
259,259,1732162.194147672,6040449.211052375,-0.94460468
260,260,1726316.556651918,6040531.706716157,0.714826578
261,261,1732145.878824909,6040444.471253485,0.467251605
262,262,1732153.776302539,6040429.403673678,-0.999000013
263,263,1732877.089441662,6040418.5826813,-0.147716986
264,264,1723745.882441691,6040548.859972255,-0.189310001
265,265,1732145.507264607,6040419.56048394,-0.686581377
266,266,1731406.399118964,6040420.589668956,0.09278313
267,267,1733394.721531492,6040374.69813945,-0.419
268,268,1733413.450826032,6040377.650682217,-0.394666654
269,269,1733428.216969951,6040377.687237634,-0.355885708
270,270,1733460.744819824,6040378.35862793,-0.231767866
271,271,1723732.500161889,6040521.14182899,-0.275060489
272,272,1733582.377138413,6040368.108156162,0.193791166
273,273,1731345.759284129,6040462.651448946,0.59971211
274,274,1733556.151316954,6040361.673564375,0.055364162
275,275,1733347.176577159,6040351.71897385,-0.627599989
276,276,1723713.777176494,6040489.013264913,-0.400107253
277,277,1731240.827882516,6040373.487689517,0.948269439
278,278,1733321.481561918,6040342.138552399,-0.705199986
279,279,1723699.323359734,6040471.774440423,-0.158912507
280,280,1732130.229315792,6040358.366334572,-9999.0
281,281,1733294.497174106,6040327.773314281,-0.732110588
282,282,1733232.61537283,6040301.707929714,-0.585644432
283,283,1731263.828473684,6040319.68691665,-0.60624218
284,284,1733193.65463102,6040278.45427009,-0.458164145
285,285,1723616.884277169,6040383.21090274,0.018374997
286,286,1723608.619687275,6040374.106615621,-0.107212755
287,287,1733102.871746487,6040233.92378262,-0.832000006
288,288,1733671.550009841,6040235.448484696,0.315978982
289,289,1723583.946461569,6040359.439150929,-0.123019235
290,290,1731208.868979005,6040242.091157269,-0.858799999
291,291,1723567.216611494,6040340.736227062,-0.250495728
292,292,1723534.577136653,6040294.479742768,-0.302999998
293,293,1723517.305880436,6040274.992803126,-0.299600004
294,294,1723504.062594991,6040262.024246865,-0.156365299
295,295,1731077.967702952,6040158.822001616,-0.417437326
296,296,1726684.029440063,6040180.433912531,0.355708863
297,297,1718812.448182357,6040279.558733749,-0.201517997
298,298,1733764.030730501,6040026.502808129,0.444653842
299,299,1718806.856320389,6040234.787273202,-0.741562499
300,300,1733755.448766214,6040006.903663684,0.136018183
301,301,1733772.414165717,6040006.40840449,0.399431368
302,302,1718798.469080795,6040214.968004848,-0.78233137
303,303,1733771.381981756,6039986.320890241,0.337333329
304,304,1719126.603299662,6040697.421768093,0.632669269
