OID,FID_,X,Y,BCE_Rangau
533,533,1621050.064816481,6132208.367646732,0.984826102
534,534,1620278.923756487,6132199.876254993,1.244359908
535,535,1621041.87542824,6132198.36217965,0.995166692
536,536,1620270.436675407,6132190.460598596,1.330661018
537,537,1621033.675669379,6132188.363709957,0.996367361
538,538,1620261.966715944,6132180.914498081,1.411565172
539,539,1621024.590807893,6132179.226550826,1.445089515
540,540,1620344.070227721,6132171.43992413,1.095724139
541,541,1620362.005222852,6132176.843541342,1.280397957
542,542,1620958.57544689,6132150.126202245,1.031633321
543,543,1620384.403013899,6132136.483072363,1.252282203
544,544,1620917.687391655,6132130.076429519,1.027305857
545,545,1620180.587640188,6132120.499183265,2.551191609
546,546,1620909.300498955,6132120.346580327,1.049399963
547,547,1620392.560490666,6132116.540910181,1.074824876
548,548,1620893.432678393,6132109.576973323,0.996569224
549,549,1620172.572822402,6132101.547417413,1.690357504
550,550,1620187.31083567,6132102.258324618,1.848945183
551,551,1620884.880911992,6132100.16732359,1.005464817
552,552,1620876.523298449,6132090.414455165,1.041186078
553,553,1621622.794943766,6132088.805581117,-0.093257143
554,554,1620164.168360322,6132081.126645804,1.377999992
555,555,1620407.847238547,6132090.316038517,0.913273501
556,556,1620868.276740988,6132080.498175391,1.045701256
557,557,1620860.032483296,6132070.57904855,0.993037971
558,558,1620851.790636559,6132060.656947244,0.979139226
559,559,1620433.256700997,6132051.492794019,0.728877175
560,560,1620843.55132162,6132050.731731883,0.986112343
561,561,1620129.933229806,6132042.408863146,1.440499981
562,562,1620449.808474125,6132042.42607788,0.750719319
563,563,1620835.314669763,6132040.803249814,0.990987327
564,564,1620466.188290458,6132031.699387773,0.700428572
565,565,1620827.080823577,6132030.871334325,0.984799961
566,566,1620474.535575683,6132021.514398783,0.695744372
567,567,1620072.594701111,6132012.455076442,1.426824774
568,568,1620490.750849366,6132012.448361925,0.706764892
569,569,1620810.622181284,6132010.9964588,1.151099961
570,570,1620506.962820724,6132001.926271559,0.684771907
571,571,1623664.677349596,6131994.288263924,-9999.0
572,572,1630980.912493267,6131972.190844245,0.815324984
573,573,1620523.344133891,6131991.927488914,0.68689288
574,574,1620787.153583717,6131989.614037336,0.983565206
575,575,1620031.545084285,6131982.620607893,1.430798697
576,576,1620539.725411283,6131981.92867657,0.718666638
577,577,1620778.172617875,6131980.243274436,1.042061528
578,578,1630989.644805076,6131952.237058993,0.824807681
579,579,1620564.308478551,6131971.911365843,0.80442857
580,580,1620006.758848897,6131962.948501697,1.638970867
581,581,1620585.425386786,6131961.032722419,0.790035693
582,582,1620611.38883109,6131951.676951132,0.861520408
583,583,1620720.267345787,6131952.158539447,0.867183678
584,584,1619982.744994863,6131942.172419922,2.027571078
585,585,1620628.717414978,6131940.941334268,0.90543902
586,586,1619974.76279093,6131932.481507081,1.940400026
587,587,1620947.872519939,6132038.405128577,1.023981931
588,588,1619958.826971327,6131902.453885649,1.474407379
589,589,1620152.080962736,6131998.564299557,1.225868085
590,590,1619883.574578854,6131823.562032766,1.615645535
591,591,1619851.78235802,6131792.513155885,1.195937494
592,592,1619843.635557455,6131782.486585419,1.336682924
593,593,1619835.491620785,6131772.455176501,1.390152655
594,594,1619817.623653307,6131744.219703311,1.716199999
595,595,1619809.409886939,6131734.264056831,1.488820262
596,596,1620793.582831456,6131732.100268835,-0.255853964
597,597,1619801.369264701,6131724.128015393,1.483769724
598,598,1620785.358540711,6131722.157013345,-0.275024988
599,599,1621572.712467198,6131720.330516996,-0.745000005
600,600,1619794.027608498,6131713.627339614,1.193431042
601,601,1620777.111656162,6131702.251747135,-0.126584377
602,602,1631053.477652707,6131653.362134512,0.853754383
603,603,1621630.329619929,6131667.061045363,-0.739834715
604,604,1631061.610070474,6131633.001706947,0.842150393
605,605,1620854.777128823,6131592.841516523,-0.656923793
606,606,1620990.032142395,6131562.296984816,-0.704999983
607,607,1621092.504395864,6131542.136700506,-0.704999983
608,608,1631044.732159322,6131443.983853931,0.758150011
609,609,1619703.347287581,6131463.821563919,0.608421053
610,610,1620235.283200697,6131467.118211265,-0.61500001
611,611,1619686.31605576,6131444.862603662,0.38796154
612,612,1620539.237474471,6131423.854524112,-0.465654555
613,613,1619661.109232873,6131415.78249628,0.32808607
614,614,1619654.179282952,6131405.455320932,0.417262632
615,615,1620251.547274903,6131404.573297376,-0.61500001
616,616,1622949.705672801,6131368.302949814,-0.438756144
617,617,1622941.454292781,6131348.399696807,-0.412000045
618,618,1620333.405128157,6131334.657408751,-0.61500001
619,619,1620366.187882688,6131324.622379593,-0.61500001
620,620,1620386.690991143,6131324.576611157,-0.336337286
621,621,1631049.11448778,6131356.666276131,1.233937533
622,622,1631027.378995968,6131285.3881982,0.942537285
623,623,1621518.415790495,6131302.055014752,-0.704999983
624,624,1620427.608038713,6131284.637195795,-0.61500001
625,625,1631034.022143641,6131200.743489839,1.241264423
626,626,1620201.641635081,6131165.391932487,1.449068955
627,627,1630965.77121303,6131135.427391632,1.097325007
628,628,1630948.430898278,6131122.312761801,0.904218324
629,629,1619612.703304173,6131127.45539022,3.932249968
630,630,1619618.825843976,6131117.057541805,3.758648753
631,631,1630922.865079995,6131100.086359611,0.965594342
632,632,1619627.606171243,6131082.297116746,0.297973482
633,633,1619635.09937685,6131057.250647919,1.247541673
634,634,1627586.330635322,6131041.483146137,-0.148428619
635,635,1627680.798453419,6131006.511221887,-9999.0
636,636,1619643.83739835,6131022.394917075,2.781712493
637,637,1627565.924317282,6130986.934834546,-9999.0
638,638,1630891.299187979,6131023.452183371,1.073488127
639,639,1619651.372693238,6130997.443718764,3.052628322
640,640,1630870.716597421,6130966.189567873,0.824942527
641,641,1627574.080210427,6130971.967064409,-9999.0
642,642,1627656.074674061,6130966.738023136,-0.233000043
643,643,1627649.190246067,6130950.155447761,-0.253111155
644,644,1619659.487813646,6130957.578301351,2.579076925
645,645,1630829.477562421,6130897.002929604,0.965500018
646,646,1619667.581395902,6130907.750933677,2.031169629
647,647,1622587.640809895,6130881.067722704,-0.369105305
648,648,1630829.309319736,6130847.193049392,1.463824538
649,649,1619676.306412209,6130872.86517841,1.225974997
650,650,1627540.326352179,6130887.215568526,0.016629962
651,651,1630800.275226892,6130837.789467067,0.881660722
652,652,1630783.367825205,6130827.219622852,0.874481753
653,653,1620379.55949054,6131135.349734123,1.210860578
654,654,1630763.46733037,6130777.68057854,0.955495545
655,655,1621160.438425772,6130774.906074042,-0.785000026
656,656,1630755.165818253,6130747.82228421,1.11642857
657,657,1621168.604528349,6130759.944027045,-0.698035739
658,658,1619738.101233162,6130765.774377228,0.927501553
659,659,1630730.462855367,6130718.019220503,0.862892873
660,660,1621111.776699552,6130729.305584391,-0.349682304
661,661,1630705.62728641,6130707.755275164,0.854074626
662,662,1627946.723814972,6130667.571424378,1.084732134
663,663,1621873.617424615,6130653.680652091,-9999.0
664,664,1630689.124117086,6130618.537404182,0.774526314
665,665,1619644.591123129,6130637.890553802,1.04613333
666,666,1621889.923215705,6130613.793514535,-9999.0
667,667,1619626.648498818,6130608.834373577,0.172711634
668,668,1619536.284487888,6130589.24928703,3.344725014
669,669,1619552.51790817,6130589.418820588,0.872028078
670,670,1619503.799687977,6130568.834743585,3.290264842
671,671,1619479.464609085,6130548.480891693,2.554403483
672,672,1619470.913056666,6130539.112856784,4.47361269
673,673,1622455.569330573,6130532.723155441,0.110999957
674,674,1628409.469948388,6130521.112218626,-9999.0
675,675,1630555.619911956,6130547.66831283,0.206203442
676,676,1619462.441758859,6130529.520472516,4.293988612
677,677,1621184.462569239,6130525.800253779,-0.694999993
678,678,1630524.709674418,6130499.135092827,0.459071427
679,679,1627917.240676748,6130497.52181807,1.261298284
680,680,1619442.441192834,6130509.431850904,3.823924232
681,681,1619493.139740803,6130517.862147362,1.579361843
682,682,1619429.682814802,6130499.560011557,4.105666637
683,683,1619456.340577918,6130499.762147252,1.647105245
684,684,1619421.2825579,6130489.852302681,0.662842443
685,685,1619445.697241664,6130489.618545444,0.61978071
686,686,1621225.372567734,6130485.85714563,-0.694999993
687,687,1619405.502313355,6130478.923272282,1.03412201
688,688,1619396.963865965,6130469.543140761,0.217154046
689,689,1619388.616295623,6130459.791737625,1.334666012
690,690,1619634.574793336,6130466.785044488,0.839879695
691,691,1619431.620035676,6130461.295341435,1.274506224
692,692,1619659.155986328,6130456.828099886,0.793983051
693,693,1628698.942593338,6130437.829970598,-9999.0
694,694,1619683.737144238,6130446.871128949,0.782325557
695,695,1619668.308914346,6130525.500042786,1.037336022
696,696,1620971.042763226,6130436.635175232,-0.694999993
697,697,1628712.274627164,6130415.562804094,-9999.0
698,698,1619381.352736739,6130429.915341564,1.905254507
699,699,1619406.041880047,6130430.869801166,0.698982934
700,700,1619708.318267504,6130436.914131586,0.818399972
701,701,1619737.757687504,6130426.659159494,0.892382973
702,702,1628809.085261598,6130415.169504598,-9999.0
703,703,1619765.652351269,6130414.900033159,0.910642347
704,704,1628720.396703348,6130390.632135679,-9999.0
705,705,1619782.128010566,6130399.814790307,0.82088886
706,706,1619347.53279921,6130389.963390109,1.734664365
707,707,1619360.73928921,6130397.140062897,1.902600018
708,708,1619798.472304145,6130389.751494811,0.886888875
709,709,1628720.917605958,6130365.725306806,-9999.0
710,710,1619807.324390972,6130380.680148047,0.834181814
711,711,1626424.171938912,6130362.702559487,0.128214286
712,712,1628810.491530429,6130355.480883645,-9999.0
713,713,1619281.908070704,6130370.20207379,1.267900703
714,714,1619306.324261292,6130370.724217953,1.525755456
715,715,1619363.325615615,6130371.785285624,1.418226393
716,716,1619815.708083362,6130371.046701218,0.851333329
717,717,1628728.45602505,6130345.777430664,-9999.0
718,718,1619273.421983684,6130360.632131833,1.617548247
719,719,1619831.023649724,6130359.507490351,0.795945186
720,720,1619265.593016257,6130350.396945319,1.628045187
721,721,1621274.227154458,6130336.31334479,-0.694999993
722,722,1628736.291045192,6130320.847572883,-9999.0
723,723,1619271.301661446,6130331.171693818,0.071191897
724,724,1628727.00275741,6130293.180415924,0.175490022
725,725,1630409.90521466,6130270.594539355,1.124479989
726,726,1619257.308542366,6130297.406582373,1.601427337
727,727,1629601.540802272,6130263.290419916,-9999.0
728,728,1629638.4423654,6130263.170636948,-9999.0
729,729,1628678.846609794,6130216.426475041,-9999.0
730,730,1630359.738835948,6130211.193314371,0.775549908
731,731,1627861.766221103,6130504.419194346,1.109387679
732,732,1629548.047498418,6130204.419275947,-9999.0
733,733,1630286.503236948,6130151.459809016,1.150676455
734,734,1627880.401865453,6130168.00717621,1.198933924
735,735,1630277.438408565,6130121.807908507,0.873571443
736,736,1620740.739641673,6130133.320389346,-0.694999993
737,737,1630278.13772069,6130101.677097242,1.580254527
738,738,1630228.173612505,6130052.032276351,0.972699976
739,739,1630221.811775391,6130067.323140051,0.981763492
740,740,1630195.298022934,6130029.479952774,1.220127651
741,741,1629162.027016736,6130015.653425379,-9999.0
742,742,1630195.040692084,6130002.535800615,1.771392819
743,743,1630149.744361929,6129892.549615351,0.768877198
744,744,1630137.243760676,6129882.773125314,0.753192988
745,745,1619870.962873326,6129959.561394449,1.167143388
746,746,1628284.059376527,6129839.099801437,-0.62500006
747,747,1620658.095114568,6129849.590616924,-0.694999993
748,748,1620625.205438606,6129809.816887951,0.161100009
749,749,1628144.506564448,6129789.720956049,-0.463333333
750,750,1621808.421472691,6129801.380894651,1.11969071
751,751,1620616.971767555,6129794.892484902,-0.356012493
752,752,1620608.738075164,6129779.9681822,-0.694999993
753,753,1619874.494538338,6129786.240830528,0.330000013
754,754,1622076.464508974,6129756.610861269,-9999.0
755,755,1623626.260680702,6129762.691362212,-9999.0
756,756,1628127.953242249,6129739.961571079,-0.588375
757,757,1619898.0663367,6129765.361514381,0.644749999
758,758,1629398.899311553,6129725.992836086,-9999.0
759,759,1619912.704432169,6129753.602054982,0.614977768
760,760,1629353.768096596,6129716.175999554,-9999.0
761,761,1629374.100178746,6129716.314919226,-9999.0
762,762,1619936.470986486,6129731.90581311,0.670791109
763,763,1619944.429984554,6129721.685488402,0.5335229
764,764,1619952.575320944,6129701.730663721,0.596799993
765,765,1630071.006058738,6129669.351767882,1.134173268
766,766,1621735.500536543,6129737.351889257,0.981597881
767,767,1623584.97812714,6129653.215752548,-9999.0
768,768,1623576.739807749,6129638.294000462,-9999.0
769,769,1619920.545921049,6129631.379818847,0.778218751
770,770,1621889.130028075,6129636.100848137,1.004485392
771,771,1623568.47568377,6129613.41025488,-9999.0
772,772,1619911.743488997,6129611.83057896,0.376428574
773,773,1623543.823214213,6129592.821830466,-9999.0
774,774,1623527.180988464,6129563.910971099,-9999.0
775,775,1623683.090686898,6129543.379162136,-9999.0
776,776,1621328.24642483,6129735.561735011,1.218041516
777,777,1619903.534548267,6129522.783508603,0.718927539
778,778,1619910.542353438,6129502.582330672,0.693346151
779,779,1626847.984257534,6129474.84174159,0.137479956
780,780,1624789.801121911,6129450.780670475,-9999.0
781,781,1619919.323238458,6129462.957406345,0.678927658
782,782,1622346.302802841,6129447.13115769,-0.135000005
783,783,1630004.364394705,6129415.552638255,1.712901377
784,784,1619927.38846436,6129432.811488586,0.773335997
785,785,1621247.300802361,6129410.113137499,0.95839285
786,786,1628012.08471703,6129391.645299748,-0.545000017
787,787,1619935.224884287,6129397.927321536,0.871223124
788,788,1619943.014108891,6129353.081246044,0.909387759
789,789,1626921.371368151,6129335.88475074,-9999.0
790,790,1628249.686365939,6129331.140127084,-0.165000007
791,791,1628257.855024925,6129321.15271642,-0.165000007
792,792,1629979.057804406,6129416.224847948,0.963519538
793,793,1624773.05023521,6129321.319548375,-9999.0
794,794,1619951.747428989,6129323.176115208,0.905675003
795,795,1629939.249238587,6129301.415585159,1.220203565
796,796,1620728.500824085,6129335.632790099,0.895246855
797,797,1628315.127799493,6129281.126762693,-0.165000007
798,798,1619960.222302449,6129289.064353364,0.918082758
799,799,1629363.993682705,6129257.886778518,0.572618182
800,800,1629938.385601294,6129256.224130666,0.859403511
801,801,1619968.037287341,6129273.330409801,0.882474985
802,802,1628372.399865757,6129241.100550728,-0.165000007
803,803,1629946.518287777,6129235.864626637,1.103000022
804,804,1619976.42613078,6129249.027595628,0.858758615
805,805,1626806.254406533,6129225.912927163,-9999.0
806,806,1619983.749584571,6129233.447948248,0.839321433
807,807,1621304.399866271,6129210.535223544,-0.119731002
808,808,1628437.839918094,6129191.086290041,-0.165000007
809,809,1628446.008230277,6129181.098793158,-0.165000007
810,810,1628470.5751932,6129171.059987282,-0.165000007
811,811,1620000.017262506,6129173.640210683,0.807142857
812,812,1625703.642277578,6129149.970435164,0.93625
813,813,1628577.1042627,6129150.802771277,-0.068558525
814,814,1625682.518354132,6129139.691701015,0.874105235
815,815,1623784.495806959,6129197.022928559,1.21207674
816,816,1625748.252246135,6129129.340032022,0.855874988
817,817,1624600.310784704,6129117.564985515,-9999.0
818,818,1629880.466122835,6129096.611757418,0.859508789
819,819,1629894.663962847,6129102.369084455,1.009230363
820,820,1629347.617152299,6129078.621743176,-0.165000007
821,821,1629877.386614534,6129062.653673762,0.9469386
822,822,1623652.476966412,6129089.038769746,1.258556201
823,823,1625833.949949688,6129086.399015442,1.028906474
824,824,1629872.103715653,6129046.828616741,0.884526313
825,825,1625871.029780621,6129054.277162184,0.771562494
826,826,1625887.414102423,6129049.24964295,0.703333333
827,827,1628724.347159161,6129040.757205973,-0.165000007
828,828,1624575.538469505,6129052.878397692,-9999.0
829,829,1625903.79840638,6129044.222099476,0.646937494
830,830,1625936.552797897,6129029.185922824,0.978088904
831,831,1625944.124477072,6129019.202322395,0.744458344
832,832,1625985.651571702,6129019.956959083,-9999.0
833,833,1628757.02072209,6129001.534003354,-0.165000007
834,834,1621066.158670804,6129011.84796444,-0.119731002
835,835,1625977.435365043,6128989.221298965,-9999.0
836,836,1621058.512692285,6128991.941638784,-0.119731002
837,837,1629863.747135177,6128947.439212173,1.323499987
838,838,1625895.330514373,6128949.606506648,1.086537506
839,839,1620782.740149833,6129090.737295321,1.114321862
840,840,1625887.103106828,6128939.667792767,1.049311592
841,841,1629129.827391003,6128919.926243148,-0.165000007
842,842,1625416.027874787,6128921.648908092,1.019224477
843,843,1625919.843042562,6128919.650663098,-9999.0
844,844,1626809.416115086,6128906.768671958,-9999.0
845,845,1619972.061944065,6128923.631789751,1.489366519
846,846,1626829.88558198,6128897.095026545,-9999.0
847,847,1626842.154928879,6128887.096854484,-9999.0
848,848,1624542.285950175,6128883.612950881,-9999.0
849,849,1625845.938108875,6128880.01212354,0.674325009
850,850,1625340.173059124,6128911.147476238,1.090785184
851,851,1620000.073821445,6128879.997707305,1.043350317
852,852,1624558.630458408,6128863.64482729,-9999.0
853,853,1625886.862807077,6128854.990890593,-9999.0
854,854,1626878.933347718,6128847.140260955,-9999.0
855,855,1629839.359298767,6128937.064504088,0.943740145
856,856,1620007.840529311,6128859.819512581,0.964863246
857,857,1625874.521822335,6128840.082807211,-9999.0
858,858,1626887.103013872,6128837.154028815,-9999.0
859,859,1628386.806092657,6128840.923135746,-0.134204685
860,860,1620001.771622897,6128844.779469821,0.989727257
861,861,1625804.801830339,6128830.31825497,1.067450015
862,862,1625862.195037786,6128830.155683011,-9999.0
863,863,1626895.272751063,6128827.167930703,-9999.0
864,864,1627046.954717268,6128826.71942747,0.286263119
865,865,1629117.147084557,6128800.421521567,0.490874998
866,866,1625788.319277928,6128800.478666431,0.525334456
867,867,1625821.08707734,6128790.423892321,-9999.0
868,868,1626944.349201874,6128787.174712621,-9999.0
869,869,1619991.721190077,6128794.966785874,1.195058783
870,870,1625739.071106082,6128781.421660819,1.080785705
871,871,1625808.760410426,6128780.496700377,-9999.0
872,872,1626973.016175811,6128777.127903179,-9999.0
873,873,1621311.598391129,6128782.151197128,-0.119731002
874,874,1619983.718856622,6128774.88558186,1.496169001
875,875,1625689.819040826,6128760.908358229,1.107674976
876,876,1625673.393071417,6128750.992540605,1.125853661
877,877,1625656.967137855,6128741.076693458,1.165850002
878,878,1625755.354558649,6128740.799359962,-9999.0
879,879,1619976.393300647,6128745.116536437,1.561259268
880,880,1625747.127457587,6128730.860481753,-9999.0
881,881,1623361.211994191,6128727.321656478,-0.135000005
882,882,1625648.712163024,6128721.17577449,1.156649981
883,883,1625640.485229297,6128711.236837521,1.149222187
884,884,1623279.171933169,6128707.6073051,-0.135000005
885,885,1623967.712350309,6128706.028240723,0.58146551
886,886,1625632.25831344,6128701.297893087,1.117549968
887,887,1625615.834558769,6128692.109987807,1.378449002
888,888,1624129.561208262,6128692.685195586,1.22148356
889,889,1625705.992344954,6128681.166210102,-9999.0
890,890,1624148.192974337,6128680.450687427,0.9793585
891,891,1625140.241372393,6128672.781152951,-9999.0
892,892,1625584.804218884,6128681.83787264,1.254884224
893,893,1625697.7653918,6128671.227352343,-9999.0
894,894,1624164.693297706,6128672.618156509,0.960617665
895,895,1625132.015023402,6128662.841664539,-9999.0
896,896,1625377.981227203,6128662.160687879,0.733525012
897,897,1625482.112017253,6128675.437317654,0.784177477
898,898,1625574.585491754,6128661.407216508,0.772035086
899,899,1620303.03211242,6128672.159637893,0.543510741
900,900,1621631.074502954,6128661.854664284,-0.119731002
901,901,1624194.263055723,6128661.919359109,0.952385025
902,902,1625249.278569328,6128654.603845997,1.38880658
903,903,1625689.524439125,6128656.307457596,-9999.0
904,904,1624218.683910197,6128652.650001443,1.034931618
905,905,1625221.979954206,6128642.87359527,1.20692857
906,906,1625197.355865021,6128632.979592291,0.844858047
907,907,1624249.911059372,6128635.839436673,1.141458544
908,908,1620007.699231996,6128630.912191222,1.536358201
909,909,1624292.655819521,6128621.598503774,1.161698503
910,910,1625112.692697814,6128620.563655308,-9999.0
911,911,1628624.582985374,6128603.466703769,-0.10925455
912,912,1628640.978376823,6128602.687207824,-0.157286911
913,913,1620082.840494535,6128701.858678826,1.170900443
914,914,1620040.250262572,6128616.879644196,1.33785714
915,915,1624311.981754384,6128610.273219366,1.180512489
916,916,1628649.145922171,6128592.699455559,-0.154797769
917,917,1624328.352824815,6128600.26750668,1.113824989
918,918,1624344.710563795,6128585.280767808,1.489125022
919,919,1620371.647904179,6128591.085359378,0.774642196
920,920,1620392.86918625,6128585.011131255,0.814724988
921,921,1628657.250845589,6128562.787691707,-0.155000001
922,922,1620409.244456389,6128575.012475105,0.866199994
923,923,1624361.67440983,6128573.275588546,1.253602308
924,924,1620427.848490549,6128568.18273988,0.825333321
925,925,1625077.617615363,6128559.386033913,-9999.0
926,926,1620442.696474898,6128556.072578869,0.87237289
927,927,1624387.750288124,6128554.453819295,1.004240066
928,928,1624434.959286237,6128545.395482609,1.133763682
929,929,1620451.078298703,6128547.044611518,0.898809501
930,930,1620461.066698474,6128539.347967775,0.870000005
931,931,1620475.781721005,6128555.795344055,0.78754435
932,932,1624416.347296063,6128532.246891722,0.869062057
933,933,1628681.690607445,6128512.900359999,-0.041275001
934,934,1624360.815457738,6128475.655110015,0.8680375
935,935,1620570.294969156,6128509.565351426,0.486474104
936,936,1620613.966088079,6128464.969734758,0.592378543
937,937,1624352.563554697,6128455.7530274,0.953888888
938,938,1620609.538746014,6128439.679474019,0.56099999
939,939,1624007.972607689,6128426.984788774,0.760965499
940,940,1624336.086438781,6128425.910828612,0.910224999
941,941,1620617.495195698,6128429.504207267,0.174999997
942,942,1620631.219146477,6128416.306524435,0.556408166
943,943,1621622.285141897,6128412.824647732,-0.119731002
944,944,1629781.540375483,6128563.212380137,1.109016343
945,945,1620639.413084045,6128406.348118316,0.849939657
946,946,1620647.607200149,6128396.389964166,0.92677778
947,947,1624303.18562359,6128386.150320699,0.817237499
948,948,1620662.977565762,6128385.162574992,0.72990001
949,949,1621614.027451175,6128387.93909919,-0.119731002
950,950,1620671.153588322,6128375.182014944,1.04375001
951,951,1629771.125913695,6128350.492660115,0.927275372
952,952,1620687.528177948,6128365.182852891,0.797399984
953,953,1624270.311606488,6128356.351684155,0.726741667
954,954,1625019.966334145,6128413.113389357,0.307653345
955,955,1629730.347277217,6128320.466305896,0.744964298
956,956,1620703.819732223,6128400.820367626,0.47881725
957,957,1623991.313223711,6128327.408043505,0.776464289
958,958,1624237.43780412,6128326.55292896,0.740599994
959,959,1629746.728209397,6128310.415520879,1.015973668
960,960,1620736.629079765,6128325.223207141,0.634249999
961,961,1624229.212770195,6128316.612723812,0.743624997
962,962,1625008.089476604,6128319.491116337,-9999.0
963,963,1624220.987754144,6128306.672511198,1.001370004
964,964,1620728.396565453,6128310.298876382,0.888142852
965,965,1624212.762755964,6128296.732291115,1.199833333
966,966,1624999.836299594,6128299.58956466,-9999.0
967,967,1628762.924113304,6128273.554029567,-0.125
968,968,1629715.275805758,6128285.287737986,0.89120532
969,969,1620737.161152075,6128286.111325785,0.693134332
970,970,1625458.885376581,6128273.414466188,-9999.0
971,971,1629720.819288725,6128261.324109949,1.012880002
972,972,1624171.690843605,6128266.955062586,0.696675001
973,973,1620747.721088011,6128269.056374935,0.774571453
974,974,1624163.465934874,6128257.01479794,0.649244442
975,975,1625327.458412959,6128244.098510399,0.741464274
976,976,1620755.814847419,6128258.973422839,0.775428559
977,977,1629704.326923562,6128221.311657441,1.094571441
978,978,1625327.403076981,6128224.1745187,0.760142848
979,979,1625458.760317359,6128228.585393289,-9999.0
980,980,1625122.555774827,6128205.340732988,1.360421847
981,981,1620811.195987316,6128208.961768324,0.658823518
982,982,1625311.063081471,6128184.167294801,0.756825015
983,983,1620835.338922168,6128198.159916912,0.601437507
984,984,1620875.816730837,6128175.649828952,0.375819543
985,985,1625104.692576336,6128165.721613651,1.750801656
986,986,1629680.604529076,6128151.272359154,1.027527264
987,987,1620883.838362508,6128165.495222213,-0.005481002
988,988,1625081.424464398,6128154.915568066,1.721619207
989,989,1625118.288937414,6128144.503424855,1.549068965
990,990,1625146.984323867,6128144.772948314,1.655510892
991,991,1625302.754070736,6128144.342059538,0.699025007
992,992,1620891.715229021,6128150.533622382,-0.119731002
993,993,1625194.56874983,6128170.200958415,1.212516127
994,994,1629541.037444541,6128091.952855262,0.348931299
995,995,1625029.740738275,6128146.137607438,1.300303869
996,996,1629554.899984724,6128085.24057913,0.396618026
997,997,1629655.917497852,6128071.451434275,1.337602491
998,998,1629607.752881809,6128079.121440497,0.540103296
999,999,1620891.555466685,6128080.799728299,-0.119731002
1000,1000,1625195.954563967,6128064.941186827,0.888149995
1001,1001,1623925.019004863,6128058.606566619,1.0431207
1002,1002,1624556.430797128,6128046.761611464,-9999.0
1003,1003,1621268.884238142,6128045.060302361,-0.119731002
1004,1004,1624109.101278943,6128050.88112366,1.051241595
1005,1005,1621400.010303393,6128024.829367132,-0.119731002
1006,1006,1624113.642676374,6128018.057161322,0.952379084
1007,1007,1624121.514549157,6128003.09324183,1.459736363
1008,1008,1621293.339614885,6127985.230998445,-0.119731002
1009,1009,1623932.955861123,6127958.965103605,1.295000021
1010,1010,1626633.976373303,6127951.936221049,0.847749995
1011,1011,1620504.79489522,6127971.376609435,0.815460866
1012,1012,1624122.204332815,6127955.020059282,0.592062991
1013,1013,1625195.624248353,6127945.397200926,1.16002498
1014,1014,1626392.565843976,6127942.011290407,1.454488892
1015,1015,1626618.483640207,6127940.68979576,0.852767859
1016,1016,1620620.994979749,6127947.656107671,0.683851867
1017,1017,1624130.439226452,6127938.910277804,0.987333332
1018,1018,1626194.848076525,6127964.968496924,1.036091207
1019,1019,1626285.960115558,6127932.35714459,0.915675001
1020,1020,1620530.804193417,6127942.682296479,0.779096772
1021,1021,1620588.622170023,6127936.500380635,1.267176428
1022,1022,1620601.011871374,6127944.328652681,0.766204065
1023,1023,1620658.390638729,6127950.367105816,0.456807241
1024,1024,1623941.543180417,6127933.833098413,1.287721744
1025,1025,1624138.115110463,6127928.451182835,1.506857155
1026,1026,1626646.667369884,6127926.329137425,0.902162502
1027,1027,1626753.229604239,6127921.03605792,-0.395000011
1028,1028,1620490.037009859,6127945.752565802,0.845313075
1029,1029,1620580.413166056,6127926.542761267,1.180666663
1030,1030,1621285.013415566,6127930.459186349,-0.119731002
1031,1031,1623949.417172398,6127919.597346338,1.327339633
1032,1032,1626663.020112725,6127911.338197164,0.716874994
1033,1033,1626745.002182277,6127911.098088921,-0.395000011
1034,1034,1624146.158839431,6127913.369425293,1.460312488
1035,1035,1626732.67569817,6127901.172130809,-0.395000011
1036,1036,1620563.517649794,6127907.937760276,0.834285683
1037,1037,1624154.317449837,6127898.40471362,1.551750001
1038,1038,1625222.629655496,6127976.376704616,1.063189165
1039,1039,1626277.647056377,6127892.532759743,1.460925013
1040,1040,1626671.160039963,6127891.390210663,0.715324994
1041,1041,1626720.349195013,6127891.246136063,-0.395000011
1042,1042,1621277.332976775,6127895.609956727,-0.119731002
1043,1043,1625211.256318874,6127885.581534027,0.879529417
1044,1044,1629491.138308469,6127872.947774912,0.609137926
1045,1045,1629506.603564166,6127863.724309826,0.917660401
1046,1046,1621293.08366313,6127875.649102969,-0.119731002
1047,1047,1624166.561911102,6127878.448137175,1.301738541
1048,1048,1625324.907774906,6127935.721938843,1.076881546
1049,1049,1626162.589397449,6127852.810971214,1.286421077
1050,1050,1621301.235265331,6127855.705975358,-0.119731002
1051,1051,1624178.793119118,6127853.510542597,1.031986847
1052,1052,1624441.120296269,6127847.830074971,-0.758405983
1053,1053,1626468.943841491,6127932.644873411,1.088450794
1054,1054,1624186.951621587,6127838.545799811,1.346200012
1055,1055,1626171.498188659,6127833.065532273,1.189176455
1056,1056,1620482.69118573,6127837.406813599,0.491279987
1057,1057,1626638.163563807,6127821.752032081,0.627325002
1058,1058,1629487.234386547,6127812.851010194,0.340540815
1059,1059,1620431.998993021,6127828.013393322,0.62793103
1060,1060,1621325.759800075,6127825.762515689,-0.119731002
1061,1061,1620448.372853924,6127818.014649256,0.583199998
