latitude,longitude,mhws10,mhwsc,hat,lat,mask
-35.013366699199999,173.271133423000009,1.111349344250000,1.189873576160000,1.313572049140000,-1.029804468150000,0.000000000000000
-35.012023925800001,173.273178101000013,1.110996365550000,1.189633727070000,1.313250303270000,-1.029084682460000,0.000000000000000
-35.011173248299997,173.273117065000008,1.110663294790000,1.189517736430000,1.312958240510000,-1.027751684190000,0.000000000000000
-35.010650634800001,173.272872925000001,1.110686302190000,1.189478278160000,1.312854170800000,-1.027455091480000,0.000000000000000
-35.010368347200000,173.272415160999998,1.110490322110000,1.189347982410000,1.312716364860000,-1.027363896370000,0.000000000000000
-35.010189056400002,173.271774292000003,1.110333442690000,1.189191222190000,1.312527060510000,-1.026994466780000,0.000000000000000
-35.010005950900002,173.271072387999993,1.110077261920000,1.189024090770000,1.312292933460000,-1.026645064350000,0.000000000000000
-35.010139465300000,173.270324706999986,1.109965562820000,1.188915491100000,1.312176227570000,-1.026533603670000,0.000000000000000
-35.009834289600001,173.270401001000010,1.109946966170000,1.188903927800000,1.312157869340000,-1.026512026790000,0.000000000000000
-35.010410308799997,173.270233154000010,1.109954595570000,1.188912749290000,1.312168955800000,-1.026512980460000,0.000000000000000
-35.009979248000000,173.269668579000012,1.109853744510000,1.188790321350000,1.312022089960000,-1.026382684710000,0.000000000000000
-35.009548187299998,173.269592284999987,1.109838962550000,1.188713550570000,1.311962485310000,-1.026431202890000,0.000000000000000
-35.009342193599998,173.269180298000009,1.109822988510000,1.188622474670000,1.311895489690000,-1.026445865630000,0.000000000000000
-35.009719848600000,173.269012451000009,1.109786987300000,1.188697576520000,1.311952352520000,-1.026400566100000,0.000000000000000
-35.009113311800000,173.268798828000001,1.109761118890000,1.188686847690000,1.311918377880000,-1.026256799700000,0.000000000000000
-35.008255004900001,173.264297484999986,1.108448982240000,1.187626719470000,1.309659957890000,-1.022028088570000,0.000000000000000
-35.007843017600003,173.264144896999994,1.108474969860000,1.187639951710000,1.309699535370000,-1.022191643710000,0.000000000000000
-35.008491516100001,173.263824462999992,1.108323693280000,1.187547564510000,1.309583544730000,-1.022024512290000,0.000000000000000
-35.011974334700000,173.260330199999999,1.104176044460000,1.186087489130000,1.304048657420000,-1.023987531660000,0.000000000000000
-35.011680603000002,173.259918212999992,1.104021072390000,1.185940623280000,1.303886651990000,-1.023919582370000,0.000000000000000
-35.012268066399997,173.261276245000005,1.104294776920000,1.186137557030000,1.304204940800000,-1.024288773540000,0.000000000000000
-35.012283325200002,173.261764526000007,1.104380726810000,1.186240792270000,1.304310083390000,-1.024410963060000,0.000000000000000
-35.012165069600002,173.260787964000002,1.104217648510000,1.186108469960000,1.304130911830000,-1.024177193640000,0.000000000000000
-35.012207031199999,173.262268065999990,1.104463338850000,1.186228394510000,1.304384231570000,-1.024592280390000,0.000000000000000
-35.012062072799999,173.262741089000002,1.104507923130000,1.186336755750000,1.304468631740000,-1.024551033970000,0.000000000000000
-35.011280059800001,173.259628295999988,1.103990316390000,1.185823917390000,1.303879618640000,-1.023795723920000,0.000000000000000
-35.010829925499998,173.259414673000009,1.103696227070000,1.185555219650000,1.303548812870000,-1.023570060730000,0.000000000000000
-35.010353088400002,173.259262084999989,1.103721618650000,1.185558080670000,1.303604245190000,-1.023450016980000,0.000000000000000
-35.009860992400000,173.259185790999993,1.103482961650000,1.185263156890000,1.303318738940000,-1.023449540140000,0.000000000000000
-35.011672973600000,173.260650634999990,1.104157090190000,1.186013937000000,1.304064273830000,-1.024022579190000,0.000000000000000
-35.011379241900002,173.260253906000003,1.104043006900000,1.185891747470000,1.303939223290000,-1.023925900460000,0.000000000000000
-35.011943817099997,173.261413573999988,1.104299187660000,1.186067938800000,1.304241657260000,-1.024309396740000,0.000000000000000
-35.011901855500000,173.261886597000000,1.104368329050000,1.186195731160000,1.304312348370000,-1.024411320690000,0.000000000000000
-35.011604309100001,173.261093140000014,1.104262232780000,1.186089515690000,1.304230809210000,-1.024196147920000,0.000000000000000
-35.011638641399998,173.262329101999995,1.104479908940000,1.186199426650000,1.304468154910000,-1.024617433550000,0.000000000000000
