latitude,longitude,mhws10,mhwsc,hat,lat,mask
-45.718715667700003,170.585601806999989,-0.002785732271150,-0.002776512177660,-0.002702322322870,-0.003137791762130,0.000000000000000
-45.718883514399998,170.587280273000005,-0.003707851748910,-0.003699489636350,-0.003616840578620,-0.004094725940380,0.000000000000000
-45.719039917000003,170.588775634999990,-0.003713781014080,-0.003704924136400,-0.003613749286160,-0.004095138050620,0.000000000000000
-45.719135284399997,170.590225220000008,-0.002786444034430,-0.002779915928840,-0.002708088606600,-0.003141340333970,0.000000000000000
-45.720466613799999,170.585052490000010,-0.003048212965950,-0.003040426643570,-0.002965452149510,-0.003418643726040,0.000000000000000
-45.720050811800000,170.586471558000000,-0.003710888326170,-0.003701088950040,-0.003616112284360,-0.004095795564350,0.000000000000000
-45.720359802200001,170.587844848999993,-0.003704291069880,-0.003696621628480,-0.003608938073740,-0.004090539645400,0.000000000000000
-45.720443725599999,170.589416504000013,-0.003711586585270,-0.003706009360030,-0.003611852647740,-0.004102196544410,0.000000000000000
-45.720413207999997,170.590866089000002,-0.003716754494240,-0.003710678080100,-0.003610339714210,-0.004100366961210,0.000000000000000
-45.721824646000002,170.586547851999995,-0.003722799709070,-0.003708669217300,-0.003627136116850,-0.004122259095310,0.000000000000000
-45.721923828100003,170.588577270999991,-0.003716099075970,-0.003706807270650,-0.003610720857980,-0.004111029673370,0.000000000000000
-45.721775054900000,170.590209960999999,-0.003709602402520,-0.003699913620950,-0.003602128941570,-0.004103519488130,0.000000000000000
-45.723152160600002,170.589599609000004,-0.003720288863410,-0.003709650598470,-0.003616768866780,-0.004121668636800,0.000000000000000
-45.723133087199997,170.591171265000014,-0.003691606922080,-0.003679874353110,-0.003578835632650,-0.004092176444830,0.000000000000000
-45.743698120099999,170.579574584999989,-0.020800000056600,-0.020800000056600,-0.020800000056600,-0.020800000056600,0.000000000000000
-45.742446899400001,170.576354979999991,-0.035399999469500,-0.035399999469500,-0.035399999469500,-0.035399999469500,0.000000000000000
-45.741401672400002,170.575744629000013,-0.052999999374200,-0.052999999374200,-0.052999999374200,-0.052999999374200,0.000000000000000
-45.742885589600000,170.578765868999994,-0.008100000210110,-0.008100000210110,-0.008100000210110,-0.008100000210110,0.000000000000000
-45.742847442600002,170.579864501999992,-0.047100000083400,-0.047100000083400,-0.047100000083400,-0.047100000083400,0.000000000000000
-45.739994049099998,170.575897217000005,-0.058800000697400,-0.058800000697400,-0.058800000697400,-0.058800000697400,0.000000000000000
-45.738361358600002,170.575500487999989,-0.019999999553000,-0.019999999553000,-0.019999999553000,-0.019999999553000,0.000000000000000
-45.741195678700002,170.577041626000010,-0.071699999272800,-0.071699999272800,-0.071699999272800,-0.071699999272800,0.000000000000000
-45.741691589399998,170.578262329000012,-0.064999997615800,-0.064999997615800,-0.064999997615800,-0.064999997615800,0.000000000000000
-45.740047454799999,170.577102660999998,-0.078100003302100,-0.078100003302100,-0.078100003302100,-0.078100003302100,0.000000000000000
-45.743606567400001,170.584320068000011,-0.041099999100000,-0.041099999100000,-0.041099999100000,-0.041099999100000,0.000000000000000
-45.744003295900001,170.585189818999993,-0.125599995255000,-0.125599995255000,-0.125599995255000,-0.125599995255000,0.000000000000000
-45.743972778299998,170.586151123000008,-0.212300002575000,-0.212300002575000,-0.212300002575000,-0.212300002575000,0.000000000000000
-45.743759155299998,170.587020873999990,-0.192300006747000,-0.192300006747000,-0.192300006747000,-0.192300006747000,0.000000000000000
-45.741619110099997,170.579513550000001,-0.067000001668900,-0.067000001668900,-0.067000001668900,-0.067000001668900,0.000000000000000
-45.742328643800001,170.580780029000010,-0.047200001776200,-0.047200001776200,-0.047200001776200,-0.047200001776200,0.000000000000000
-45.736942291299997,170.575149535999998,-0.010499999858400,-0.010499999858400,-0.010499999858400,-0.010499999858400,0.000000000000000
-45.737422943100000,170.576309204000012,-0.013199999928500,-0.013199999928500,-0.013199999928500,-0.013199999928500,0.000000000000000
-45.738784789999997,170.577072143999999,-0.046399999409900,-0.046399999409900,-0.046399999409900,-0.046399999409900,0.000000000000000
-45.740215301500001,170.578414917000003,-0.059599999338400,-0.059599999338400,-0.059599999338400,-0.059599999338400,0.000000000000000
-45.740535736100000,170.579681396000012,-0.075999997556200,-0.075999997556200,-0.075999997556200,-0.075999997556200,0.000000000000000
-45.742805480999998,170.587112426999994,-0.157499998808000,-0.157499998808000,-0.157499998808000,-0.157499998808000,0.000000000000000
-45.741886138900000,170.582000732000012,-0.007300000172110,-0.007300000172110,-0.007300000172110,-0.007300000172110,0.000000000000000
-45.742828369100003,170.582839965999995,-0.034099999815200,-0.034099999815200,-0.034099999815200,-0.034099999815200,0.000000000000000
-45.743186950700000,170.585113524999997,-0.079099997878100,-0.079099997878100,-0.079099997878100,-0.079099997878100,0.000000000000000
